frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
1390,3.83,0.23,3.83,0.23,-0.23,0.51,3.61,3.61,3.60
1404,3.96,0.27,3.96,0.26,-0.26,0.46,3.70,3.70,3.69
1418,4.09,0.30,4.09,0.30,-0.30,0.42,3.79,3.79,3.79
1432,4.22,0.33,4.21,0.33,-0.33,0.37,3.89,3.88,3.88
1446,4.34,0.36,4.34,0.36,-0.36,0.33,3.98,3.97,3.98
1461,4.47,0.39,4.47,0.40,-0.40,0.28,4.08,4.07,4.08
1475,4.59,0.41,4.60,0.43,-0.43,0.24,4.16,4.17,4.18
1490,4.72,0.44,4.72,0.46,-0.46,0.20,4.26,4.26,4.28
1505,4.85,0.47,4.85,0.49,-0.49,0.15,4.35,4.36,4.38
1520,4.98,0.51,4.99,0.53,-0.53,0.11,4.45,4.46,4.48
1535,5.12,0.54,5.12,0.57,-0.57,0.07,4.55,4.55,4.58
1550,5.25,0.57,5.25,0.61,-0.61,0.03,4.65,4.65,4.68
1566,5.39,0.62,5.39,0.65,-0.65,-0.01,4.75,4.74,4.78
1582,5.54,0.66,5.53,0.69,-0.69,-0.05,4.85,4.84,4.88
1597,5.67,0.70,5.67,0.73,-0.73,-0.09,4.94,4.94,4.98
1613,5.82,0.74,5.82,0.78,-0.78,-0.13,5.04,5.04,5.07
1629,5.96,0.79,5.96,0.83,-0.83,-0.16,5.13,5.13,5.17
1646,6.11,0.84,6.11,0.88,-0.88,-0.20,5.23,5.23,5.27
1662,6.26,0.89,6.26,0.93,-0.93,-0.24,5.33,5.33,5.37
1679,6.42,0.94,6.42,0.98,-0.98,-0.27,5.44,5.44,5.47
1696,6.57,0.99,6.57,1.03,-1.03,-0.31,5.54,5.54,5.58
1713,6.73,1.05,6.73,1.08,-1.08,-0.34,5.65,5.65,5.69
1730,6.90,1.10,6.90,1.13,-1.13,-0.37,5.76,5.76,5.80
1747,7.06,1.15,7.06,1.19,-1.19,-0.40,5.87,5.87,5.91
1764,7.22,1.19,7.23,1.23,-1.23,-0.43,5.98,5.99,6.03
1782,7.39,1.24,7.40,1.28,-1.28,-0.46,6.11,6.11,6.15
1800,7.57,1.30,7.57,1.33,-1.33,-0.48,6.24,6.24,6.27
1818,7.74,1.34,7.74,1.38,-1.38,-0.50,6.36,6.36,6.40
1836,7.91,1.39,7.91,1.42,-1.42,-0.52,6.49,6.49,6.52
1854,8.08,1.43,8.09,1.47,-1.47,-0.54,6.61,6.62,6.65
1873,8.26,1.48,8.26,1.51,-1.51,-0.56,6.75,6.75,6.77
1892,8.43,1.53,8.43,1.54,-1.54,-0.57,6.89,6.89,6.90
1911,8.60,1.57,8.60,1.58,-1.58,-0.59,7.03,7.02,7.03
1930,8.78,1.61,8.77,1.61,-1.61,-0.60,7.17,7.16,7.17
1949,8.94,1.64,8.94,1.64,-1.64,-0.60,7.31,7.30,7.30
1969,9.12,1.67,9.11,1.65,-1.65,-0.60,7.46,7.45,7.44
1988,9.26,1.67,9.27,1.67,-1.67,-0.60,7.59,7.60,7.59
2008,9.41,1.67,9.43,1.67,-1.67,-0.60,7.74,7.75,7.74
2028,9.56,1.67,9.58,1.67,-1.67,-0.60,7.89,7.91,7.90
2048,9.71,1.65,9.72,1.66,-1.66,-0.59,8.05,8.06,8.05
2069,9.84,1.63,9.86,1.63,-1.63,-0.58,8.21,8.23,8.22
2090,9.98,1.60,9.99,1.60,-1.60,-0.56,8.38,8.39,8.38
2111,10.11,1.57,10.10,1.55,-1.55,-0.54,8.56,8.55,8.55
2132,10.24,1.53,10.21,1.49,-1.49,-0.52,8.75,8.72,8.72
2153,10.32,1.44,10.30,1.42,-1.42,-0.50,8.90,8.88,8.88
2175,10.38,1.33,10.38,1.33,-1.33,-0.47,9.05,9.05,9.05
2196,10.44,1.22,10.44,1.23,-1.23,-0.45,9.20,9.21,9.21
2218,10.49,1.12,10.49,1.12,-1.12,-0.42,9.37,9.37,9.37
2240,10.55,1.02,10.52,0.99,-0.99,-0.38,9.56,9.53,9.53
2263,10.55,0.87,10.53,0.85,-0.85,-0.35,9.69,9.68,9.68
2285,10.52,0.70,10.53,0.70,-0.70,-0.31,9.82,9.83,9.82
2308,10.49,0.53,10.51,0.53,-0.53,-0.27,9.96,9.97,9.97
2331,10.47,0.36,10.46,0.35,-0.35,-0.23,10.11,10.11,10.11
2355,10.44,0.19,10.41,0.16,-0.16,-0.19,10.28,10.25,10.24
2378,10.36,-0.02,10.34,-0.04,0.04,-0.14,10.40,10.38,10.37
2402,10.25,-0.25,10.25,-0.26,0.26,-0.10,10.51,10.51,10.50
2426,10.14,-0.48,10.15,-0.48,0.48,-0.05,10.63,10.63,10.63
2450,10.04,-0.71,10.04,-0.72,0.72,0.00,10.76,10.75,10.75
2475,9.92,-0.94,9.91,-0.96,0.96,0.05,10.88,10.87,10.86
2500,9.77,-1.20,9.78,-1.20,1.20,0.11,10.97,10.98,10.97
2525,9.62,-1.45,9.63,-1.45,1.45,0.16,11.07,11.08,11.08
2550,9.47,-1.70,9.48,-1.70,1.70,0.21,11.17,11.17,11.18
2575,9.32,-1.95,9.32,-1.94,1.94,0.27,11.26,11.26,11.27
2601,9.15,-2.21,9.15,-2.19,2.19,0.33,11.34,11.34,11.36
2627,8.98,-2.47,8.98,-2.43,2.43,0.39,11.41,11.41,11.45
2653,8.81,-2.71,8.81,-2.67,2.67,0.45,11.48,11.48,11.53
2680,8.64,-2.96,8.64,-2.90,2.90,0.51,11.54,11.54,11.60
2707,8.47,-3.20,8.47,-3.13,3.13,0.58,11.59,11.60,11.67
2734,8.29,-3.44,8.30,-3.35,3.35,0.64,11.64,11.64,11.73
2761,8.12,-3.67,8.13,-3.56,3.56,0.71,11.69,11.69,11.79
2789,7.96,-3.90,7.96,-3.77,3.77,0.78,11.73,11.73,11.85
2817,7.79,-4.12,7.80,-3.97,3.97,0.85,11.76,11.77,11.91
2845,7.63,-4.33,7.64,-4.17,4.17,0.93,11.80,11.81,11.96
2873,7.48,-4.52,7.49,-4.36,4.36,1.00,11.84,11.84,12.01
2902,7.34,-4.71,7.34,-4.54,4.54,1.08,11.87,11.88,12.05
2931,7.20,-4.89,7.20,-4.71,4.71,1.16,11.91,11.91,12.09
2960,7.05,-5.07,7.07,-4.87,4.87,1.24,11.93,11.94,12.12
2990,6.93,-5.22,6.94,-5.03,5.03,1.32,11.96,11.97,12.15
3020,6.82,-5.35,6.82,-5.17,5.17,1.41,11.99,11.99,12.18
3050,6.71,-5.48,6.71,-5.30,5.30,1.49,12.01,12.01,12.19
3080,6.61,-5.59,6.60,-5.42,5.42,1.58,12.02,12.02,12.20
3111,6.50,-5.71,6.50,-5.52,5.52,1.67,12.01,12.02,12.20
3142,6.41,-5.78,6.41,-5.60,5.60,1.77,12.02,12.01,12.20
3174,6.33,-5.85,6.32,-5.67,5.67,1.86,12.00,11.99,12.18
3206,6.25,-5.91,6.24,-5.72,5.72,1.96,11.97,11.96,12.17
3238,6.17,-5.97,6.17,-5.74,5.74,2.05,11.92,11.92,12.14
3270,6.10,-6.02,6.11,-5.75,5.75,2.15,11.85,11.86,12.11
3303,6.05,-6.02,6.06,-5.74,5.74,2.25,11.79,11.80,12.08
3336,6.02,-6.02,6.01,-5.70,5.70,2.35,11.72,11.71,12.04
3369,5.98,-6.01,5.98,-5.64,5.64,2.45,11.63,11.62,12.00
3403,5.95,-6.01,5.95,-5.56,5.56,2.55,11.51,11.51,11.96
3437,5.92,-6.00,5.94,-5.46,5.46,2.64,11.38,11.40,11.91
3471,5.94,-5.93,5.93,-5.34,5.34,2.74,11.28,11.28,11.86
3506,5.96,-5.85,5.94,-5.20,5.20,2.83,11.16,11.14,11.81
3541,5.98,-5.78,5.96,-5.05,5.05,2.92,11.03,11.01,11.76
3576,6.00,-5.70,6.00,-4.88,4.88,3.01,10.88,10.88,11.70
3612,6.03,-5.62,6.05,-4.70,4.70,3.09,10.72,10.75,11.65
3648,6.09,-5.50,6.11,-4.51,4.51,3.17,10.60,10.62,11.59
3685,6.19,-5.34,6.19,-4.31,4.31,3.24,10.50,10.49,11.53
3721,6.29,-5.18,6.28,-4.10,4.10,3.31,10.39,10.38,11.47
3759,6.39,-5.02,6.39,-3.90,3.90,3.37,10.28,10.29,11.40
3796,6.50,-4.84,6.52,-3.69,3.69,3.42,10.19,10.20,11.34
3834,6.66,-4.61,6.66,-3.48,3.48,3.46,10.14,10.14,11.27
3873,6.83,-4.37,6.82,-3.29,3.29,3.49,10.12,10.11,11.20
3911,6.99,-4.14,7.00,-3.10,3.10,3.51,10.09,10.10,11.13
3950,7.19,-3.87,7.19,-2.92,2.92,3.53,10.10,10.11,11.06
3990,7.42,-3.57,7.40,-2.72,2.72,3.53,10.14,10.13,10.99
4030,7.64,-3.27,7.64,-2.51,2.51,3.52,10.15,10.15,10.92
4070,7.90,-2.94,7.90,-2.28,2.28,3.50,10.19,10.18,10.84
4111,8.17,-2.60,8.18,-2.03,2.03,3.47,10.20,10.21,10.77
4152,8.46,-2.24,8.49,-1.75,1.75,3.43,10.21,10.24,10.70
4193,8.76,-1.87,8.84,-1.44,1.44,3.38,10.20,10.28,10.63
4235,9.08,-1.47,9.20,-1.11,1.11,3.32,10.19,10.31,10.56
4278,9.43,-1.05,9.57,-0.74,0.74,3.25,10.18,10.32,10.48
4321,9.85,-0.57,9.96,-0.36,0.36,3.17,10.20,10.32,10.41
4364,10.28,-0.06,10.35,0.04,-0.04,3.09,10.24,10.31,10.34
4407,10.71,0.44,10.73,0.45,-0.45,3.00,10.26,10.28,10.27
4451,11.11,0.91,11.09,0.86,-0.86,2.91,10.25,10.23,10.20
4496,11.50,1.37,11.42,1.25,-1.25,2.81,10.25,10.17,10.13
4541,11.82,1.76,11.72,1.61,-1.61,2.71,10.21,10.11,10.06
4586,12.12,2.13,11.97,1.93,-1.93,2.61,10.19,10.04,9.99
4632,12.20,2.28,12.16,2.18,-2.18,2.51,10.03,9.98,9.92
4679,12.29,2.43,12.28,2.34,-2.34,2.40,9.95,9.94,9.86
4725,12.37,2.58,12.32,2.42,-2.42,2.30,9.96,9.91,9.80
4773,12.34,2.60,12.28,2.40,-2.40,2.19,9.94,9.89,9.74
4820,12.16,2.47,12.16,2.27,-2.27,2.09,9.89,9.89,9.69
4868,11.97,2.33,11.92,2.05,-2.05,1.99,9.92,9.87,9.64
4917,11.78,2.19,11.57,1.76,-1.76,1.89,10.02,9.82,9.59
4966,11.36,1.81,11.15,1.41,-1.41,1.80,9.95,9.74,9.55
5016,10.89,1.39,10.67,1.03,-1.03,1.71,9.87,9.64,9.51
5066,10.36,0.89,10.13,0.63,-0.63,1.62,9.74,9.50,9.47
5117,9.77,0.33,9.57,0.23,-0.23,1.53,9.54,9.34,9.44
5168,9.11,-0.30,9.00,-0.16,0.16,1.46,9.27,9.16,9.41
5220,8.39,-0.99,8.44,-0.51,0.51,1.38,8.90,8.95,9.38
5272,7.63,-1.73,7.92,-0.82,0.82,1.31,8.45,8.74,9.36
5325,6.85,-2.49,7.46,-1.08,1.08,1.24,7.93,8.54,9.34
5378,6.63,-2.69,7.05,-1.28,1.28,1.19,7.91,8.33,9.32
5432,6.40,-2.90,6.71,-1.43,1.43,1.13,7.83,8.13,9.30
5486,6.18,-3.10,6.43,-1.52,1.52,1.08,7.70,7.95,9.29
5541,6.06,-3.21,6.21,-1.57,1.57,1.04,7.64,7.78,9.27
5596,6.06,-3.19,6.04,-1.59,1.59,1.00,7.66,7.63,9.26
5652,6.06,-3.18,5.91,-1.59,1.59,0.97,7.65,7.50,9.24
5709,6.07,-3.16,5.80,-1.58,1.58,0.94,7.65,7.38,9.23
5766,6.07,-3.15,5.71,-1.58,1.58,0.92,7.65,7.29,9.21
5823,5.96,-3.24,5.63,-1.61,1.61,0.91,7.57,7.24,9.20
5882,5.71,-3.48,5.54,-1.66,1.66,0.91,7.37,7.19,9.19
5940,5.46,-3.72,5.40,-1.72,1.72,0.90,7.18,7.12,9.17
6000,5.25,-3.92,5.27,-1.79,1.79,0.91,7.04,7.06,9.16
6060,5.07,-4.08,5.13,-1.87,1.87,0.92,6.94,7.01,9.15
6120,4.89,-4.25,5.00,-1.96,1.96,0.94,6.85,6.96,9.14
6182,4.70,-4.42,4.87,-2.06,2.06,0.97,6.76,6.93,9.12
6244,4.70,-4.41,4.77,-2.19,2.19,1.00,6.89,6.95,9.11
6306,4.71,-4.38,4.69,-2.33,2.33,1.04,7.04,7.02,9.09
6369,4.72,-4.36,4.67,-2.47,2.47,1.09,7.19,7.14,9.07
6433,4.72,-4.33,4.69,-2.60,2.60,1.14,7.32,7.29,9.05
6497,4.73,-4.30,4.78,-2.69,2.69,1.20,7.42,7.46,9.03
6562,4.91,-4.09,4.91,-2.73,2.73,1.26,7.64,7.64,9.00
6628,5.10,-3.87,5.10,-2.71,2.71,1.34,7.81,7.81,8.97
6694,5.29,-3.65,5.36,-2.62,2.62,1.41,7.91,7.98,8.94
6761,5.56,-3.34,5.68,-2.45,2.45,1.49,8.01,8.13,8.90
6828,5.90,-2.96,6.05,-2.21,2.21,1.58,8.11,8.26,8.86
6897,6.33,-2.49,6.50,-1.89,1.89,1.66,8.21,8.39,8.82
6966,6.78,-1.99,7.00,-1.50,1.50,1.76,8.28,8.50,8.77
7035,7.30,-1.42,7.53,-1.06,1.06,1.85,8.36,8.59,8.72
7106,7.88,-0.80,8.08,-0.59,0.59,1.94,8.47,8.67,8.68
7177,8.47,-0.16,8.63,-0.11,0.11,2.03,8.58,8.74,8.63
7249,9.08,0.49,9.14,0.36,-0.36,2.11,8.73,8.78,8.59
7321,9.68,1.13,9.58,0.75,-0.75,2.19,8.93,8.82,8.56
7394,10.13,1.59,9.93,1.04,-1.04,2.25,9.09,8.89,8.54
7468,10.48,1.96,10.16,1.21,-1.21,2.31,9.27,8.96,8.52
7543,10.83,2.32,10.26,1.26,-1.26,2.35,9.57,9.01,8.51
7618,10.55,2.06,10.22,1.20,-1.20,2.37,9.36,9.02,8.49
7694,10.30,1.83,10.02,1.07,-1.07,2.37,9.23,8.95,8.47
7771,10.04,1.61,9.67,0.89,-0.89,2.34,9.14,8.77,8.43
7849,9.54,1.16,9.18,0.69,-0.69,2.29,8.85,8.49,8.38
7928,8.57,0.23,8.58,0.48,-0.48,2.20,8.10,8.10,8.34
8007,7.84,-0.46,7.89,0.29,-0.29,2.08,7.55,7.60,8.30
8087,7.06,-1.17,7.13,0.13,-0.13,1.93,6.93,7.00,8.23
8168,6.20,-1.91,6.34,0.02,-0.02,1.75,6.18,6.33,8.12
8250,5.34,-2.60,5.55,-0.03,0.03,1.53,5.37,5.58,7.94
8332,4.51,-3.20,4.78,-0.02,0.02,1.28,4.53,4.80,7.70
8415,3.77,-3.62,4.07,0.05,-0.05,1.01,3.71,4.01,7.38
8499,3.24,-3.71,3.40,0.18,-0.18,0.71,3.07,3.22,6.95
8584,2.73,-3.69,2.79,0.33,-0.33,0.38,2.40,2.46,6.42
8670,2.24,-3.58,2.27,0.46,-0.46,0.04,1.78,1.81,5.81
8757,1.80,-3.35,1.83,0.57,-0.57,-0.32,1.23,1.27,5.15
8845,1.44,-3.01,1.45,0.64,-0.64,-0.69,0.80,0.81,4.46
8933,1.15,-2.59,1.14,0.67,-0.67,-1.07,0.48,0.47,3.74
9022,0.90,-2.13,0.90,0.67,-0.67,-1.46,0.23,0.23,3.03
9113,0.76,-1.56,0.71,0.68,-0.68,-1.86,0.08,0.03,2.32
9204,0.62,-1.00,0.57,0.72,-0.72,-2.26,-0.10,-0.15,1.62
9296,0.48,-0.48,0.49,0.80,-0.80,-2.66,-0.32,-0.31,0.96
9389,0.46,0.10,0.45,0.93,-0.93,-3.06,-0.47,-0.48,0.36
9483,0.52,0.68,0.48,1.12,-1.12,-3.46,-0.60,-0.64,-0.16
9577,0.58,1.17,0.57,1.37,-1.37,-3.85,-0.79,-0.80,-0.59
9673,0.64,1.56,0.74,1.70,-1.70,-4.24,-1.05,-0.96,-0.92
9770,0.80,1.99,0.96,2.09,-2.09,-4.64,-1.28,-1.13,-1.19
9868,1.05,2.44,1.23,2.55,-2.55,-5.03,-1.50,-1.31,-1.40
9966,1.36,2.92,1.56,3.06,-3.06,-5.41,-1.70,-1.50,-1.55
10066,1.75,3.43,1.93,3.61,-3.61,-5.79,-1.86,-1.68,-1.68
10167,2.17,3.96,2.32,4.18,-4.18,-6.17,-2.01,-1.86,-1.79
10268,2.61,4.51,2.73,4.74,-4.74,-6.54,-2.13,-2.01,-1.89
10371,3.10,5.11,3.12,5.25,-5.25,-6.91,-2.15,-2.13,-2.02
10475,3.57,5.70,3.49,5.60,-5.60,-7.28,-2.02,-2.11,-2.13
10579,3.89,6.11,3.80,5.79,-5.79,-7.64,-1.90,-1.99,-2.23
10685,4.09,6.41,4.01,5.89,-5.89,-8.01,-1.80,-1.88,-2.31
10792,4.30,6.69,4.11,5.91,-5.91,-8.37,-1.61,-1.80,-2.40
10900,4.33,6.80,4.06,5.88,-5.88,-8.72,-1.55,-1.82,-2.47
11009,4.10,6.65,3.83,5.82,-5.82,-9.08,-1.72,-1.99,-2.55
11119,3.88,6.50,3.44,5.76,-5.76,-9.44,-1.88,-2.31,-2.62
11230,3.46,6.15,2.93,5.71,-5.71,-9.79,-2.25,-2.78,-2.69
11343,2.74,5.49,2.25,5.70,-5.70,-10.15,-2.96,-3.44,-2.75
11456,1.89,4.69,1.46,5.74,-5.74,-10.50,-3.86,-4.29,-2.80
11571,0.86,3.71,0.60,5.87,-5.87,-10.86,-5.01,-5.27,-2.85
11686,-0.27,2.61,-0.29,6.07,-6.07,-11.22,-6.35,-6.36,-2.88
11803,-1.24,1.67,-1.18,6.38,-6.38,-11.58,-7.62,-7.56,-2.91
11921,-2.44,0.49,-2.01,6.79,-6.79,-11.94,-9.23,-8.80,-2.93
12040,-3.23,-0.42,-2.73,7.31,-7.31,-12.31,-10.54,-10.04,-2.81
12161,-3.66,-1.03,-3.31,7.91,-7.91,-12.69,-11.57,-11.22,-2.63
12282,-4.00,-1.53,-3.72,8.60,-8.60,-13.06,-12.60,-12.32,-2.46
12405,-4.65,-2.28,-3.92,9.33,-9.33,-13.45,-13.98,-13.25,-2.37
12529,-4.35,-1.96,-3.92,9.95,-9.95,-13.84,-14.30,-13.87,-2.39
12655,-3.95,-1.36,-3.71,10.49,-10.49,-14.25,-14.44,-14.20,-2.59
12781,-3.55,-0.55,-3.30,10.98,-10.98,-14.66,-14.53,-14.28,-2.99
12909,-2.96,0.76,-2.72,11.54,-11.54,-15.08,-14.51,-14.26,-3.73
13038,-1.94,2.81,-1.98,12.23,-12.23,-15.52,-14.17,-14.21,-4.75
13168,-1.04,4.99,-1.13,13.06,-13.06,-15.97,-14.10,-14.19,-6.03
13300,-0.09,7.42,-0.21,14.06,-14.06,-16.44,-14.15,-14.27,-7.51
13433,0.84,10.00,0.76,15.22,-15.22,-16.93,-14.38,-14.45,-9.16
13567,1.77,12.71,1.76,16.53,-16.53,-17.44,-14.76,-14.76,-10.94
13703,2.69,15.48,2.75,17.96,-17.96,-17.98,-15.27,-15.21,-12.79
13840,3.59,18.29,3.65,19.49,-19.49,-18.55,-15.89,-15.84,-14.69
13978,4.46,21.05,4.45,21.06,-21.06,-19.15,-16.60,-16.61,-16.59
14118,5.23,23.64,5.12,22.63,-22.63,-19.79,-17.40,-17.52,-18.40
14259,5.84,25.91,5.60,24.15,-24.15,-20.49,-18.31,-18.56,-20.07
14402,6.21,27.72,5.88,25.57,-25.57,-21.24,-19.36,-19.69,-21.51
14546,6.58,29.24,5.98,26.83,-26.83,-22.06,-20.25,-20.85,-22.66
14692,6.59,30.06,5.91,27.88,-27.88,-22.97,-21.29,-21.97,-23.47
14838,6.25,30.30,5.69,28.68,-28.68,-23.98,-22.43,-22.99,-24.06
14987,5.80,30.26,5.35,29.20,-29.20,-25.14,-23.40,-23.85,-24.45
15137,5.03,29.73,4.89,29.39,-29.39,-26.48,-24.36,-24.50,-24.70
15288,4.11,28.95,4.32,29.25,-29.25,-28.06,-25.14,-24.93,-24.84
15441,3.15,28.08,3.66,28.93,-28.93,-30.01,-25.78,-25.27,-24.93
15595,2.28,27.31,2.95,28.49,-28.49,-32.47,-26.21,-25.55,-25.03
15751,1.66,26.86,2.21,27.98,-27.98,-35.76,-26.32,-25.77,-25.19
15909,1.20,26.58,1.48,27.44,-27.44,-39.77,-26.24,-25.96,-25.38
16068,0.87,26.44,0.78,26.90,-26.90,-40.27,-26.02,-26.12,-25.56
16229,0.45,26.21,0.14,26.38,-26.38,-36.19,-25.93,-26.24,-25.76
16391,-0.09,25.86,-0.42,25.88,-25.88,-32.55,-25.97,-26.30,-25.95
16555,-0.83,25.30,-0.91,25.42,-25.42,-29.77,-26.25,-26.33,-26.13
16720,-1.50,24.82,-1.33,25.01,-25.01,-27.57,-26.51,-26.34,-26.32
16888,-1.97,24.55,-1.68,24.68,-24.68,-25.72,-26.65,-26.36,-26.52
17056,-2.23,24.43,-1.98,24.41,-24.41,-24.16,-26.65,-26.39,-26.66
17227,-2.47,24.27,-2.23,24.22,-24.22,-22.77,-26.69,-26.45,-26.74
17399,-2.64,24.12,-2.45,24.08,-24.08,-21.53,-26.72,-26.53,-26.76
17573,-2.76,23.97,-2.62,24.00,-24.00,-20.39,-26.76,-26.63,-26.73
17749,-2.88,23.76,-2.78,23.97,-23.97,-19.33,-26.85,-26.75,-26.64
17926,-3.00,23.50,-2.92,23.98,-23.98,-18.34,-26.98,-26.90,-26.50
18106,-3.09,23.22,-3.06,24.03,-24.03,-17.39,-27.13,-27.10,-26.31
18287,-3.18,23.03,-3.39,24.09,-24.09,-16.49,-27.27,-27.48,-26.21
18470,-3.26,22.83,-3.75,24.18,-24.18,-15.61,-27.44,-27.93,-26.10
18654,-3.38,22.58,-4.14,24.30,-24.30,-14.76,-27.68,-28.44,-25.96
18841,-3.77,22.04,-4.55,24.47,-24.47,-13.92,-28.24,-29.02,-25.81
19029,-4.29,21.35,-4.99,24.67,-24.67,-13.09,-28.96,-29.66,-25.63
19220,-5.01,20.44,-5.45,24.91,-24.91,-12.26,-29.91,-30.36,-25.44
19412,-5.84,19.39,-5.95,25.18,-25.18,-11.42,-31.03,-31.13,-25.23
19606,-6.73,18.28,-6.47,25.50,-25.50,-10.57,-32.22,-31.97,-25.00
19802,-7.53,17.23,-7.02,25.85,-25.85,-9.71,-33.37,-32.86,-24.76
20000,-8.31,16.18,-7.59,26.23,-26.23,-8.82,-34.55,-33.82,-24.49
