frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
1258,2.53,0.81,2.54,0.82,-0.82,-0.79,1.71,1.72,1.72
1271,2.67,0.82,2.65,0.81,-0.81,-0.77,1.86,1.84,1.85
1283,2.77,0.81,2.76,0.80,-0.80,-0.75,1.97,1.96,1.96
1296,2.86,0.77,2.87,0.79,-0.79,-0.73,2.06,2.08,2.08
1309,2.97,0.77,2.97,0.79,-0.79,-0.71,2.18,2.19,2.20
1322,3.08,0.78,3.08,0.78,-0.78,-0.70,2.30,2.30,2.30
1335,3.17,0.76,3.18,0.77,-0.77,-0.68,2.40,2.41,2.40
1349,3.28,0.77,3.27,0.77,-0.77,-0.66,2.51,2.51,2.51
1362,3.38,0.77,3.37,0.76,-0.76,-0.65,2.62,2.61,2.61
1376,3.47,0.76,3.46,0.76,-0.76,-0.63,2.71,2.70,2.71
1390,3.56,0.75,3.55,0.76,-0.76,-0.61,2.80,2.80,2.81
1404,3.65,0.76,3.64,0.76,-0.76,-0.60,2.89,2.88,2.89
1418,3.73,0.75,3.73,0.76,-0.76,-0.59,2.97,2.97,2.98
1432,3.81,0.74,3.81,0.76,-0.76,-0.57,3.05,3.05,3.07
1446,3.90,0.75,3.89,0.76,-0.76,-0.56,3.14,3.13,3.14
1461,3.96,0.74,3.97,0.76,-0.76,-0.55,3.19,3.21,3.22
1475,4.04,0.76,4.05,0.77,-0.77,-0.54,3.27,3.28,3.28
1490,4.13,0.78,4.12,0.77,-0.77,-0.53,3.36,3.35,3.35
1505,4.20,0.78,4.19,0.78,-0.78,-0.51,3.42,3.42,3.42
1520,4.28,0.79,4.27,0.78,-0.78,-0.50,3.50,3.49,3.49
1535,4.34,0.78,4.34,0.78,-0.78,-0.50,3.56,3.56,3.56
1550,4.41,0.79,4.41,0.78,-0.78,-0.49,3.62,3.63,3.62
1566,4.49,0.80,4.48,0.79,-0.79,-0.48,3.70,3.70,3.69
1582,4.56,0.80,4.55,0.79,-0.79,-0.47,3.77,3.77,3.76
1597,4.63,0.80,4.63,0.78,-0.78,-0.46,3.84,3.85,3.83
1613,4.69,0.78,4.70,0.78,-0.78,-0.45,3.91,3.92,3.91
1629,4.77,0.77,4.78,0.78,-0.78,-0.45,3.99,4.00,3.99
1646,4.85,0.76,4.85,0.77,-0.77,-0.44,4.08,4.08,4.08
1662,4.93,0.76,4.93,0.77,-0.77,-0.43,4.16,4.17,4.16
1679,5.02,0.76,5.01,0.76,-0.76,-0.43,4.26,4.25,4.26
1696,5.09,0.74,5.09,0.75,-0.75,-0.42,4.34,4.34,4.34
1713,5.19,0.75,5.17,0.74,-0.74,-0.42,4.45,4.43,4.44
1730,5.26,0.73,5.26,0.73,-0.73,-0.41,4.52,4.52,4.53
1747,5.36,0.73,5.34,0.72,-0.72,-0.41,4.63,4.62,4.63
1764,5.42,0.70,5.43,0.72,-0.72,-0.40,4.70,4.71,4.71
1782,5.53,0.71,5.52,0.71,-0.71,-0.40,4.82,4.81,4.81
1800,5.59,0.67,5.61,0.70,-0.70,-0.39,4.89,4.91,4.92
1818,5.70,0.69,5.70,0.68,-0.68,-0.39,5.01,5.01,5.01
1836,5.80,0.68,5.79,0.67,-0.67,-0.38,5.12,5.12,5.11
1854,5.88,0.67,5.89,0.66,-0.66,-0.38,5.22,5.22,5.21
1873,5.98,0.65,5.98,0.65,-0.65,-0.37,5.33,5.33,5.33
1892,6.09,0.64,6.08,0.64,-0.64,-0.37,5.45,5.44,5.45
1911,6.18,0.61,6.18,0.62,-0.62,-0.36,5.56,5.56,5.57
1930,6.29,0.61,6.29,0.61,-0.61,-0.35,5.68,5.68,5.68
1949,6.39,0.59,6.39,0.59,-0.59,-0.35,5.79,5.80,5.80
1969,6.51,0.58,6.50,0.58,-0.58,-0.34,5.93,5.92,5.93
1988,6.61,0.55,6.62,0.56,-0.56,-0.34,6.05,6.05,6.05
2008,6.72,0.53,6.73,0.54,-0.54,-0.33,6.17,6.18,6.18
2028,6.83,0.51,6.84,0.52,-0.52,-0.32,6.30,6.31,6.32
2048,6.94,0.49,6.95,0.50,-0.50,-0.32,6.43,6.45,6.45
2069,7.08,0.48,7.07,0.48,-0.48,-0.31,6.60,6.59,6.60
2090,7.21,0.47,7.18,0.45,-0.45,-0.30,6.76,6.73,6.73
2111,7.32,0.45,7.30,0.42,-0.42,-0.29,6.89,6.87,6.87
2132,7.42,0.41,7.41,0.39,-0.39,-0.28,7.03,7.02,7.01
2153,7.53,0.37,7.53,0.35,-0.35,-0.27,7.17,7.17,7.16
2175,7.64,0.31,7.64,0.31,-0.31,-0.26,7.32,7.33,7.33
2196,7.75,0.27,7.76,0.27,-0.27,-0.26,7.48,7.49,7.48
2218,7.86,0.21,7.87,0.22,-0.22,-0.25,7.64,7.65,7.65
2240,7.99,0.19,7.99,0.17,-0.17,-0.24,7.82,7.82,7.80
2263,8.12,0.14,8.10,0.12,-0.12,-0.23,8.00,7.99,7.98
2285,8.23,0.07,8.22,0.06,-0.06,-0.22,8.17,8.16,8.16
2308,8.34,-0.00,8.34,0.00,-0.00,-0.21,8.33,8.34,8.34
2331,8.47,-0.05,8.47,-0.05,0.05,-0.20,8.52,8.52,8.52
2355,8.61,-0.11,8.60,-0.11,0.11,-0.19,8.72,8.71,8.72
2378,8.74,-0.17,8.74,-0.16,0.16,-0.17,8.90,8.90,8.91
2402,8.88,-0.23,8.88,-0.22,0.22,-0.16,9.10,9.10,9.10
2426,9.02,-0.29,9.03,-0.27,0.27,-0.15,9.29,9.30,9.31
2450,9.18,-0.33,9.19,-0.32,0.32,-0.14,9.49,9.51,9.51
2475,9.34,-0.38,9.36,-0.36,0.36,-0.13,9.70,9.72,9.72
2500,9.52,-0.42,9.53,-0.40,0.40,-0.12,9.92,9.93,9.94
2525,9.68,-0.48,9.71,-0.44,0.44,-0.11,10.12,10.15,10.16
2550,9.88,-0.50,9.90,-0.47,0.47,-0.10,10.35,10.37,10.38
2575,10.07,-0.53,10.08,-0.50,0.50,-0.09,10.57,10.59,10.60
2601,10.26,-0.55,10.27,-0.53,0.53,-0.08,10.79,10.80,10.81
2627,10.47,-0.54,10.46,-0.56,0.56,-0.07,11.03,11.02,11.01
2653,10.65,-0.57,10.64,-0.59,0.59,-0.06,11.23,11.22,11.22
2680,10.84,-0.59,10.82,-0.61,0.61,-0.05,11.45,11.43,11.42
2707,11.01,-0.61,10.98,-0.63,0.63,-0.03,11.64,11.62,11.62
2734,11.17,-0.64,11.14,-0.65,0.65,-0.02,11.82,11.80,11.81
2761,11.30,-0.68,11.29,-0.67,0.67,-0.01,11.97,11.96,11.98
2789,11.44,-0.71,11.42,-0.69,0.69,-0.00,12.13,12.11,12.14
2817,11.55,-0.76,11.54,-0.71,0.71,0.01,12.25,12.25,12.31
2845,11.65,-0.82,11.65,-0.72,0.72,0.02,12.37,12.36,12.47
2873,11.74,-0.86,11.74,-0.73,0.73,0.03,12.46,12.47,12.60
2902,11.83,-0.86,11.82,-0.73,0.73,0.04,12.56,12.55,12.69
2931,11.89,-0.89,11.89,-0.73,0.73,0.05,12.62,12.62,12.78
2960,11.94,-0.94,11.95,-0.73,0.73,0.06,12.67,12.67,12.88
2990,11.99,-0.98,11.99,-0.72,0.72,0.08,12.71,12.72,12.97
3020,12.02,-0.98,12.03,-0.71,0.71,0.09,12.73,12.74,13.00
3050,12.05,-0.94,12.06,-0.69,0.69,0.10,12.74,12.75,12.99
3080,12.08,-0.91,12.08,-0.67,0.67,0.11,12.75,12.75,12.99
3111,12.08,-0.90,12.08,-0.64,0.64,0.12,12.72,12.72,12.98
3142,12.08,-0.89,12.08,-0.61,0.61,0.13,12.69,12.69,12.97
3174,12.08,-0.82,12.06,-0.58,0.58,0.15,12.66,12.64,12.90
3206,12.05,-0.75,12.03,-0.55,0.55,0.16,12.60,12.58,12.80
3238,12.01,-0.69,11.99,-0.51,0.51,0.17,12.52,12.51,12.70
3270,11.97,-0.64,11.95,-0.48,0.48,0.18,12.44,12.42,12.60
3303,11.89,-0.61,11.89,-0.44,0.44,0.19,12.32,12.33,12.50
3336,11.81,-0.55,11.82,-0.39,0.39,0.20,12.20,12.22,12.36
3369,11.76,-0.44,11.75,-0.35,0.35,0.21,12.10,12.09,12.20
3403,11.65,-0.38,11.67,-0.30,0.30,0.23,11.94,11.96,12.03
3437,11.58,-0.29,11.58,-0.24,0.24,0.24,11.82,11.82,11.87
3471,11.48,-0.23,11.49,-0.19,0.19,0.25,11.66,11.67,11.71
3506,11.38,-0.16,11.39,-0.13,0.13,0.26,11.51,11.51,11.54
3541,11.29,-0.07,11.29,-0.07,0.07,0.27,11.36,11.35,11.35
3576,11.18,-0.00,11.18,-0.01,0.01,0.28,11.19,11.19,11.18
3612,11.07,0.07,11.07,0.05,-0.05,0.29,11.01,11.02,11.00
3648,10.96,0.13,10.96,0.11,-0.11,0.30,10.84,10.85,10.82
3685,10.85,0.19,10.84,0.17,-0.17,0.31,10.68,10.67,10.65
3721,10.74,0.25,10.73,0.23,-0.23,0.31,10.51,10.50,10.49
3759,10.61,0.29,10.61,0.28,-0.28,0.32,10.33,10.33,10.32
3796,10.48,0.32,10.48,0.33,-0.33,0.33,10.15,10.16,10.16
3834,10.36,0.37,10.36,0.37,-0.37,0.33,9.99,9.99,9.99
3873,10.23,0.39,10.23,0.40,-0.40,0.34,9.83,9.83,9.83
3911,10.10,0.41,10.10,0.42,-0.42,0.34,9.67,9.68,9.68
3950,9.97,0.43,9.97,0.44,-0.44,0.35,9.53,9.53,9.53
3990,9.85,0.47,9.84,0.45,-0.45,0.35,9.40,9.39,9.38
4030,9.71,0.48,9.71,0.45,-0.45,0.35,9.25,9.25,9.23
4070,9.58,0.47,9.57,0.45,-0.45,0.35,9.13,9.12,9.11
4111,9.44,0.45,9.43,0.43,-0.43,0.35,9.00,9.00,8.99
4152,9.29,0.41,9.29,0.41,-0.41,0.35,8.88,8.88,8.87
4193,9.16,0.40,9.15,0.38,-0.38,0.35,8.78,8.76,8.76
4235,9.02,0.38,9.00,0.35,-0.35,0.35,8.67,8.66,8.64
4278,8.87,0.32,8.86,0.30,-0.30,0.35,8.56,8.55,8.55
4321,8.72,0.26,8.71,0.26,-0.26,0.34,8.46,8.45,8.45
4364,8.58,0.21,8.57,0.21,-0.21,0.34,8.37,8.36,8.36
4407,8.42,0.15,8.42,0.15,-0.15,0.33,8.27,8.27,8.27
4451,8.26,0.08,8.28,0.10,-0.10,0.33,8.16,8.19,8.18
4496,8.13,0.02,8.15,0.04,-0.04,0.32,8.09,8.11,8.11
4541,8.00,-0.05,8.02,-0.02,0.02,0.32,8.02,8.04,8.04
4586,7.89,-0.10,7.89,-0.07,0.07,0.31,7.96,7.97,7.99
4632,7.77,-0.15,7.77,-0.13,0.13,0.31,7.90,7.90,7.92
4679,7.63,-0.22,7.65,-0.18,0.18,0.30,7.81,7.83,7.84
4725,7.54,-0.25,7.54,-0.24,0.24,0.29,7.77,7.77,7.79
4773,7.43,-0.30,7.43,-0.29,0.29,0.29,7.72,7.72,7.73
4820,7.33,-0.34,7.32,-0.34,0.34,0.28,7.67,7.67,7.67
4868,7.24,-0.37,7.22,-0.40,0.40,0.27,7.64,7.62,7.61
4917,7.13,-0.42,7.12,-0.46,0.46,0.27,7.59,7.58,7.54
4966,7.02,-0.48,7.01,-0.52,0.52,0.26,7.54,7.53,7.50
5016,6.91,-0.55,6.91,-0.58,0.58,0.25,7.49,7.49,7.46
5066,6.80,-0.62,6.80,-0.64,0.64,0.25,7.44,7.44,7.41
5117,6.70,-0.67,6.69,-0.70,0.70,0.24,7.40,7.39,7.37
5168,6.59,-0.73,6.58,-0.75,0.75,0.24,7.34,7.34,7.32
5220,6.48,-0.82,6.47,-0.80,0.80,0.23,7.28,7.28,7.29
5272,6.37,-0.89,6.36,-0.85,0.85,0.22,7.22,7.21,7.26
5325,6.26,-0.96,6.25,-0.89,0.89,0.22,7.15,7.14,7.22
5378,6.15,-1.05,6.15,-0.92,0.92,0.21,7.07,7.07,7.19
5432,6.04,-1.12,6.04,-0.94,0.94,0.21,6.98,6.98,7.16
5486,5.93,-1.19,5.94,-0.95,0.95,0.20,6.88,6.89,7.12
5541,5.82,-1.27,5.83,-0.96,0.96,0.20,6.78,6.79,7.08
5596,5.74,-1.30,5.73,-0.96,0.96,0.20,6.69,6.69,7.04
5652,5.63,-1.38,5.63,-0.95,0.95,0.19,6.57,6.58,7.01
5709,5.56,-1.40,5.54,-0.93,0.93,0.19,6.49,6.47,6.96
5766,5.46,-1.45,5.44,-0.91,0.91,0.19,6.37,6.36,6.91
5823,5.35,-1.51,5.36,-0.90,0.90,0.18,6.24,6.25,6.86
5882,5.29,-1.50,5.28,-0.88,0.88,0.18,6.17,6.16,6.79
5940,5.20,-1.55,5.20,-0.86,0.86,0.18,6.06,6.07,6.75
6000,5.13,-1.56,5.13,-0.85,0.85,0.17,5.98,5.99,6.69
6060,5.07,-1.56,5.07,-0.84,0.84,0.17,5.91,5.91,6.62
6120,5.02,-1.53,5.02,-0.84,0.84,0.17,5.86,5.86,6.55
6182,4.96,-1.53,4.97,-0.85,0.85,0.17,5.81,5.82,6.49
6244,4.93,-1.50,4.93,-0.87,0.87,0.17,5.80,5.80,6.42
6306,4.90,-1.46,4.91,-0.89,0.89,0.17,5.79,5.79,6.36
6369,4.90,-1.40,4.89,-0.91,0.91,0.17,5.80,5.79,6.30
6433,4.90,-1.35,4.88,-0.92,0.92,0.17,5.82,5.80,6.25
6497,4.90,-1.29,4.89,-0.92,0.92,0.17,5.82,5.81,6.19
6562,4.90,-1.24,4.91,-0.91,0.91,0.17,5.81,5.82,6.13
6628,4.92,-1.16,4.94,-0.89,0.89,0.17,5.81,5.83,6.07
6694,4.97,-1.05,4.98,-0.85,0.85,0.17,5.81,5.83,6.02
6761,5.03,-0.95,5.04,-0.79,0.79,0.17,5.81,5.83,5.97
6828,5.08,-0.84,5.11,-0.71,0.71,0.17,5.79,5.82,5.91
6897,5.18,-0.68,5.19,-0.61,0.61,0.17,5.79,5.81,5.86
6966,5.25,-0.57,5.29,-0.50,0.50,0.17,5.75,5.79,5.82
7035,5.36,-0.43,5.39,-0.38,0.38,0.17,5.74,5.77,5.79
7106,5.47,-0.28,5.50,-0.25,0.25,0.17,5.72,5.76,5.75
7177,5.60,-0.12,5.62,-0.13,0.13,0.17,5.73,5.75,5.72
7249,5.71,0.02,5.73,-0.01,0.01,0.17,5.72,5.74,5.69
7321,5.79,0.12,5.84,0.09,-0.09,0.17,5.70,5.75,5.67
7394,5.90,0.19,5.93,0.15,-0.15,0.17,5.74,5.77,5.71
7468,5.99,0.24,6.00,0.17,-0.17,0.17,5.81,5.82,5.74
7543,6.05,0.27,6.04,0.14,-0.14,0.17,5.91,5.90,5.78
7618,6.09,0.26,6.05,0.05,-0.09,0.17,6.00,5.96,5.83
7694,6.05,0.18,6.01,-0.08,-0.03,0.17,6.02,5.98,5.87
7771,5.97,0.04,5.92,-0.24,0.03,0.17,6.00,5.95,5.93
7849,5.83,-0.16,5.77,-0.42,0.08,0.17,5.91,5.85,5.99
7928,5.62,-0.44,5.56,-0.63,0.11,0.16,5.73,5.67,6.06
8007,5.38,-0.74,5.29,-0.83,0.11,0.16,5.48,5.39,6.11
8087,5.05,-1.09,4.95,-1.04,0.08,0.16,5.13,5.03,6.13
8168,4.66,-1.36,4.55,-1.23,0.06,0.16,4.72,4.61,6.02
8250,4.16,-1.75,4.08,-1.41,0.05,0.15,4.20,4.13,5.91
8332,3.61,-2.19,3.57,-1.56,0.04,0.15,3.64,3.61,5.80
8415,3.03,-2.67,3.01,-1.68,0.03,0.15,3.05,3.04,5.70
8499,2.42,-2.90,2.42,-1.77,0.02,0.14,2.44,2.44,5.32
8584,1.78,-3.17,1.80,-1.83,0.02,0.14,1.79,1.81,4.95
8670,1.11,-3.47,1.15,-1.86,0.01,0.13,1.12,1.17,4.58
8757,0.45,-3.54,0.50,-1.86,0.01,0.13,0.46,0.51,3.99
8845,-0.21,-3.59,-0.16,-1.84,0.01,0.12,-0.21,-0.16,3.38
8933,-0.86,-3.52,-0.82,-1.81,0.01,0.11,-0.86,-0.81,2.66
9022,-1.48,-3.44,-1.46,-1.78,0.00,0.11,-1.48,-1.46,1.96
9113,-2.11,-3.37,-2.09,-1.75,0.00,0.10,-2.11,-2.08,1.26
9204,-2.71,-3.26,-2.70,-1.72,0.00,0.09,-2.71,-2.69,0.55
9296,-3.31,-3.13,-3.29,-1.69,0.00,0.09,-3.31,-3.28,-0.18
9389,-3.87,-2.96,-3.85,-1.65,0.00,0.08,-3.87,-3.85,-0.91
9483,-4.40,-2.78,-4.40,-1.60,0.00,0.07,-4.40,-4.40,-1.62
9577,-4.93,-2.58,-4.92,-1.53,0.00,0.07,-4.93,-4.92,-2.35
9673,-5.40,-2.36,-5.41,-1.45,0.00,0.06,-5.40,-5.41,-3.04
9770,-5.87,-2.19,-5.88,-1.35,0.00,0.05,-5.87,-5.88,-3.68
9868,-6.30,-1.98,-6.32,-1.24,0.00,0.05,-6.30,-6.32,-4.32
9966,-6.71,-1.76,-6.73,-1.11,0.00,0.04,-6.71,-6.73,-4.95
10066,-7.11,-1.58,-7.10,-0.97,0.00,0.03,-7.11,-7.10,-5.54
10167,-7.48,-1.38,-7.45,-0.82,0.00,0.03,-7.48,-7.45,-6.10
10268,-7.79,-1.18,-7.77,-0.66,0.00,0.02,-7.79,-7.77,-6.61
10371,-8.07,-0.95,-8.05,-0.50,0.00,0.01,-8.07,-8.05,-7.12
10475,-8.29,-0.71,-8.30,-0.35,0.00,0.01,-8.29,-8.30,-7.58
10579,-8.50,-0.52,-8.52,-0.19,-0.03,0.00,-8.53,-8.54,-7.98
10685,-8.68,-0.29,-8.70,-0.04,-0.08,-0.01,-8.77,-8.78,-8.39
10792,-8.82,-0.14,-8.84,0.11,-0.17,-0.01,-8.99,-9.02,-8.68
10900,-8.93,0.03,-8.95,0.25,-0.28,-0.02,-9.21,-9.23,-8.96
11009,-9.01,0.21,-9.02,0.38,-0.39,-0.03,-9.40,-9.41,-9.22
11119,-9.04,0.45,-9.04,0.51,-0.51,-0.03,-9.55,-9.55,-9.49
11230,-9.03,0.53,-9.02,0.63,-0.63,-0.04,-9.66,-9.65,-9.57
11343,-8.98,0.61,-8.96,0.74,-0.74,-0.05,-9.72,-9.70,-9.60
11456,-8.89,0.74,-8.86,0.85,-0.85,-0.05,-9.74,-9.70,-9.63
11571,-8.77,0.88,-8.70,0.95,-0.95,-0.06,-9.72,-9.65,-9.65
11686,-8.54,1.14,-8.50,1.05,-1.05,-0.07,-9.59,-9.55,-9.68
11803,-8.30,1.19,-8.25,1.15,-1.15,-0.08,-9.45,-9.40,-9.49
11921,-7.99,1.26,-7.95,1.25,-1.25,-0.09,-9.24,-9.20,-9.26
12040,-7.64,1.37,-7.62,1.35,-1.35,-0.10,-8.99,-8.97,-9.02
12161,-7.27,1.51,-7.24,1.45,-1.45,-0.10,-8.73,-8.70,-8.78
12282,-6.84,1.59,-6.84,1.56,-1.56,-0.11,-8.41,-8.40,-8.43
12405,-6.43,1.62,-6.40,1.68,-1.68,-0.12,-8.11,-8.08,-8.05
12529,-5.94,1.74,-5.94,1.80,-1.80,-0.14,-7.74,-7.74,-7.68
12655,-5.46,1.79,-5.47,1.92,-1.92,-0.15,-7.38,-7.39,-7.25
12781,-4.99,1.84,-4.98,2.04,-2.04,-0.16,-7.04,-7.03,-6.83
12909,-4.54,1.87,-4.50,2.16,-2.16,-0.17,-6.70,-6.66,-6.41
13038,-4.05,1.99,-4.01,2.27,-2.27,-0.19,-6.32,-6.28,-6.04
13168,-3.58,2.08,-3.54,2.35,-2.35,-0.20,-5.93,-5.89,-5.66
13300,-3.13,2.19,-3.10,2.37,-2.37,-0.22,-5.50,-5.46,-5.32
13433,-2.72,2.28,-2.68,2.29,-2.29,-0.23,-5.01,-4.97,-5.00
13567,-2.34,2.34,-2.32,2.13,-2.13,-0.25,-4.47,-4.45,-4.68
13703,-2.02,2.30,-2.01,1.90,-1.90,-0.27,-3.92,-3.91,-4.32
13840,-1.76,2.17,-1.78,1.61,-1.61,-0.29,-3.37,-3.39,-3.93
13978,-1.56,1.97,-1.64,1.26,-1.26,-0.32,-2.82,-2.90,-3.54
14118,-1.43,1.64,-1.59,0.87,-0.87,-0.34,-2.31,-2.46,-3.07
14259,-1.45,1.17,-1.65,0.46,-0.56,-0.37,-2.01,-2.20,-2.62
14402,-1.62,0.35,-1.82,0.03,-0.32,-0.40,-1.94,-2.14,-1.97
14546,-1.88,-0.63,-2.10,-0.40,-0.17,-0.43,-2.06,-2.27,-1.25
14692,-2.28,-1.69,-2.48,-0.82,-0.08,-0.46,-2.37,-2.57,-0.59
14838,-2.78,-2.87,-2.96,-1.21,-0.03,-0.50,-2.81,-2.99,0.09
14987,-3.41,-4.26,-3.53,-1.57,0.00,-0.53,-3.41,-3.53,0.85
15137,-4.10,-5.44,-4.17,-1.87,0.00,-0.57,-4.10,-4.17,1.33
15288,-4.85,-6.43,-4.85,-2.13,0.00,-0.60,-4.85,-4.85,1.58
15441,-5.61,-7.44,-5.57,-2.34,0.00,-0.64,-5.61,-5.57,1.83
15595,-6.39,-8.47,-6.29,-2.50,0.00,-0.66,-6.39,-6.29,2.07
15751,-7.09,-8.98,-7.00,-2.62,0.00,-0.68,-7.09,-7.00,1.89
15909,-7.77,-9.43,-7.66,-2.76,0.00,-0.70,-7.77,-7.66,1.66
16068,-8.39,-9.83,-8.27,-2.94,0.00,-0.70,-8.39,-8.27,1.44
16229,-8.92,-9.92,-8.79,-3.14,0.00,-0.69,-8.92,-8.79,1.00
16391,-9.37,-9.49,-9.23,-3.34,0.00,-0.67,-9.37,-9.23,0.12
16555,-9.71,-8.74,-9.57,-3.51,0.00,-0.63,-9.71,-9.57,-0.97
16720,-9.97,-7.90,-9.79,-3.64,0.00,-0.59,-9.97,-9.79,-2.07
16888,-10.11,-7.04,-9.91,-3.73,0.00,-0.54,-10.11,-9.91,-3.07
17056,-10.19,-6.17,-9.93,-3.78,0.00,-0.49,-10.19,-9.93,-4.02
17227,-10.12,-5.25,-9.87,-3.78,0.00,-0.44,-10.12,-9.87,-4.87
17399,-9.95,-4.33,-9.75,-3.75,0.00,-0.39,-9.95,-9.75,-5.62
17573,-9.74,-3.86,-9.60,-3.69,0.00,-0.35,-9.74,-9.60,-5.89
17749,-9.49,-3.39,-9.47,-3.61,0.00,-0.30,-9.49,-9.47,-6.10
17926,-9.24,-2.93,-9.36,-3.52,0.00,-0.26,-9.24,-9.36,-6.31
18106,-9.01,-2.50,-9.32,-3.45,0.00,-0.23,-9.01,-9.32,-6.51
18287,-8.84,-2.55,-9.42,-3.55,0.00,-0.19,-8.84,-9.42,-6.29
18470,-8.86,-2.81,-9.57,-3.69,0.00,-0.16,-8.86,-9.57,-6.05
18654,-9.09,-3.27,-9.76,-3.86,0.00,-0.14,-9.09,-9.76,-5.83
18841,-9.48,-3.90,-9.99,-4.06,0.00,-0.12,-9.48,-9.99,-5.58
19029,-9.98,-4.64,-10.25,-4.29,0.00,-0.10,-9.98,-10.25,-5.34
19220,-10.57,-5.46,-10.56,-4.56,0.00,-0.08,-10.57,-10.56,-5.11
19412,-11.17,-5.59,-10.91,-4.85,0.00,-0.07,-11.17,-10.91,-5.58
19606,-11.66,-5.61,-11.29,-5.18,0.00,-0.06,-11.66,-11.29,-6.05
19802,-12.05,-5.53,-11.72,-5.54,0.00,-0.05,-12.05,-11.72,-6.52
20000,-12.33,-5.33,-12.19,-5.93,0.00,-0.04,-12.33,-12.19,-7.00
