frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
1309,0.11,-5.04,0.09,-5.07,5.07,1.37,5.19,5.17,5.15
1322,0.11,-5.30,0.10,-5.32,5.32,1.33,5.43,5.42,5.41
1335,0.11,-5.54,0.11,-5.57,5.53,1.30,5.64,5.63,5.65
1349,0.11,-5.81,0.11,-5.82,5.70,1.26,5.82,5.81,5.92
1362,0.11,-6.06,0.12,-6.06,5.82,1.23,5.94,5.94,6.17
1376,0.11,-6.31,0.12,-6.31,5.92,1.20,6.03,6.04,6.43
1390,0.11,-6.57,0.12,-6.55,5.97,1.17,6.08,6.10,6.68
1404,0.12,-6.79,0.13,-6.78,6.00,1.14,6.12,6.13,6.92
1418,0.13,-7.04,0.13,-7.00,6.00,1.11,6.13,6.13,7.17
1432,0.13,-7.22,0.13,-7.21,6.00,1.09,6.13,6.13,7.36
1446,0.13,-7.42,0.14,-7.41,6.00,1.06,6.13,6.14,7.55
1461,0.15,-7.60,0.14,-7.60,6.00,1.04,6.15,6.14,7.75
1475,0.15,-7.77,0.14,-7.76,6.00,1.02,6.15,6.14,7.92
1490,0.15,-7.94,0.14,-7.91,6.00,1.00,6.15,6.14,8.09
1505,0.15,-8.12,0.15,-8.03,6.00,0.98,6.15,6.15,8.27
1520,0.15,-8.24,0.15,-8.13,6.00,0.97,6.15,6.15,8.39
1535,0.15,-8.34,0.15,-8.20,6.00,0.95,6.15,6.15,8.49
1550,0.15,-8.41,0.15,-8.24,6.00,0.94,6.15,6.15,8.56
1566,0.15,-8.47,0.16,-8.24,6.00,0.92,6.15,6.16,8.62
1582,0.15,-8.45,0.16,-8.21,6.00,0.91,6.15,6.16,8.60
1597,0.15,-8.40,0.17,-8.15,6.00,0.90,6.15,6.17,8.55
1613,0.17,-8.30,0.17,-8.05,6.00,0.89,6.17,6.17,8.47
1629,0.20,-8.13,0.18,-7.91,6.00,0.87,6.20,6.18,8.33
1646,0.20,-7.96,0.19,-7.74,6.00,0.86,6.20,6.19,8.16
1662,0.20,-7.77,0.20,-7.53,6.00,0.85,6.20,6.20,7.97
1679,0.20,-7.51,0.21,-7.29,6.00,0.84,6.20,6.21,7.71
1696,0.24,-7.19,0.23,-7.02,6.00,0.83,6.24,6.23,7.43
1713,0.24,-6.88,0.24,-6.73,6.00,0.81,6.24,6.24,7.12
1730,0.25,-6.53,0.26,-6.41,5.93,0.80,6.18,6.19,6.78
1747,0.28,-6.14,0.28,-6.06,5.78,0.79,6.06,6.06,6.42
1764,0.28,-5.80,0.30,-5.70,5.55,0.77,5.83,5.85,6.08
1782,0.33,-5.36,0.32,-5.32,5.25,0.75,5.58,5.56,5.69
1800,0.33,-4.96,0.34,-4.92,4.90,0.73,5.23,5.24,5.29
1818,0.37,-4.54,0.36,-4.52,4.52,0.70,4.89,4.88,4.91
1836,0.39,-4.13,0.39,-4.10,4.10,0.68,4.49,4.49,4.52
1854,0.41,-3.71,0.42,-3.67,3.67,0.65,4.09,4.09,4.12
1873,0.46,-3.22,0.45,-3.24,3.24,0.62,3.70,3.69,3.69
1892,0.48,-2.78,0.48,-2.81,2.81,0.58,3.29,3.29,3.26
1911,0.53,-2.33,0.52,-2.37,2.37,0.54,2.90,2.89,2.87
1930,0.56,-1.91,0.56,-1.93,1.93,0.49,2.49,2.49,2.47
1949,0.61,-1.47,0.61,-1.49,1.49,0.44,2.10,2.10,2.09
1969,0.65,-1.04,0.65,-1.06,1.06,0.39,1.71,1.71,1.69
1988,0.69,-0.62,0.70,-0.62,0.62,0.33,1.31,1.33,1.31
2008,0.75,-0.19,0.76,-0.20,0.20,0.26,0.95,0.96,0.94
2028,0.81,0.23,0.82,0.22,-0.22,0.20,0.59,0.60,0.58
2048,0.89,0.64,0.88,0.63,-0.63,0.12,0.26,0.25,0.25
2069,0.95,1.07,0.95,1.04,-1.04,0.04,-0.09,-0.09,-0.12
2090,1.03,1.46,1.03,1.44,-1.44,-0.05,-0.40,-0.41,-0.43
2111,1.11,1.85,1.10,1.83,-1.83,-0.14,-0.71,-0.72,-0.74
2132,1.17,2.19,1.18,2.21,-2.21,-0.23,-1.04,-1.03,-1.02
2153,1.27,2.60,1.27,2.59,-2.59,-0.33,-1.32,-1.32,-1.33
2175,1.36,2.96,1.36,2.97,-2.97,-0.43,-1.61,-1.60,-1.60
2196,1.46,3.34,1.46,3.34,-3.34,-0.54,-1.88,-1.88,-1.88
2218,1.56,3.71,1.56,3.71,-3.71,-0.65,-2.15,-2.15,-2.14
2240,1.66,4.05,1.66,4.08,-4.08,-0.77,-2.42,-2.42,-2.39
2263,1.77,4.41,1.77,4.44,-4.44,-0.89,-2.67,-2.68,-2.64
2285,1.87,4.74,1.88,4.81,-4.81,-1.01,-2.94,-2.93,-2.87
2308,1.99,5.09,2.00,5.17,-5.17,-1.14,-3.18,-3.17,-3.10
2331,2.14,5.47,2.13,5.53,-5.53,-1.27,-3.39,-3.40,-3.33
2355,2.25,5.79,2.26,5.89,-5.89,-1.40,-3.64,-3.63,-3.54
2378,2.39,6.12,2.39,6.24,-6.24,-1.54,-3.85,-3.85,-3.72
2402,2.52,6.45,2.53,6.59,-6.59,-1.68,-4.07,-4.06,-3.93
2426,2.67,6.78,2.68,6.93,-6.93,-1.82,-4.26,-4.26,-4.11
2450,2.81,7.10,2.83,7.26,-7.26,-1.96,-4.45,-4.44,-4.29
2475,2.97,7.44,2.98,7.58,-7.58,-2.11,-4.61,-4.60,-4.47
2500,3.14,7.78,3.14,7.89,-7.89,-2.26,-4.75,-4.76,-4.64
2525,3.29,8.08,3.30,8.19,-8.19,-2.42,-4.90,-4.90,-4.79
2550,3.45,8.36,3.46,8.48,-8.48,-2.57,-5.03,-5.03,-4.91
2575,3.62,8.68,3.62,8.76,-8.76,-2.72,-5.14,-5.14,-5.06
2601,3.78,8.94,3.79,9.04,-9.04,-2.89,-5.25,-5.25,-5.16
2627,3.95,9.23,3.95,9.30,-9.30,-3.05,-5.35,-5.35,-5.28
2653,4.11,9.50,4.11,9.55,-9.55,-3.21,-5.43,-5.44,-5.39
2680,4.26,9.75,4.26,9.78,-9.78,-3.38,-5.52,-5.52,-5.49
2707,4.41,9.98,4.41,10.01,-10.01,-3.56,-5.60,-5.60,-5.57
2734,4.55,10.20,4.56,10.22,-10.22,-3.73,-5.67,-5.66,-5.65
2761,4.69,10.41,4.69,10.42,-10.42,-3.91,-5.73,-5.72,-5.72
2789,4.82,10.60,4.82,10.60,-10.60,-4.09,-5.78,-5.78,-5.78
2817,4.95,10.78,4.93,10.76,-10.76,-4.28,-5.81,-5.83,-5.83
2845,5.04,10.92,5.03,10.90,-10.90,-4.46,-5.85,-5.87,-5.88
2873,5.13,11.02,5.12,11.01,-11.01,-4.65,-5.88,-5.89,-5.89
2902,5.21,11.14,5.19,11.10,-11.10,-4.85,-5.89,-5.91,-5.93
2931,5.27,11.20,5.25,11.16,-11.16,-5.05,-5.89,-5.91,-5.93
2960,5.31,11.25,5.30,11.19,-11.19,-5.25,-5.88,-5.90,-5.93
2990,5.35,11.24,5.33,11.20,-11.20,-5.46,-5.84,-5.86,-5.89
3020,5.35,11.18,5.35,11.17,-11.17,-5.67,-5.82,-5.82,-5.83
3050,5.35,11.11,5.36,11.11,-11.11,-5.88,-5.76,-5.75,-5.76
3080,5.35,11.02,5.36,11.03,-11.03,-6.10,-5.68,-5.67,-5.67
3111,5.35,10.93,5.35,10.92,-10.92,-6.33,-5.57,-5.57,-5.57
3142,5.34,10.78,5.34,10.78,-10.78,-6.55,-5.44,-5.45,-5.44
3174,5.31,10.61,5.31,10.62,-10.62,-6.79,-5.30,-5.30,-5.30
3206,5.28,10.40,5.29,10.41,-10.41,-7.03,-5.13,-5.12,-5.12
3238,5.25,10.18,5.26,10.17,-10.17,-7.27,-4.91,-4.91,-4.93
3270,5.22,9.94,5.22,9.90,-9.90,-7.52,-4.68,-4.68,-4.72
3303,5.18,9.68,5.19,9.61,-9.61,-7.77,-4.43,-4.43,-4.50
3336,5.14,9.38,5.15,9.32,-9.32,-8.02,-4.17,-4.17,-4.24
3369,5.11,9.10,5.11,9.01,-9.01,-8.27,-3.90,-3.90,-3.99
3403,5.07,8.77,5.07,8.70,-8.70,-8.53,-3.63,-3.63,-3.70
3437,5.03,8.40,5.03,8.40,-8.40,-8.79,-3.36,-3.37,-3.37
3471,4.98,8.01,4.99,8.10,-8.10,-9.05,-3.12,-3.11,-3.03
3506,4.95,7.61,4.95,7.81,-7.81,-9.31,-2.86,-2.87,-2.65
3541,4.90,7.11,4.90,7.54,-7.54,-9.56,-2.64,-2.64,-2.21
3576,4.87,6.60,4.86,7.30,-7.30,-9.81,-2.42,-2.44,-1.73
3612,4.82,6.04,4.82,7.07,-7.07,-10.06,-2.25,-2.25,-1.22
3648,4.79,5.48,4.78,6.88,-6.88,-10.29,-2.08,-2.09,-0.69
3685,4.74,4.88,4.74,6.71,-6.71,-10.52,-1.97,-1.96,-0.14
3721,4.71,4.35,4.71,6.57,-6.57,-10.73,-1.86,-1.86,0.36
3759,4.68,3.85,4.68,6.46,-6.46,-10.92,-1.78,-1.78,0.84
3796,4.66,3.39,4.65,6.38,-6.38,-11.10,-1.72,-1.73,1.27
3834,4.62,2.98,4.63,6.32,-6.32,-11.24,-1.70,-1.69,1.64
3873,4.61,2.70,4.62,6.27,-6.27,-11.37,-1.66,-1.65,1.91
3911,4.61,2.54,4.61,6.21,-6.21,-11.46,-1.59,-1.59,2.07
3950,4.61,2.53,4.62,6.16,-6.16,-11.52,-1.55,-1.54,2.08
3990,4.61,2.75,4.65,6.15,-6.15,-11.55,-1.53,-1.50,1.86
4030,4.63,3.09,4.67,6.17,-6.17,-11.55,-1.54,-1.50,1.54
4070,4.66,3.53,4.70,6.24,-6.24,-11.51,-1.58,-1.55,1.13
4111,4.71,4.11,4.72,6.36,-6.36,-11.44,-1.65,-1.64,0.60
4152,4.77,4.78,4.75,6.52,-6.52,-11.34,-1.75,-1.78,-0.01
4193,4.82,5.49,4.77,6.72,-6.72,-11.22,-1.90,-1.95,-0.67
4235,4.91,6.31,4.81,6.95,-6.95,-11.06,-2.04,-2.15,-1.40
4278,4.96,7.06,4.85,7.20,-7.20,-10.88,-2.24,-2.35,-2.09
4321,5.00,7.72,4.90,7.46,-7.46,-10.68,-2.45,-2.55,-2.72
4364,5.00,8.18,4.97,7.71,-7.71,-10.47,-2.70,-2.73,-3.18
4407,4.96,8.48,5.06,7.94,-7.94,-10.25,-2.98,-2.88,-3.52
4451,4.99,8.68,5.16,8.16,-8.16,-10.01,-3.17,-3.00,-3.69
4496,5.11,8.79,5.28,8.34,-8.34,-9.76,-3.23,-3.06,-3.68
4541,5.28,8.85,5.42,8.50,-8.50,-9.51,-3.21,-3.08,-3.57
4586,5.48,8.84,5.57,8.61,-8.61,-9.26,-3.13,-3.04,-3.36
4632,5.71,8.74,5.74,8.69,-8.69,-9.00,-2.97,-2.95,-3.03
4679,5.95,8.65,5.92,8.72,-8.72,-8.74,-2.77,-2.80,-2.70
4725,6.15,8.51,6.11,8.71,-8.71,-8.49,-2.56,-2.60,-2.36
4773,6.35,8.35,6.30,8.66,-8.66,-8.23,-2.31,-2.36,-2.00
4820,6.52,8.30,6.49,8.61,-8.61,-7.98,-2.09,-2.13,-1.78
4868,6.67,8.29,6.65,8.57,-8.57,-7.73,-1.90,-1.92,-1.62
4917,6.81,8.29,6.79,8.55,-8.55,-7.49,-1.74,-1.76,-1.48
4966,6.90,8.32,6.89,8.54,-8.54,-7.24,-1.64,-1.65,-1.42
5016,6.98,8.40,6.94,8.55,-8.55,-7.01,-1.57,-1.60,-1.42
5066,7.00,8.51,6.96,8.57,-8.57,-6.77,-1.57,-1.61,-1.51
5117,6.98,8.60,6.92,8.60,-8.60,-6.54,-1.61,-1.67,-1.62
5168,6.89,8.66,6.84,8.62,-8.62,-6.32,-1.73,-1.78,-1.77
5220,6.78,8.73,6.72,8.64,-8.64,-6.10,-1.85,-1.91,-1.95
5272,6.60,8.75,6.55,8.63,-8.63,-5.89,-2.03,-2.08,-2.15
5325,6.38,8.72,6.34,8.60,-8.60,-5.68,-2.22,-2.26,-2.34
5378,6.15,8.67,6.09,8.54,-8.54,-5.47,-2.39,-2.45,-2.52
5432,5.84,8.58,5.81,8.44,-8.44,-5.27,-2.60,-2.64,-2.73
5486,5.50,8.40,5.49,8.31,-8.31,-5.08,-2.81,-2.82,-2.90
5541,5.14,8.19,5.16,8.13,-8.13,-4.88,-2.99,-2.98,-3.05
5596,4.79,7.97,4.80,7.92,-7.92,-4.70,-3.12,-3.11,-3.18
5652,4.42,7.70,4.44,7.65,-7.65,-4.51,-3.23,-3.21,-3.28
5709,4.05,7.39,4.08,7.35,-7.35,-4.33,-3.29,-3.26,-3.34
5766,3.68,7.02,3.72,7.00,-7.00,-4.16,-3.32,-3.27,-3.34
5823,3.35,6.66,3.37,6.62,-6.62,-3.99,-3.27,-3.24,-3.31
5882,3.02,6.26,3.04,6.21,-6.21,-3.82,-3.19,-3.18,-3.24
5940,2.69,5.80,2.71,5.80,-5.80,-3.65,-3.10,-3.08,-3.11
6000,2.40,5.37,2.42,5.37,-5.37,-3.49,-2.97,-2.96,-2.97
6060,2.12,4.92,2.14,4.95,-4.95,-3.33,-2.83,-2.81,-2.80
6120,1.89,4.49,1.88,4.53,-4.53,-3.17,-2.64,-2.64,-2.60
6182,1.65,3.99,1.66,4.12,-4.12,-3.01,-2.47,-2.46,-2.34
6244,1.46,3.49,1.46,3.73,-3.73,-2.86,-2.27,-2.27,-2.03
6306,1.30,2.97,1.29,3.35,-3.35,-2.71,-2.05,-2.06,-1.66
6369,1.16,2.41,1.15,3.00,-3.00,-2.56,-1.84,-1.84,-1.25
6433,1.04,1.83,1.05,2.66,-2.66,-2.42,-1.62,-1.61,-0.79
6497,0.95,1.24,0.98,2.35,-2.35,-2.28,-1.39,-1.37,-0.29
6562,0.93,0.65,0.95,2.05,-2.05,-2.14,-1.12,-1.10,0.28
6628,0.93,0.04,0.95,1.76,-1.76,-2.00,-0.83,-0.81,0.89
6694,0.98,-0.59,1.00,1.49,-1.49,-1.86,-0.51,-0.49,1.57
6761,1.07,-1.14,1.09,1.21,-1.21,-1.73,-0.14,-0.12,2.21
6828,1.19,-1.70,1.23,0.93,-0.93,-1.60,0.26,0.30,2.89
6897,1.35,-2.22,1.41,0.60,-0.60,-1.47,0.75,0.81,3.57
6966,1.57,-2.63,1.64,0.25,-0.25,-1.34,1.32,1.38,4.20
7035,1.81,-2.98,1.90,-0.10,0.10,-1.22,1.91,2.00,4.79
7106,2.10,-3.21,2.19,-0.44,0.44,-1.10,2.54,2.63,5.31
7177,2.43,-3.35,2.50,-0.75,0.67,-0.99,3.10,3.17,5.78
7249,2.79,-3.30,2.82,-1.03,0.79,-0.87,3.58,3.60,6.10
7321,3.16,-3.18,3.15,-1.27,0.78,-0.77,3.94,3.93,6.34
7394,3.53,-2.93,3.49,-1.46,0.71,-0.66,4.24,4.20,6.46
7468,3.91,-2.55,3.82,-1.61,0.62,-0.56,4.53,4.45,6.46
7543,4.20,-2.22,4.15,-1.72,0.52,-0.47,4.72,4.67,6.42
7618,4.46,-1.91,4.45,-1.81,0.40,-0.38,4.86,4.85,6.37
7694,4.65,-1.68,4.72,-1.87,0.31,-0.30,4.96,5.02,6.33
7771,4.84,-1.55,4.93,-1.92,0.24,-0.23,5.08,5.17,6.39
7849,5.00,-1.52,5.09,-1.97,0.18,-0.16,5.18,5.27,6.52
7928,5.14,-1.53,5.17,-2.03,0.14,-0.09,5.28,5.30,6.68
8007,5.27,-1.60,5.17,-2.12,0.11,-0.04,5.38,5.27,6.87
8087,5.27,-1.82,5.08,-2.25,0.08,0.01,5.35,5.16,7.09
8168,5.11,-2.16,4.90,-2.42,0.06,0.05,5.17,4.96,7.27
8250,4.84,-2.60,4.63,-2.66,0.05,0.08,4.89,4.68,7.44
8332,4.46,-3.03,4.27,-2.98,0.04,0.11,4.50,4.31,7.49
8415,3.98,-3.48,3.83,-3.39,0.03,0.13,4.01,3.86,7.46
8499,3.41,-3.91,3.31,-3.84,0.02,0.15,3.43,3.33,7.32
8584,2.74,-4.38,2.72,-4.32,0.02,0.16,2.76,2.73,7.12
8670,2.04,-4.84,2.06,-4.78,0.01,0.16,2.05,2.07,6.88
8757,1.31,-5.24,1.36,-5.24,0.01,0.16,1.32,1.37,6.56
8845,0.57,-5.69,0.64,-5.65,0.01,0.16,0.58,0.65,6.26
8933,-0.16,-6.10,-0.08,-6.03,0.01,0.15,-0.15,-0.08,5.94
9022,-0.88,-6.54,-0.80,-6.35,0.00,0.14,-0.88,-0.79,5.66
9113,-1.58,-6.98,-1.49,-6.63,0.00,0.12,-1.58,-1.49,5.40
9204,-2.23,-7.43,-2.15,-6.84,0.00,0.11,-2.23,-2.15,5.20
9296,-2.82,-7.86,-2.77,-7.01,0.00,0.09,-2.82,-2.77,5.04
9389,-3.39,-8.32,-3.34,-7.12,0.00,0.07,-3.39,-3.34,4.94
9483,-3.91,-8.81,-3.86,-7.19,0.00,0.05,-3.91,-3.86,4.90
9577,-4.37,-9.29,-4.34,-7.21,0.00,0.02,-4.37,-4.34,4.92
9673,-4.76,-9.77,-4.76,-7.21,0.00,0.00,-4.76,-4.76,5.01
9770,-5.12,-10.22,-5.12,-7.18,0.00,-0.02,-5.12,-5.12,5.10
9868,-5.42,-10.67,-5.43,-7.14,0.00,-0.05,-5.42,-5.43,5.25
9966,-5.68,-11.04,-5.69,-7.10,0.00,-0.07,-5.68,-5.69,5.36
10066,-5.87,-11.33,-5.89,-7.07,0.00,-0.09,-5.87,-5.89,5.46
10167,-6.01,-11.53,-6.03,-7.05,0.00,-0.11,-6.01,-6.03,5.53
10268,-6.10,-11.64,-6.11,-7.07,0.00,-0.14,-6.10,-6.11,5.54
10371,-6.13,-11.59,-6.12,-7.11,0.00,-0.16,-6.13,-6.12,5.46
10475,-6.10,-11.45,-6.07,-7.15,0.00,-0.18,-6.10,-6.07,5.35
10579,-5.99,-11.17,-5.94,-7.14,0.00,-0.20,-5.99,-5.94,5.18
10685,-5.82,-10.73,-5.73,-7.07,0.00,-0.22,-5.82,-5.73,4.91
10792,-5.57,-10.15,-5.45,-6.92,0.00,-0.24,-5.57,-5.45,4.58
10900,-5.23,-9.44,-5.08,-6.66,0.00,-0.26,-5.23,-5.08,4.21
11009,-4.83,-8.59,-4.65,-6.30,0.00,-0.28,-4.83,-4.65,3.77
11119,-4.35,-7.66,-4.15,-5.83,0.00,-0.30,-4.35,-4.15,3.31
11230,-3.80,-6.65,-3.60,-5.26,0.00,-0.32,-3.80,-3.60,2.85
11343,-3.20,-5.52,-3.03,-4.61,0.00,-0.35,-3.20,-3.03,2.32
11456,-2.57,-4.34,-2.45,-3.89,0.00,-0.37,-2.57,-2.45,1.77
11571,-1.94,-3.19,-1.90,-3.13,0.00,-0.39,-1.94,-1.90,1.25
11686,-1.34,-2.05,-1.40,-2.37,0.00,-0.41,-1.34,-1.40,0.71
11803,-0.85,-1.05,-0.99,-1.63,0.00,-0.43,-0.85,-0.99,0.20
11921,-0.45,-0.15,-0.70,-0.96,0.00,-0.45,-0.45,-0.70,-0.30
12040,-0.20,0.55,-0.55,-0.41,0.00,-0.47,-0.20,-0.55,-0.75
12161,-0.07,1.10,-0.55,-0.00,-0.00,-0.50,-0.07,-0.55,-1.17
12282,-0.28,1.30,-0.72,0.26,-0.00,-0.52,-0.28,-0.72,-1.58
12405,-0.63,1.34,-1.05,0.39,-0.00,-0.55,-0.63,-1.05,-1.96
12529,-1.16,1.11,-1.52,0.36,-0.00,-0.57,-1.16,-1.52,-2.27
12655,-1.87,0.69,-2.11,0.23,-0.00,-0.60,-1.87,-2.11,-2.55
12781,-2.69,0.16,-2.80,0.05,-0.00,-0.63,-2.69,-2.80,-2.85
12909,-3.60,-0.48,-3.56,-0.17,-0.00,-0.67,-3.60,-3.56,-3.12
13038,-4.51,-1.12,-4.34,-0.39,-0.00,-0.70,-4.51,-4.34,-3.39
13168,-5.38,-1.71,-5.11,-0.61,-0.00,-0.74,-5.38,-5.11,-3.66
13300,-6.13,-2.20,-5.84,-0.82,0.00,-0.78,-6.13,-5.84,-3.93
13433,-6.79,-2.57,-6.48,-1.00,0.00,-0.83,-6.79,-6.48,-4.22
13567,-7.29,-2.77,-7.02,-1.11,0.00,-0.87,-7.29,-7.02,-4.51
13703,-7.65,-2.83,-7.44,-1.13,0.00,-0.93,-7.65,-7.44,-4.82
13840,-7.88,-2.75,-7.70,-1.04,0.00,-0.98,-7.88,-7.70,-5.13
13978,-8.02,-2.60,-7.81,-0.84,0.00,-1.05,-8.02,-7.81,-5.42
14118,-7.96,-2.22,-7.77,-0.54,-0.09,-1.12,-8.05,-7.85,-5.74
14259,-7.79,-1.71,-7.56,-0.14,-0.28,-1.19,-8.07,-7.84,-6.08
14402,-7.53,-1.11,-7.23,0.32,-0.58,-1.27,-8.11,-7.81,-6.42
14546,-7.18,-0.44,-6.80,0.83,-0.95,-1.35,-8.13,-7.76,-6.74
14692,-6.71,0.39,-6.34,1.33,-1.38,-1.45,-8.09,-7.72,-7.10
14838,-6.15,1.31,-5.87,1.85,-1.85,-1.54,-8.00,-7.73,-7.45
14987,-5.53,2.33,-5.46,2.37,-2.37,-1.64,-7.90,-7.83,-7.86
15137,-4.97,3.26,-5.15,2.82,-2.82,-1.74,-7.79,-7.98,-8.23
15288,-4.50,4.12,-4.98,3.16,-3.16,-1.83,-7.66,-8.14,-8.62
15441,-4.19,4.80,-4.98,3.37,-3.37,-1.92,-7.56,-8.35,-8.99
15595,-4.21,5.11,-5.16,3.46,-3.46,-2.00,-7.67,-8.62,-9.32
15751,-4.69,4.95,-5.53,3.43,-3.43,-2.06,-8.12,-8.96,-9.64
15909,-5.39,4.57,-6.08,3.28,-3.28,-2.09,-8.67,-9.36,-9.96
16068,-6.40,3.83,-6.80,3.00,-3.00,-2.09,-9.40,-9.80,-10.23
16229,-7.57,2.90,-7.65,2.62,-2.62,-2.05,-10.19,-10.27,-10.47
16391,-8.81,1.86,-8.62,2.19,-2.19,-1.98,-11.00,-10.81,-10.67
16555,-10.01,0.83,-9.65,1.75,-1.75,-1.89,-11.76,-11.40,-10.84
16720,-11.13,-0.19,-10.70,1.31,-1.31,-1.76,-12.44,-12.02,-10.94
16888,-12.11,-1.18,-11.72,0.91,-0.91,-1.62,-13.02,-12.63,-10.93
17056,-12.97,-2.13,-12.65,0.56,-0.56,-1.48,-13.53,-13.22,-10.83
17227,-13.66,-2.99,-13.45,0.28,-0.30,-1.32,-13.96,-13.75,-10.66
17399,-14.23,-3.74,-14.07,0.07,-0.13,-1.18,-14.36,-14.20,-10.49
17573,-14.61,-4.32,-14.51,-0.14,-0.06,-1.04,-14.67,-14.56,-10.29
17749,-14.89,-4.76,-14.73,-0.32,-0.03,-0.91,-14.92,-14.76,-10.13
17926,-15.05,-5.02,-14.76,-0.47,-0.01,-0.79,-15.06,-14.77,-10.03
18106,-15.01,-4.95,-14.61,-0.56,0.00,-0.68,-15.01,-14.61,-10.06
18287,-14.76,-4.55,-14.52,-0.46,0.00,-0.59,-14.76,-14.52,-10.21
18470,-14.35,-3.91,-14.32,-0.29,-0.06,-0.50,-14.41,-14.38,-10.44
18654,-13.75,-2.98,-14.01,-0.05,-0.19,-0.43,-13.94,-14.20,-10.77
18841,-12.99,-1.79,-13.58,0.24,-0.40,-0.36,-13.39,-13.98,-11.19
19029,-12.19,-0.56,-13.04,0.61,-0.68,-0.31,-12.87,-13.73,-11.63
19220,-11.42,0.68,-12.39,1.04,-1.06,-0.26,-12.48,-13.45,-12.10
19412,-10.80,1.76,-11.63,1.53,-1.53,-0.21,-12.33,-13.16,-12.56
19606,-10.37,2.52,-10.76,2.09,-2.09,-0.18,-12.45,-12.84,-12.89
19802,-10.20,2.98,-9.77,2.71,-2.71,-0.14,-12.91,-12.48,-13.17
20000,-10.25,3.14,-8.67,3.40,-3.40,-0.12,-13.64,-12.07,-13.39
