frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
1390,3.76,0.04,3.76,0.03,-0.03,0.82,3.73,3.73,3.73
1404,3.85,0.03,3.85,0.03,-0.03,0.79,3.82,3.82,3.82
1418,3.94,0.03,3.94,0.02,-0.02,0.75,3.92,3.92,3.91
1432,4.03,0.02,4.02,0.01,-0.01,0.72,4.02,4.01,4.01
1446,4.11,0.00,4.10,-0.01,0.01,0.69,4.12,4.11,4.11
1461,4.18,-0.02,4.17,-0.03,0.03,0.66,4.21,4.20,4.20
1475,4.25,-0.06,4.24,-0.06,0.06,0.64,4.30,4.30,4.30
1490,4.32,-0.09,4.31,-0.08,0.08,0.61,4.40,4.40,4.40
1505,4.38,-0.12,4.38,-0.11,0.11,0.58,4.50,4.49,4.50
1520,4.45,-0.15,4.45,-0.14,0.14,0.55,4.59,4.59,4.60
1535,4.52,-0.18,4.52,-0.17,0.17,0.53,4.69,4.69,4.70
1550,4.58,-0.22,4.59,-0.20,0.20,0.50,4.78,4.79,4.80
1566,4.65,-0.25,4.66,-0.23,0.23,0.48,4.88,4.88,4.90
1582,4.72,-0.28,4.73,-0.25,0.25,0.45,4.97,4.98,5.00
1597,4.79,-0.31,4.80,-0.28,0.28,0.43,5.06,5.08,5.10
1613,4.87,-0.33,4.88,-0.30,0.30,0.41,5.17,5.18,5.20
1629,4.96,-0.34,4.96,-0.32,0.32,0.39,5.28,5.28,5.30
1646,5.04,-0.35,5.04,-0.34,0.34,0.36,5.39,5.39,5.40
1662,5.13,-0.37,5.13,-0.36,0.36,0.34,5.49,5.49,5.50
1679,5.21,-0.38,5.21,-0.38,0.38,0.32,5.60,5.60,5.60
1696,5.31,-0.40,5.30,-0.40,0.40,0.30,5.71,5.71,5.70
1713,5.40,-0.41,5.39,-0.42,0.42,0.28,5.82,5.82,5.81
1730,5.49,-0.43,5.49,-0.44,0.44,0.27,5.94,5.93,5.92
1747,5.58,-0.45,5.58,-0.46,0.46,0.25,6.05,6.04,6.04
1764,5.68,-0.48,5.68,-0.48,0.48,0.23,6.16,6.16,6.15
1782,5.78,-0.50,5.77,-0.50,0.50,0.21,6.28,6.28,6.27
1800,5.88,-0.52,5.87,-0.52,0.52,0.20,6.40,6.39,6.40
1818,5.98,-0.55,5.97,-0.54,0.54,0.18,6.52,6.52,6.52
1836,6.07,-0.57,6.08,-0.56,0.56,0.17,6.63,6.64,6.65
1854,6.18,-0.60,6.19,-0.58,0.58,0.15,6.75,6.76,6.77
1873,6.29,-0.61,6.30,-0.60,0.60,0.14,6.89,6.89,6.90
1892,6.41,-0.62,6.41,-0.62,0.62,0.12,7.03,7.02,7.03
1911,6.52,-0.63,6.52,-0.64,0.64,0.11,7.16,7.16,7.16
1930,6.64,-0.65,6.64,-0.66,0.66,0.10,7.30,7.30,7.29
1949,6.76,-0.67,6.77,-0.68,0.68,0.09,7.43,7.44,7.43
1969,6.89,-0.68,6.89,-0.70,0.70,0.07,7.59,7.58,7.57
1988,7.02,-0.70,7.02,-0.71,0.71,0.06,7.73,7.73,7.72
2008,7.15,-0.72,7.15,-0.73,0.73,0.05,7.88,7.88,7.87
2028,7.28,-0.74,7.28,-0.75,0.75,0.04,8.03,8.03,8.02
2048,7.41,-0.77,7.41,-0.77,0.77,0.03,8.18,8.18,8.18
2069,7.56,-0.78,7.55,-0.78,0.78,0.03,8.34,8.33,8.34
2090,7.70,-0.81,7.69,-0.79,0.79,0.02,8.49,8.48,8.50
2111,7.84,-0.84,7.83,-0.80,0.80,0.01,8.64,8.63,8.67
2132,7.98,-0.87,7.98,-0.80,0.80,0.00,8.78,8.78,8.84
2153,8.12,-0.89,8.13,-0.80,0.80,-0.01,8.92,8.93,9.01
2175,8.29,-0.89,8.28,-0.79,0.79,-0.01,9.08,9.07,9.18
2196,8.44,-0.90,8.44,-0.77,0.77,-0.02,9.22,9.22,9.34
2218,8.60,-0.89,8.61,-0.75,0.75,-0.02,9.36,9.36,9.50
2240,8.76,-0.89,8.77,-0.72,0.72,-0.03,9.49,9.49,9.65
2263,8.94,-0.86,8.94,-0.69,0.69,-0.04,9.63,9.63,9.80
2285,9.12,-0.83,9.12,-0.64,0.64,-0.04,9.76,9.76,9.95
2308,9.30,-0.79,9.30,-0.59,0.59,-0.05,9.90,9.89,10.09
2331,9.49,-0.75,9.49,-0.54,0.54,-0.05,10.02,10.02,10.23
2355,9.67,-0.69,9.68,-0.48,0.48,-0.05,10.15,10.15,10.37
2378,9.86,-0.63,9.87,-0.41,0.41,-0.06,10.27,10.28,10.50
2402,10.07,-0.56,10.07,-0.33,0.33,-0.06,10.40,10.41,10.63
2426,10.27,-0.48,10.28,-0.26,0.26,-0.06,10.53,10.53,10.75
2450,10.47,-0.40,10.48,-0.18,0.18,-0.07,10.65,10.66,10.87
2475,10.68,-0.31,10.69,-0.10,0.10,-0.07,10.77,10.79,10.99
2500,10.90,-0.20,10.91,-0.01,0.01,-0.07,10.91,10.92,11.10
2525,11.12,-0.08,11.12,0.08,-0.08,-0.07,11.04,11.04,11.20
2550,11.34,0.04,11.34,0.17,-0.17,-0.08,11.17,11.16,11.30
2575,11.56,0.16,11.55,0.27,-0.27,-0.08,11.29,11.28,11.40
2601,11.77,0.28,11.76,0.37,-0.37,-0.08,11.40,11.39,11.49
2627,11.98,0.40,11.98,0.48,-0.48,-0.08,11.50,11.50,11.57
2653,12.18,0.53,12.18,0.58,-0.58,-0.08,11.59,11.60,11.65
2680,12.38,0.66,12.39,0.69,-0.69,-0.08,11.69,11.69,11.73
2707,12.59,0.79,12.58,0.80,-0.80,-0.08,11.78,11.78,11.79
2734,12.77,0.91,12.77,0.91,-0.91,-0.08,11.86,11.86,11.86
2761,12.93,1.02,12.95,1.02,-1.02,-0.09,11.92,11.93,11.92
2789,13.10,1.13,13.12,1.12,-1.12,-0.09,11.98,11.99,11.98
2817,13.27,1.24,13.27,1.22,-1.22,-0.08,12.05,12.05,12.03
2845,13.44,1.35,13.41,1.31,-1.31,-0.08,12.12,12.10,12.08
2873,13.56,1.43,13.54,1.40,-1.40,-0.08,12.16,12.14,12.13
2902,13.65,1.48,13.66,1.47,-1.47,-0.08,12.18,12.19,12.17
2931,13.74,1.53,13.76,1.53,-1.53,-0.08,12.21,12.22,12.21
2960,13.84,1.59,13.83,1.58,-1.58,-0.08,12.26,12.25,12.25
2990,13.93,1.65,13.89,1.61,-1.61,-0.08,12.32,12.28,12.28
3020,13.96,1.66,13.93,1.63,-1.63,-0.08,12.33,12.30,12.30
3050,13.95,1.63,13.95,1.64,-1.64,-0.07,12.31,12.32,12.32
3080,13.94,1.62,13.96,1.63,-1.63,-0.07,12.31,12.33,12.33
3111,13.94,1.61,13.94,1.61,-1.61,-0.07,12.33,12.33,12.33
3142,13.93,1.61,13.90,1.58,-1.58,-0.06,12.35,12.32,12.32
3174,13.86,1.55,13.84,1.53,-1.53,-0.06,12.33,12.31,12.31
3206,13.76,1.47,13.76,1.47,-1.47,-0.06,12.29,12.30,12.29
3238,13.66,1.39,13.67,1.39,-1.39,-0.05,12.27,12.28,12.27
3270,13.56,1.33,13.56,1.31,-1.31,-0.05,12.25,12.25,12.24
3303,13.46,1.26,13.44,1.22,-1.22,-0.04,12.24,12.22,12.20
3336,13.32,1.16,13.31,1.12,-1.12,-0.04,12.20,12.18,12.16
3369,13.16,1.04,13.16,1.03,-1.03,-0.03,12.13,12.14,12.12
3403,12.99,0.91,13.01,0.92,-0.92,-0.03,12.07,12.08,12.08
3437,12.83,0.79,12.84,0.82,-0.82,-0.02,12.01,12.02,12.04
3471,12.67,0.68,12.67,0.72,-0.72,-0.02,11.95,11.95,11.99
3506,12.50,0.56,12.50,0.62,-0.62,-0.01,11.87,11.88,11.94
3541,12.32,0.43,12.33,0.53,-0.53,-0.01,11.79,11.80,11.89
3576,12.14,0.31,12.15,0.44,-0.44,-0.00,11.71,11.72,11.83
3612,11.97,0.19,11.97,0.35,-0.35,0.01,11.62,11.63,11.77
3648,11.79,0.07,11.80,0.26,-0.26,0.01,11.53,11.54,11.72
3685,11.62,-0.04,11.62,0.18,-0.18,0.02,11.44,11.44,11.66
3721,11.45,-0.14,11.45,0.10,-0.10,0.02,11.35,11.35,11.59
3759,11.28,-0.25,11.28,0.03,-0.03,0.03,11.26,11.25,11.53
3796,11.12,-0.34,11.12,-0.05,0.05,0.03,11.17,11.16,11.46
3834,10.95,-0.44,10.95,-0.12,0.12,0.04,11.07,11.07,11.39
3873,10.79,-0.53,10.79,-0.19,0.19,0.05,10.99,10.99,11.32
3911,10.65,-0.61,10.64,-0.27,0.27,0.05,10.92,10.91,11.26
3950,10.49,-0.69,10.49,-0.34,0.34,0.06,10.84,10.83,11.18
3990,10.34,-0.77,10.35,-0.41,0.41,0.06,10.76,10.76,11.11
4030,10.19,-0.85,10.21,-0.48,0.48,0.07,10.67,10.69,11.04
4070,10.07,-0.90,10.08,-0.55,0.55,0.07,10.62,10.63,10.97
4111,9.95,-0.95,9.95,-0.61,0.61,0.08,10.57,10.57,10.90
4152,9.83,-0.99,9.83,-0.68,0.68,0.08,10.51,10.51,10.83
4193,9.72,-1.03,9.72,-0.73,0.73,0.09,10.45,10.45,10.75
4235,9.60,-1.08,9.61,-0.79,0.79,0.09,10.39,10.40,10.68
4278,9.51,-1.10,9.51,-0.85,0.85,0.10,10.35,10.35,10.61
4321,9.42,-1.12,9.41,-0.90,0.90,0.10,10.31,10.31,10.54
4364,9.33,-1.14,9.32,-0.95,0.95,0.11,10.27,10.27,10.46
4407,9.24,-1.16,9.24,-0.99,0.99,0.12,10.23,10.23,10.39
4451,9.15,-1.18,9.16,-1.03,1.03,0.12,10.18,10.19,10.32
4496,9.08,-1.18,9.08,-1.07,1.07,0.13,10.14,10.15,10.25
4541,9.01,-1.18,9.01,-1.10,1.10,0.14,10.10,10.10,10.19
4586,8.94,-1.17,8.94,-1.12,1.12,0.15,10.07,10.06,10.12
4632,8.88,-1.17,8.87,-1.14,1.14,0.16,10.02,10.01,10.05
4679,8.81,-1.18,8.80,-1.16,1.16,0.18,9.97,9.97,9.99
4725,8.75,-1.17,8.74,-1.18,1.18,0.19,9.93,9.92,9.92
4773,8.69,-1.18,8.68,-1.19,1.19,0.20,9.88,9.87,9.87
4820,8.63,-1.18,8.62,-1.20,1.20,0.22,9.83,9.82,9.81
4868,8.57,-1.19,8.57,-1.20,1.20,0.24,9.77,9.77,9.76
4917,8.51,-1.21,8.52,-1.21,1.21,0.26,9.72,9.73,9.72
4966,8.46,-1.21,8.47,-1.21,1.21,0.28,9.68,9.68,9.67
5016,8.42,-1.21,8.42,-1.22,1.22,0.31,9.64,9.64,9.63
5066,8.37,-1.22,8.38,-1.22,1.22,0.34,9.60,9.60,9.60
5117,8.33,-1.23,8.33,-1.23,1.23,0.36,9.56,9.56,9.56
5168,8.28,-1.25,8.29,-1.24,1.24,0.40,9.52,9.53,9.53
5220,8.25,-1.25,8.26,-1.25,1.25,0.43,9.50,9.51,9.51
5272,8.22,-1.26,8.22,-1.26,1.26,0.47,9.48,9.48,9.48
5325,8.19,-1.28,8.19,-1.28,1.28,0.51,9.46,9.46,9.46
5378,8.16,-1.29,8.15,-1.29,1.29,0.55,9.45,9.44,9.44
5432,8.12,-1.31,8.12,-1.31,1.31,0.60,9.43,9.43,9.43
5486,8.08,-1.33,8.08,-1.33,1.33,0.65,9.41,9.41,9.41
5541,8.04,-1.35,8.04,-1.36,1.36,0.70,9.40,9.40,9.40
5596,8.00,-1.38,8.00,-1.38,1.38,0.75,9.38,9.38,9.38
5652,7.96,-1.40,7.96,-1.41,1.41,0.81,9.37,9.37,9.37
5709,7.92,-1.43,7.91,-1.45,1.45,0.88,9.37,9.36,9.35
5766,7.87,-1.47,7.86,-1.49,1.49,0.95,9.35,9.35,9.34
5823,7.81,-1.51,7.81,-1.53,1.53,1.02,9.34,9.34,9.33
5882,7.76,-1.56,7.76,-1.58,1.58,1.09,9.33,9.33,9.31
5940,7.70,-1.59,7.70,-1.62,1.62,1.17,9.32,9.32,9.30
6000,7.65,-1.64,7.64,-1.66,1.66,1.26,9.31,9.30,9.29
6060,7.58,-1.69,7.58,-1.71,1.71,1.35,9.29,9.28,9.27
6120,7.52,-1.75,7.52,-1.74,1.74,1.44,9.26,9.26,9.26
6182,7.45,-1.80,7.45,-1.78,1.78,1.54,9.22,9.23,9.25
6244,7.38,-1.85,7.39,-1.80,1.80,1.64,9.18,9.19,9.23
6306,7.32,-1.90,7.33,-1.82,1.82,1.75,9.14,9.15,9.22
6369,7.26,-1.94,7.27,-1.83,1.83,1.86,9.09,9.09,9.20
6433,7.20,-1.97,7.21,-1.83,1.83,1.98,9.03,9.03,9.18
6497,7.15,-2.00,7.15,-1.82,1.82,2.11,8.96,8.96,9.15
6562,7.09,-2.03,7.09,-1.80,1.80,2.23,8.89,8.88,9.13
6628,7.04,-2.06,7.03,-1.77,1.77,2.37,8.80,8.80,9.09
6694,6.98,-2.08,6.97,-1.73,1.73,2.50,8.72,8.71,9.06
6761,6.93,-2.09,6.92,-1.69,1.69,2.64,8.62,8.61,9.03
6828,6.88,-2.11,6.87,-1.64,1.64,2.78,8.52,8.51,8.99
6897,6.83,-2.12,6.82,-1.59,1.59,2.93,8.42,8.41,8.94
6966,6.78,-2.12,6.78,-1.54,1.54,3.08,8.32,8.32,8.90
7035,6.75,-2.10,6.74,-1.49,1.49,3.22,8.24,8.23,8.85
7106,6.71,-2.09,6.71,-1.44,1.41,3.37,8.12,8.12,8.80
7177,6.68,-2.08,6.69,-1.39,1.29,3.51,7.97,7.98,8.76
7249,6.65,-2.07,6.68,-1.34,1.14,3.64,7.79,7.82,8.72
7321,6.63,-2.05,6.69,-1.30,0.98,3.77,7.61,7.66,8.68
7394,6.67,-1.99,6.71,-1.26,0.82,3.89,7.49,7.53,8.66
7468,6.71,-1.94,6.74,-1.24,0.66,3.99,7.37,7.41,8.65
7543,6.75,-1.89,6.79,-1.23,0.52,4.07,7.26,7.30,8.63
7618,6.79,-1.83,6.83,-1.22,0.40,4.14,7.19,7.23,8.62
7694,6.83,-1.76,6.89,-1.22,0.31,4.18,7.14,7.20,8.59
7771,6.89,-1.66,6.95,-1.21,0.24,4.20,7.13,7.19,8.55
7849,6.96,-1.55,7.00,-1.20,0.18,4.18,7.14,7.18,8.50
7928,7.02,-1.45,7.04,-1.18,0.14,4.13,7.16,7.18,8.47
8007,7.08,-1.35,7.06,-1.15,0.11,4.05,7.19,7.17,8.43
8087,7.09,-1.26,7.05,-1.11,0.08,3.93,7.17,7.13,8.36
8168,6.98,-1.26,6.99,-1.06,0.06,3.78,7.04,7.06,8.24
8250,6.87,-1.20,6.88,-0.99,0.05,3.59,6.92,6.93,8.07
8332,6.76,-1.07,6.71,-0.91,0.04,3.38,6.80,6.75,7.83
8415,6.65,-0.85,6.48,-0.81,0.03,3.13,6.68,6.51,7.51
8499,6.29,-0.79,6.17,-0.70,0.02,2.85,6.31,6.19,7.07
8584,5.92,-0.63,5.79,-0.59,0.02,2.55,5.93,5.81,6.54
8670,5.53,-0.40,5.35,-0.48,0.01,2.23,5.55,5.36,5.94
8757,4.94,-0.33,4.84,-0.38,0.01,1.90,4.95,4.85,5.28
8845,4.34,-0.24,4.26,-0.30,0.01,1.54,4.35,4.27,4.58
8933,3.61,-0.25,3.64,-0.25,0.01,1.18,3.62,3.65,3.87
9022,2.92,-0.24,2.98,-0.24,0.00,0.82,2.92,2.99,3.16
9113,2.23,-0.22,2.28,-0.27,0.00,0.44,2.23,2.28,2.44
9204,1.51,-0.24,1.56,-0.34,0.00,0.06,1.51,1.56,1.75
9296,0.78,-0.31,0.82,-0.46,0.00,-0.32,0.78,0.82,1.09
9389,0.05,-0.44,0.09,-0.63,0.00,-0.70,0.05,0.09,0.49
9483,-0.66,-0.62,-0.64,-0.85,0.00,-1.08,-0.66,-0.64,-0.04
9577,-1.39,-0.92,-1.35,-1.12,0.00,-1.46,-1.39,-1.35,-0.47
9673,-2.08,-1.28,-2.04,-1.44,0.00,-1.83,-2.08,-2.04,-0.80
9770,-2.72,-1.66,-2.71,-1.82,0.00,-2.21,-2.72,-2.71,-1.06
9868,-3.36,-2.09,-3.36,-2.23,0.00,-2.58,-3.36,-3.36,-1.27
9966,-3.99,-2.56,-3.98,-2.66,0.00,-2.94,-3.99,-3.98,-1.43
10066,-4.57,-3.02,-4.57,-3.07,0.00,-3.31,-4.57,-4.57,-1.55
10167,-5.15,-3.48,-5.13,-3.47,0.00,-3.67,-5.14,-5.13,-1.66
10268,-5.65,-3.88,-5.66,-3.82,0.00,-4.03,-5.65,-5.66,-1.77
10371,-6.16,-4.27,-6.16,-4.13,0.00,-4.38,-6.16,-6.16,-1.89
10475,-6.62,-4.62,-6.61,-4.36,0.00,-4.74,-6.62,-6.61,-2.00
10579,-7.02,-4.92,-7.02,-4.52,0.00,-5.08,-7.02,-7.02,-2.10
10685,-7.43,-5.24,-7.40,-4.59,0.00,-5.43,-7.43,-7.40,-2.19
10792,-7.72,-5.45,-7.73,-4.57,0.00,-5.77,-7.72,-7.73,-2.27
10900,-7.99,-5.65,-8.02,-4.46,0.00,-6.12,-7.99,-8.02,-2.35
11009,-8.26,-5.84,-8.26,-4.26,0.00,-6.46,-8.26,-8.26,-2.42
11119,-8.53,-6.03,-8.45,-3.97,0.00,-6.80,-8.53,-8.45,-2.50
11230,-8.61,-6.04,-8.59,-3.60,0.00,-7.14,-8.61,-8.59,-2.57
11343,-8.64,-6.01,-8.67,-3.15,0.00,-7.49,-8.64,-8.67,-2.62
11456,-8.66,-5.99,-8.70,-2.65,0.00,-7.83,-8.66,-8.70,-2.68
11571,-8.69,-5.97,-8.67,-2.10,0.00,-8.17,-8.69,-8.67,-2.72
11686,-8.72,-5.96,-8.59,-1.52,0.00,-8.52,-8.72,-8.59,-2.76
11803,-8.53,-5.74,-8.45,-0.92,-0.12,-8.87,-8.65,-8.57,-2.79
11921,-8.29,-5.49,-8.27,-0.30,-0.38,-9.22,-8.67,-8.65,-2.80
12040,-8.05,-5.37,-8.03,0.34,-0.78,-9.57,-8.83,-8.80,-2.68
12161,-7.81,-5.31,-7.74,1.01,-1.28,-9.94,-9.09,-9.02,-2.51
12282,-7.47,-5.13,-7.42,1.71,-1.83,-10.30,-9.30,-9.25,-2.34
12405,-7.09,-4.85,-7.08,2.45,-2.45,-10.68,-9.54,-9.53,-2.24
12529,-6.71,-4.45,-6.72,3.10,-3.10,-11.06,-9.81,-9.82,-2.27
12655,-6.29,-3.83,-6.34,3.72,-3.72,-11.45,-10.01,-10.06,-2.46
12781,-5.87,-3.00,-5.96,4.34,-4.34,-11.85,-10.20,-10.29,-2.87
12909,-5.46,-1.85,-5.57,5.00,-5.00,-12.26,-10.46,-10.57,-3.60
13038,-5.08,-0.45,-5.20,5.74,-5.74,-12.69,-10.82,-10.95,-4.63
13168,-4.70,1.20,-4.84,6.59,-6.59,-13.13,-11.29,-11.43,-5.90
13300,-4.36,3.03,-4.48,7.57,-7.57,-13.59,-11.92,-12.04,-7.39
13433,-4.04,5.00,-4.10,8.67,-8.67,-14.07,-12.71,-12.78,-9.04
13567,-3.72,7.09,-3.73,9.92,-9.92,-14.57,-13.64,-13.65,-10.81
13703,-3.36,9.30,-3.32,11.30,-11.30,-15.10,-14.65,-14.62,-12.66
13840,-2.97,11.60,-2.86,12.80,-12.80,-15.65,-15.77,-15.66,-14.57
13978,-2.57,13.89,-2.38,14.40,-14.40,-16.25,-16.97,-16.77,-16.46
14118,-2.11,16.17,-1.86,16.07,-16.07,-16.88,-18.18,-17.93,-18.28
14259,-1.66,18.28,-1.30,17.78,-17.78,-17.56,-19.44,-19.07,-19.94
14402,-1.01,20.38,-0.71,19.49,-19.49,-18.30,-20.50,-20.20,-21.39
14546,-0.29,22.25,-0.12,21.16,-21.16,-19.11,-21.45,-21.27,-22.54
14692,0.37,23.72,0.47,22.74,-22.74,-20.00,-22.36,-22.27,-23.35
14838,1.05,24.98,1.05,24.18,-24.18,-20.99,-23.13,-23.13,-23.93
14987,1.81,26.14,1.60,25.44,-25.44,-22.11,-23.63,-23.84,-24.33
15137,2.30,26.87,2.08,26.44,-26.44,-23.41,-24.15,-24.36,-24.58
15288,2.54,27.26,2.45,27.12,-27.12,-24.92,-24.58,-24.67,-24.72
15441,2.79,27.60,2.68,27.58,-27.58,-26.75,-24.79,-24.90,-24.81
15595,3.04,27.94,2.76,27.82,-27.82,-28.97,-24.78,-25.06,-24.90
15751,2.85,27.92,2.66,27.87,-27.87,-31.70,-25.02,-25.21,-25.07
15909,2.62,27.87,2.36,27.73,-27.73,-34.42,-25.10,-25.36,-25.25
16068,2.40,27.84,1.90,27.38,-27.38,-34.72,-24.98,-25.48,-25.44
16229,1.96,27.59,1.30,26.88,-26.88,-32.05,-24.92,-25.58,-25.63
16391,1.08,26.90,0.60,26.29,-26.29,-29.06,-25.21,-25.69,-25.82
16555,-0.00,26.00,-0.19,25.66,-25.66,-26.53,-25.66,-25.85,-26.01
16720,-1.10,25.09,-1.02,25.03,-25.03,-24.45,-26.14,-26.05,-26.20
16888,-2.12,24.28,-1.85,24.45,-24.45,-22.67,-26.57,-26.30,-26.39
17056,-3.06,23.47,-2.65,23.95,-23.95,-21.15,-27.01,-26.60,-26.53
17227,-3.91,22.70,-3.39,23.56,-23.56,-19.79,-27.47,-26.95,-26.61
17399,-4.66,21.98,-4.02,23.29,-23.29,-18.57,-27.94,-27.31,-26.64
17573,-4.93,21.68,-4.51,23.15,-23.15,-17.44,-28.08,-27.66,-26.60
17749,-5.14,21.38,-4.85,23.15,-23.15,-16.40,-28.29,-28.00,-26.52
17926,-5.35,21.03,-5.05,23.29,-23.29,-15.43,-28.64,-28.34,-26.38
18106,-5.55,20.63,-5.12,23.56,-23.56,-14.50,-29.11,-28.68,-26.18
18287,-5.32,20.76,-5.32,23.81,-23.81,-13.62,-29.14,-29.13,-26.09
18470,-5.09,20.88,-5.46,24.16,-24.16,-12.76,-29.25,-29.62,-25.97
18654,-4.87,20.97,-5.54,24.59,-24.59,-11.94,-29.46,-30.13,-25.83
18841,-4.62,21.06,-5.57,25.11,-25.11,-11.13,-29.73,-30.68,-25.68
19029,-4.38,21.13,-5.53,25.73,-25.73,-10.33,-30.10,-31.26,-25.51
19220,-4.15,21.17,-5.44,26.43,-26.43,-9.54,-30.58,-31.87,-25.32
19412,-4.62,20.49,-5.28,27.22,-27.22,-8.75,-31.84,-32.50,-25.11
19606,-5.09,19.79,-5.07,28.11,-28.11,-7.97,-33.20,-33.17,-24.88
19802,-5.56,19.07,-4.79,29.08,-29.08,-7.18,-34.64,-33.87,-24.63
20000,-6.04,18.33,-4.46,30.14,-30.14,-6.38,-36.18,-34.60,-24.37
