frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
1197,-0.02,0.29,-0.03,0.30,-0.30,-0.67,-0.32,-0.32,-0.30
1209,-0.02,0.17,-0.01,0.19,-0.19,-0.58,-0.21,-0.21,-0.19
1221,0.02,0.09,0.01,0.09,-0.09,-0.48,-0.07,-0.09,-0.06
1233,0.02,-0.02,0.02,-0.01,0.01,-0.39,0.03,0.03,0.04
1246,0.02,-0.14,0.04,-0.11,0.11,-0.29,0.13,0.15,0.16
1258,0.07,-0.18,0.05,-0.21,0.21,-0.19,0.28,0.26,0.25
1271,0.07,-0.32,0.07,-0.31,0.31,-0.09,0.38,0.38,0.39
1283,0.07,-0.43,0.08,-0.41,0.41,0.01,0.48,0.48,0.50
1296,0.07,-0.51,0.09,-0.51,0.51,0.11,0.58,0.59,0.58
1309,0.11,-0.59,0.09,-0.60,0.60,0.21,0.71,0.70,0.70
1322,0.11,-0.70,0.10,-0.70,0.70,0.31,0.81,0.80,0.81
1335,0.11,-0.78,0.11,-0.79,0.79,0.42,0.90,0.90,0.89
1349,0.11,-0.90,0.11,-0.88,0.88,0.53,0.99,0.99,1.01
1362,0.11,-1.00,0.12,-0.97,0.97,0.63,1.09,1.09,1.11
1376,0.11,-1.08,0.12,-1.06,1.06,0.74,1.18,1.18,1.20
1390,0.11,-1.17,0.12,-1.15,1.15,0.85,1.26,1.27,1.28
1404,0.12,-1.25,0.13,-1.24,1.24,0.95,1.36,1.36,1.38
1418,0.13,-1.33,0.13,-1.32,1.32,1.06,1.45,1.45,1.46
1432,0.13,-1.41,0.13,-1.40,1.40,1.17,1.53,1.53,1.54
1446,0.13,-1.49,0.14,-1.48,1.48,1.28,1.61,1.62,1.62
1461,0.15,-1.53,0.14,-1.56,1.56,1.40,1.71,1.69,1.68
1475,0.15,-1.62,0.14,-1.63,1.63,1.51,1.78,1.77,1.77
1490,0.15,-1.71,0.14,-1.71,1.71,1.62,1.86,1.85,1.86
1505,0.15,-1.78,0.15,-1.78,1.78,1.74,1.93,1.92,1.93
1520,0.15,-1.86,0.15,-1.85,1.85,1.86,2.00,2.00,2.01
1535,0.15,-1.92,0.15,-1.92,1.92,1.97,2.07,2.07,2.07
1550,0.15,-1.99,0.15,-1.99,1.99,2.09,2.14,2.14,2.14
1566,0.15,-2.07,0.16,-2.06,2.06,2.21,2.21,2.21,2.22
1582,0.15,-2.14,0.16,-2.12,2.12,2.33,2.27,2.29,2.29
1597,0.15,-2.21,0.17,-2.19,2.19,2.45,2.34,2.36,2.36
1613,0.17,-2.24,0.17,-2.26,2.26,2.57,2.43,2.43,2.42
1629,0.20,-2.29,0.18,-2.32,2.32,2.69,2.53,2.51,2.49
1646,0.20,-2.37,0.19,-2.39,2.39,2.82,2.59,2.58,2.57
1662,0.20,-2.45,0.20,-2.46,2.46,2.93,2.66,2.66,2.65
1679,0.20,-2.55,0.21,-2.53,2.53,3.06,2.73,2.74,2.75
1696,0.24,-2.57,0.23,-2.59,2.59,3.18,2.83,2.82,2.81
1713,0.24,-2.68,0.24,-2.66,2.66,3.30,2.90,2.90,2.92
1730,0.25,-2.74,0.26,-2.73,2.73,3.41,2.98,2.99,2.99
1747,0.28,-2.80,0.28,-2.80,2.80,3.52,3.08,3.07,3.08
1764,0.28,-2.86,0.30,-2.86,2.86,3.63,3.14,3.16,3.14
1782,0.33,-2.92,0.32,-2.93,2.93,3.74,3.26,3.24,3.25
1800,0.33,-2.98,0.34,-3.00,3.00,3.84,3.33,3.33,3.31
1818,0.37,-3.06,0.36,-3.06,3.06,3.94,3.43,3.43,3.43
1836,0.39,-3.13,0.39,-3.13,3.13,4.03,3.52,3.52,3.52
1854,0.41,-3.20,0.42,-3.19,3.19,4.12,3.60,3.61,3.61
1873,0.46,-3.25,0.45,-3.26,3.26,4.20,3.72,3.71,3.71
1892,0.48,-3.33,0.48,-3.32,3.32,4.27,3.80,3.81,3.82
1911,0.53,-3.37,0.52,-3.38,3.38,4.34,3.91,3.90,3.91
1930,0.56,-3.46,0.56,-3.44,3.44,4.40,4.00,4.01,4.02
1949,0.61,-3.50,0.61,-3.50,3.50,4.44,4.11,4.11,4.12
1969,0.65,-3.59,0.65,-3.56,3.56,4.48,4.21,4.21,4.24
1988,0.69,-3.64,0.70,-3.61,3.61,4.51,4.30,4.32,4.33
2008,0.75,-3.69,0.76,-3.66,3.66,4.53,4.41,4.42,4.44
2028,0.81,-3.75,0.82,-3.71,3.71,4.55,4.52,4.53,4.56
2048,0.89,-3.78,0.88,-3.76,3.76,4.55,4.65,4.64,4.67
2069,0.95,-3.86,0.95,-3.80,3.80,4.54,4.75,4.75,4.81
2090,1.03,-3.90,1.03,-3.84,3.84,4.53,4.87,4.86,4.93
2111,1.11,-3.94,1.10,-3.88,3.88,4.51,4.99,4.98,5.05
2132,1.17,-3.98,1.18,-3.91,3.91,4.48,5.08,5.09,5.15
2153,1.27,-3.99,1.27,-3.94,3.94,4.44,5.21,5.21,5.26
2175,1.36,-4.00,1.36,-3.97,3.97,4.40,5.33,5.33,5.36
2196,1.46,-4.02,1.46,-3.99,3.99,4.35,5.45,5.45,5.48
2218,1.56,-4.02,1.56,-4.01,4.01,4.30,5.57,5.57,5.59
2240,1.66,-4.06,1.66,-4.03,4.03,4.24,5.69,5.69,5.72
2263,1.77,-4.08,1.77,-4.04,4.04,4.17,5.81,5.81,5.85
2285,1.87,-4.09,1.88,-4.05,4.05,4.11,5.92,5.93,5.96
2308,1.99,-4.08,2.00,-4.06,4.06,4.04,6.05,6.06,6.07
2331,2.14,-4.06,2.13,-4.07,4.07,3.97,6.21,6.19,6.20
2355,2.25,-4.08,2.26,-4.07,4.07,3.90,6.32,6.33,6.33
2378,2.39,-4.07,2.39,-4.08,4.08,3.83,6.47,6.47,6.47
2402,2.52,-4.08,2.53,-4.09,4.09,3.76,6.61,6.62,6.60
2426,2.67,-4.08,2.68,-4.10,4.10,3.69,6.77,6.77,6.75
2450,2.81,-4.10,2.83,-4.11,4.11,3.62,6.92,6.93,6.91
2475,2.97,-4.09,2.98,-4.12,4.12,3.55,7.09,7.10,7.06
2500,3.14,-4.10,3.14,-4.13,4.13,3.48,7.27,7.27,7.24
2525,3.29,-4.12,3.30,-4.15,4.15,3.41,7.44,7.45,7.41
2550,3.45,-4.16,3.46,-4.17,4.17,3.35,7.62,7.63,7.61
2575,3.62,-4.18,3.62,-4.19,4.19,3.29,7.81,7.81,7.80
2601,3.78,-4.21,3.79,-4.21,4.21,3.23,7.99,8.00,7.99
2627,3.95,-4.25,3.95,-4.23,4.23,3.17,8.18,8.18,8.20
2653,4.11,-4.27,4.11,-4.25,4.25,3.11,8.37,8.36,8.38
2680,4.26,-4.30,4.26,-4.27,4.27,3.06,8.53,8.54,8.56
2707,4.41,-4.33,4.41,-4.29,4.29,3.01,8.70,8.70,8.74
2734,4.55,-4.34,4.56,-4.30,4.30,2.96,8.86,8.86,8.89
2761,4.69,-4.33,4.69,-4.32,4.32,2.92,9.01,9.01,9.02
2789,4.82,-4.34,4.82,-4.33,4.33,2.88,9.15,9.15,9.16
2817,4.95,-4.33,4.93,-4.34,4.34,2.84,9.29,9.27,9.28
2845,5.04,-4.34,5.03,-4.35,4.35,2.81,9.39,9.38,9.38
2873,5.13,-4.34,5.12,-4.36,4.36,2.78,9.49,9.47,9.47
2902,5.21,-4.35,5.19,-4.37,4.37,2.75,9.58,9.56,9.56
2931,5.27,-4.35,5.25,-4.38,4.38,2.72,9.65,9.63,9.62
2960,5.31,-4.35,5.30,-4.39,4.39,2.70,9.70,9.69,9.67
2990,5.35,-4.36,5.33,-4.40,4.40,2.68,9.76,9.74,9.71
3020,5.35,-4.40,5.35,-4.42,4.42,2.66,9.77,9.77,9.75
3050,5.35,-4.42,5.36,-4.43,4.43,2.64,9.78,9.79,9.78
3080,5.35,-4.45,5.36,-4.44,4.44,2.63,9.79,9.80,9.80
3111,5.35,-4.45,5.35,-4.45,4.45,2.62,9.80,9.80,9.81
3142,5.34,-4.47,5.34,-4.45,4.45,2.61,9.79,9.79,9.81
3174,5.31,-4.50,5.31,-4.45,4.45,2.61,9.77,9.77,9.81
3206,5.28,-4.50,5.29,-4.45,4.45,2.61,9.73,9.74,9.78
3238,5.25,-4.48,5.26,-4.44,4.44,2.61,9.69,9.70,9.73
3270,5.22,-4.47,5.22,-4.42,4.42,2.61,9.64,9.65,9.69
3303,5.18,-4.44,5.19,-4.40,4.40,2.61,9.58,9.59,9.62
3336,5.14,-4.40,5.15,-4.37,4.37,2.61,9.51,9.52,9.54
3369,5.11,-4.38,5.11,-4.33,4.33,2.61,9.44,9.44,9.49
3403,5.07,-4.31,5.07,-4.28,4.28,2.62,9.35,9.35,9.38
3437,5.03,-4.27,5.03,-4.23,4.23,2.62,9.26,9.25,9.30
3471,4.98,-4.23,4.99,-4.16,4.16,2.63,9.14,9.15,9.21
3506,4.95,-4.16,4.95,-4.09,4.09,2.63,9.04,9.04,9.11
3541,4.90,-4.11,4.90,-4.01,4.01,2.64,8.91,8.91,9.01
3576,4.87,-4.04,4.86,-3.92,3.92,2.64,8.79,8.78,8.91
3612,4.82,-3.98,4.82,-3.82,3.82,2.64,8.64,8.64,8.80
3648,4.79,-3.89,4.78,-3.71,3.71,2.64,8.50,8.49,8.68
3685,4.74,-3.83,4.74,-3.59,3.59,2.64,8.33,8.33,8.57
3721,4.71,-3.76,4.71,-3.46,3.46,2.64,8.17,8.17,8.47
3759,4.68,-3.65,4.68,-3.32,3.32,2.63,8.00,8.00,8.34
3796,4.66,-3.55,4.65,-3.17,3.17,2.62,7.83,7.82,8.21
3834,4.62,-3.47,4.63,-3.02,3.02,2.60,7.64,7.65,8.09
3873,4.61,-3.35,4.62,-2.86,2.86,2.59,7.47,7.47,7.96
3911,4.61,-3.21,4.61,-2.69,2.69,2.56,7.30,7.30,7.82
3950,4.61,-3.09,4.62,-2.52,2.52,2.54,7.13,7.14,7.70
3990,4.61,-2.97,4.65,-2.34,2.34,2.50,6.95,6.99,7.58
4030,4.63,-2.81,4.67,-2.16,2.16,2.47,6.79,6.83,7.44
4070,4.66,-2.65,4.70,-1.98,1.98,2.43,6.64,6.68,7.31
4111,4.71,-2.45,4.72,-1.80,1.80,2.38,6.51,6.52,7.16
4152,4.77,-2.24,4.75,-1.62,1.62,2.33,6.39,6.37,7.01
4193,4.82,-2.07,4.77,-1.45,1.45,2.27,6.27,6.22,6.89
4235,4.91,-1.84,4.81,-1.28,1.28,2.22,6.19,6.09,6.75
4278,4.96,-1.64,4.85,-1.12,1.12,2.15,6.09,5.97,6.60
4321,5.00,-1.44,4.90,-0.97,0.97,2.08,5.97,5.87,6.44
4364,5.00,-1.31,4.97,-0.80,0.80,2.01,5.81,5.78,6.31
4407,4.96,-1.19,5.06,-0.64,0.64,1.94,5.60,5.69,6.15
4451,4.99,-1.00,5.16,-0.46,0.46,1.86,5.45,5.62,5.99
4496,5.11,-0.75,5.28,-0.27,0.27,1.78,5.38,5.55,5.86
4541,5.28,-0.45,5.42,-0.06,0.06,1.70,5.34,5.48,5.73
4586,5.48,-0.13,5.57,0.16,-0.16,1.61,5.32,5.41,5.61
4632,5.71,0.21,5.74,0.40,-0.40,1.52,5.32,5.34,5.50
4679,5.95,0.60,5.92,0.64,-0.64,1.43,5.31,5.28,5.35
4725,6.15,0.88,6.11,0.89,-0.89,1.34,5.26,5.22,5.27
4773,6.35,1.20,6.30,1.15,-1.15,1.25,5.20,5.15,5.15
4820,6.52,1.46,6.49,1.40,-1.40,1.16,5.12,5.08,5.06
4868,6.67,1.70,6.65,1.65,-1.65,1.07,5.02,5.01,4.97
4917,6.81,1.96,6.79,1.87,-1.87,0.97,4.94,4.91,4.85
4966,6.90,2.15,6.89,2.08,-2.08,0.88,4.82,4.81,4.75
5016,6.98,2.34,6.94,2.25,-2.25,0.78,4.73,4.69,4.64
5066,7.00,2.47,6.96,2.38,-2.38,0.69,4.62,4.58,4.53
5117,6.98,2.55,6.92,2.46,-2.46,0.59,4.52,4.46,4.43
5168,6.89,2.57,6.84,2.49,-2.49,0.50,4.40,4.35,4.32
5220,6.78,2.58,6.72,2.48,-2.48,0.40,4.30,4.24,4.20
5272,6.60,2.50,6.55,2.42,-2.42,0.30,4.18,4.13,4.10
5325,6.38,2.39,6.34,2.31,-2.31,0.21,4.07,4.03,3.99
5378,6.15,2.27,6.09,2.16,-2.16,0.11,4.00,3.94,3.88
5432,5.84,2.08,5.81,1.97,-1.97,0.01,3.87,3.84,3.77
5486,5.50,1.84,5.49,1.76,-1.76,-0.09,3.74,3.73,3.66
5541,5.14,1.60,5.16,1.54,-1.54,-0.18,3.60,3.61,3.54
5596,4.79,1.32,4.80,1.32,-1.32,-0.28,3.47,3.49,3.47
5652,4.42,1.07,4.44,1.10,-1.10,-0.38,3.32,3.34,3.35
5709,4.05,0.76,4.08,0.89,-0.89,-0.48,3.16,3.19,3.29
5766,3.68,0.49,3.72,0.70,-0.70,-0.59,2.98,3.02,3.19
5823,3.35,0.28,3.37,0.53,-0.53,-0.69,2.82,2.84,3.07
5882,3.02,0.00,3.04,0.39,-0.39,-0.79,2.64,2.65,3.02
5940,2.69,-0.24,2.71,0.27,-0.27,-0.89,2.43,2.45,2.93
6000,2.40,-0.45,2.42,0.17,-0.17,-1.00,2.23,2.24,2.85
6060,2.12,-0.68,2.14,0.10,-0.10,-1.11,2.02,2.04,2.80
6120,1.89,-0.86,1.88,0.06,-0.06,-1.22,1.83,1.83,2.75
6182,1.65,-1.04,1.66,0.03,-0.03,-1.33,1.62,1.63,2.69
6244,1.46,-1.20,1.46,0.01,-0.01,-1.44,1.45,1.45,2.66
6306,1.30,-1.32,1.29,0.01,-0.01,-1.55,1.29,1.28,2.63
6369,1.16,-1.47,1.15,0.00,-0.00,-1.67,1.16,1.15,2.63
6433,1.04,-1.58,1.05,-0.01,0.01,-1.78,1.05,1.05,2.62
6497,0.95,-1.68,0.98,-0.03,0.03,-1.90,0.98,1.00,2.63
6562,0.93,-1.69,0.95,-0.04,0.04,-2.02,0.97,0.99,2.62
6628,0.93,-1.72,0.95,-0.06,0.06,-2.14,0.99,1.01,2.65
6694,0.98,-1.72,1.00,-0.07,0.07,-2.26,1.05,1.07,2.70
6761,1.07,-1.68,1.09,-0.08,0.08,-2.38,1.15,1.17,2.75
6828,1.19,-1.61,1.23,-0.10,0.10,-2.50,1.29,1.32,2.80
6897,1.35,-1.56,1.41,-0.12,0.12,-2.62,1.47,1.53,2.91
6966,1.57,-1.40,1.64,-0.13,0.13,-2.74,1.70,1.77,2.97
7035,1.81,-1.28,1.90,-0.14,0.14,-2.86,1.95,2.03,3.09
7106,2.10,-1.10,2.19,-0.12,0.12,-2.97,2.22,2.31,3.20
7177,2.43,-0.90,2.50,-0.09,0.09,-3.09,2.52,2.58,3.33
7249,2.79,-0.64,2.82,-0.02,0.02,-3.20,2.81,2.84,3.44
7321,3.16,-0.36,3.15,0.07,-0.07,-3.30,3.09,3.08,3.52
7394,3.53,-0.10,3.49,0.20,-0.20,-3.40,3.33,3.29,3.63
7468,3.91,0.20,3.82,0.35,-0.35,-3.50,3.56,3.47,3.71
7543,4.20,0.42,4.15,0.54,-0.54,-3.58,3.66,3.61,3.78
7618,4.46,0.65,4.45,0.76,-0.76,-3.66,3.70,3.69,3.81
7694,4.65,0.87,4.72,1.00,-1.00,-3.73,3.65,3.71,3.78
7771,4.84,1.14,4.93,1.26,-1.26,-3.79,3.58,3.67,3.70
7849,5.00,1.44,5.09,1.54,-1.54,-3.83,3.46,3.55,3.56
7928,5.14,1.80,5.17,1.82,-1.82,-3.87,3.33,3.35,3.35
8007,5.27,2.17,5.17,2.09,-2.09,-3.89,3.18,3.08,3.10
8087,5.27,2.50,5.08,2.33,-2.33,-3.90,2.94,2.75,2.77
8168,5.11,2.72,4.90,2.53,-2.53,-3.90,2.58,2.37,2.39
8250,4.84,2.95,4.63,2.69,-2.69,-3.89,2.15,1.94,1.89
8332,4.46,3.12,4.27,2.82,-2.82,-3.87,1.65,1.46,1.34
8415,3.98,3.23,3.83,2.92,-2.92,-3.83,1.06,0.91,0.75
8499,3.41,3.26,3.31,3.02,-3.02,-3.78,0.40,0.29,0.15
8584,2.74,3.23,2.72,3.11,-3.11,-3.73,-0.37,-0.39,-0.49
8670,2.04,3.20,2.06,3.20,-3.20,-3.67,-1.16,-1.14,-1.16
8757,1.31,3.14,1.36,3.31,-3.31,-3.59,-2.00,-1.95,-1.82
8845,0.57,3.05,0.64,3.44,-3.44,-3.52,-2.87,-2.80,-2.48
8933,-0.16,2.98,-0.08,3.58,-3.58,-3.44,-3.74,-3.67,-3.13
9022,-0.88,2.88,-0.80,3.75,-3.75,-3.35,-4.63,-4.55,-3.76
9113,-1.58,2.80,-1.49,3.94,-3.94,-3.26,-5.51,-5.43,-4.38
9204,-2.23,2.76,-2.15,4.14,-4.14,-3.17,-6.37,-6.29,-4.99
9296,-2.82,2.76,-2.77,4.36,-4.36,-3.08,-7.18,-7.13,-5.58
9389,-3.39,2.76,-3.34,4.59,-4.59,-2.98,-7.98,-7.93,-6.14
9483,-3.91,2.76,-3.86,4.81,-4.81,-2.89,-8.72,-8.68,-6.67
9577,-4.37,2.83,-4.34,5.03,-5.03,-2.80,-9.40,-9.36,-7.20
9673,-4.76,2.91,-4.76,5.20,-5.20,-2.71,-9.96,-9.96,-7.67
9770,-5.12,3.03,-5.12,5.32,-5.32,-2.63,-10.43,-10.44,-8.15
9868,-5.42,3.15,-5.43,5.36,-5.36,-2.54,-10.78,-10.80,-8.57
9966,-5.68,3.30,-5.69,5.37,-5.37,-2.46,-11.05,-11.06,-8.98
10066,-5.87,3.52,-5.89,5.36,-5.36,-2.38,-11.23,-11.25,-9.39
10167,-6.01,3.75,-6.03,5.35,-5.35,-2.31,-11.36,-11.38,-9.75
10268,-6.10,3.96,-6.11,5.36,-5.36,-2.24,-11.46,-11.47,-10.06
10371,-6.13,4.21,-6.12,5.39,-5.39,-2.17,-11.52,-11.52,-10.34
10475,-6.10,4.46,-6.07,5.47,-5.47,-2.11,-11.57,-11.54,-10.56
10579,-5.99,4.78,-5.94,5.61,-5.61,-2.05,-11.60,-11.55,-10.77
10685,-5.82,5.13,-5.73,5.81,-5.81,-1.99,-11.63,-11.54,-10.95
10792,-5.57,5.52,-5.45,6.07,-6.07,-1.94,-11.64,-11.52,-11.09
10900,-5.23,5.97,-5.08,6.41,-6.41,-1.89,-11.64,-11.49,-11.20
11009,-4.83,6.46,-4.65,6.80,-6.80,-1.85,-11.63,-11.45,-11.28
11119,-4.35,6.96,-4.15,7.24,-7.24,-1.81,-11.59,-11.39,-11.31
11230,-3.80,7.50,-3.60,7.70,-7.70,-1.78,-11.50,-11.30,-11.30
11343,-3.20,8.05,-3.03,8.16,-8.16,-1.75,-11.36,-11.19,-11.25
11456,-2.57,8.59,-2.45,8.59,-8.59,-1.72,-11.16,-11.04,-11.16
11571,-1.94,9.10,-1.90,8.95,-8.95,-1.70,-10.89,-10.85,-11.04
11686,-1.34,9.47,-1.40,9.18,-9.18,-1.68,-10.52,-10.58,-10.81
11803,-0.85,9.72,-0.99,9.22,-9.22,-1.67,-10.07,-10.21,-10.57
11921,-0.45,9.82,-0.70,9.08,-9.08,-1.66,-9.53,-9.78,-10.27
12040,-0.20,9.71,-0.55,8.79,-8.79,-1.66,-8.99,-9.34,-9.91
12161,-0.07,9.47,-0.55,8.38,-8.38,-1.66,-8.45,-8.93,-9.54
12282,-0.28,8.83,-0.72,7.85,-7.85,-1.66,-8.13,-8.57,-9.11
12405,-0.63,8.08,-1.05,7.24,-7.24,-1.68,-7.87,-8.29,-8.70
12529,-1.16,7.05,-1.52,6.58,-6.58,-1.69,-7.74,-8.10,-8.21
12655,-1.87,5.87,-2.11,5.90,-5.90,-1.72,-7.77,-8.01,-7.73
12781,-2.69,4.57,-2.80,5.22,-5.22,-1.75,-7.91,-8.03,-7.26
12909,-3.60,3.22,-3.56,4.58,-4.58,-1.78,-8.18,-8.15,-6.82
13038,-4.51,1.81,-4.34,4.01,-4.01,-1.82,-8.51,-8.35,-6.32
13168,-5.38,0.48,-5.11,3.50,-3.50,-1.87,-8.88,-8.61,-5.85
13300,-6.13,-0.73,-5.84,3.09,-3.09,-1.93,-9.22,-8.93,-5.40
13433,-6.79,-1.80,-6.48,2.78,-2.78,-2.00,-9.57,-9.26,-4.99
13567,-7.29,-2.67,-7.02,2.56,-2.56,-2.07,-9.84,-9.58,-4.61
13703,-7.65,-3.36,-7.44,2.42,-2.42,-2.16,-10.07,-9.85,-4.29
13840,-7.88,-3.85,-7.70,2.31,-2.31,-2.26,-10.19,-10.01,-4.03
13978,-8.02,-4.18,-7.81,2.22,-2.22,-2.36,-10.24,-10.03,-3.84
14118,-7.96,-4.26,-7.77,2.14,-2.14,-2.48,-10.10,-9.90,-3.70
14259,-7.79,-4.06,-7.56,2.06,-2.06,-2.62,-9.85,-9.62,-3.73
14402,-7.53,-3.64,-7.23,2.01,-2.01,-2.76,-9.53,-9.23,-3.89
14546,-7.18,-3.03,-6.80,2.02,-2.02,-2.92,-9.20,-8.82,-4.15
14692,-6.71,-2.16,-6.34,2.09,-2.09,-3.10,-8.80,-8.43,-4.55
14838,-6.15,-1.09,-5.87,2.22,-2.22,-3.28,-8.37,-8.10,-5.05
14987,-5.53,0.15,-5.46,2.39,-2.39,-3.47,-7.92,-7.86,-5.68
15137,-4.97,1.40,-5.15,2.59,-2.59,-3.66,-7.56,-7.75,-6.37
15288,-4.50,2.62,-4.98,2.79,-2.79,-3.85,-7.29,-7.78,-7.12
15441,-4.19,3.69,-4.98,2.93,-2.93,-4.03,-7.12,-7.91,-7.88
15595,-4.21,4.46,-5.16,3.01,-3.01,-4.18,-7.22,-8.17,-8.67
15751,-4.69,4.67,-5.53,3.03,-3.03,-4.29,-7.72,-8.56,-9.36
15909,-5.39,4.65,-6.08,2.99,-2.99,-4.35,-8.38,-9.07,-10.04
16068,-6.40,4.26,-6.80,2.89,-2.89,-4.34,-9.29,-9.69,-10.66
16229,-7.57,3.62,-7.65,2.73,-2.73,-4.26,-10.30,-10.39,-11.19
16391,-8.81,2.83,-8.62,2.51,-2.51,-4.12,-11.32,-11.13,-11.64
16555,-10.01,1.97,-9.65,2.24,-2.24,-3.91,-12.25,-11.89,-11.98
16720,-11.13,1.11,-10.70,1.90,-1.90,-3.65,-13.03,-12.61,-12.24
16888,-12.11,0.28,-11.72,1.51,-1.51,-3.35,-13.62,-13.23,-12.39
17056,-12.97,-0.51,-12.65,1.10,-1.10,-3.05,-14.07,-13.75,-12.46
17227,-13.66,-1.26,-13.45,0.71,-0.75,-2.74,-14.41,-14.20,-12.39
17399,-14.23,-2.01,-14.07,0.32,-0.48,-2.43,-14.71,-14.55,-12.22
17573,-14.61,-2.59,-14.51,-0.04,-0.28,-2.15,-14.89,-14.79,-12.02
17749,-14.89,-3.13,-14.73,-0.33,-0.14,-1.88,-15.03,-14.88,-11.76
17926,-15.05,-3.54,-14.76,-0.55,-0.05,-1.64,-15.10,-14.81,-11.51
18106,-15.01,-3.72,-14.61,-0.67,0.00,-1.42,-15.01,-14.61,-11.29
18287,-14.76,-3.65,-14.52,-0.56,0.00,-1.23,-14.76,-14.52,-11.11
18470,-14.35,-3.22,-14.32,-0.35,-0.09,-1.05,-14.43,-14.41,-11.13
18654,-13.75,-2.38,-14.01,-0.06,-0.26,-0.90,-14.01,-14.27,-11.37
18841,-12.99,-1.24,-13.58,0.33,-0.53,-0.77,-13.52,-14.11,-11.75
19029,-12.19,0.06,-13.04,0.81,-0.90,-0.65,-13.09,-13.95,-12.25
19220,-11.42,1.42,-12.39,1.38,-1.41,-0.54,-12.83,-13.80,-12.84
19412,-10.80,2.64,-11.63,2.03,-2.03,-0.45,-12.83,-13.67,-13.44
19606,-10.37,3.56,-10.76,2.78,-2.78,-0.37,-13.15,-13.54,-13.93
19802,-10.20,4.13,-9.77,3.63,-3.63,-0.31,-13.82,-13.40,-14.32
20000,-10.25,4.35,-8.67,4.56,-4.56,-0.25,-14.81,-13.23,-14.60
