frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
1283,1.66,2.95,1.54,2.82,-2.82,-2.28,-1.16,-1.28,-1.29
1296,1.59,2.83,1.44,2.71,-2.71,-2.23,-1.12,-1.27,-1.24
1309,1.47,2.68,1.33,2.59,-2.59,-2.18,-1.12,-1.26,-1.22
1322,1.31,2.51,1.21,2.46,-2.46,-2.14,-1.15,-1.25,-1.20
1335,1.11,2.30,1.08,2.33,-2.33,-2.09,-1.22,-1.25,-1.19
1349,0.90,2.10,0.96,2.20,-2.20,-2.05,-1.30,-1.24,-1.21
1362,0.73,1.93,0.85,2.08,-2.08,-2.01,-1.36,-1.23,-1.20
1376,0.57,1.75,0.75,1.98,-1.98,-1.97,-1.41,-1.23,-1.18
1390,0.51,1.65,0.67,1.89,-1.89,-1.93,-1.38,-1.22,-1.14
1404,0.50,1.59,0.62,1.82,-1.82,-1.90,-1.32,-1.20,-1.10
1418,0.52,1.57,0.59,1.77,-1.77,-1.87,-1.25,-1.18,-1.06
1432,0.59,1.61,0.59,1.74,-1.74,-1.83,-1.15,-1.14,-1.02
1446,0.65,1.65,0.62,1.72,-1.72,-1.81,-1.08,-1.10,-1.00
1461,0.73,1.71,0.68,1.73,-1.73,-1.78,-1.00,-1.05,-0.98
1475,0.80,1.76,0.75,1.74,-1.74,-1.75,-0.94,-0.99,-0.96
1490,0.87,1.80,0.84,1.76,-1.76,-1.73,-0.89,-0.92,-0.93
1505,0.95,1.85,0.92,1.79,-1.79,-1.70,-0.84,-0.86,-0.90
1520,1.03,1.88,1.01,1.81,-1.81,-1.68,-0.79,-0.80,-0.85
1535,1.11,1.90,1.09,1.84,-1.84,-1.66,-0.73,-0.75,-0.79
1550,1.18,1.89,1.16,1.86,-1.86,-1.64,-0.68,-0.70,-0.72
1566,1.25,1.91,1.23,1.88,-1.88,-1.63,-0.63,-0.65,-0.66
1582,1.31,1.91,1.29,1.89,-1.89,-1.61,-0.59,-0.61,-0.60
1597,1.36,1.89,1.34,1.90,-1.90,-1.60,-0.54,-0.56,-0.53
1613,1.40,1.88,1.40,1.91,-1.91,-1.59,-0.51,-0.51,-0.49
1629,1.45,1.88,1.46,1.90,-1.90,-1.58,-0.46,-0.45,-0.43
1646,1.50,1.86,1.51,1.90,-1.90,-1.56,-0.40,-0.39,-0.37
1662,1.54,1.85,1.57,1.89,-1.89,-1.56,-0.35,-0.33,-0.31
1679,1.59,1.83,1.62,1.88,-1.88,-1.55,-0.29,-0.25,-0.24
1696,1.64,1.81,1.68,1.85,-1.85,-1.54,-0.22,-0.17,-0.18
1713,1.69,1.80,1.73,1.82,-1.82,-1.53,-0.13,-0.09,-0.11
1730,1.74,1.77,1.77,1.77,-1.77,-1.53,-0.03,0.01,-0.03
1747,1.79,1.73,1.80,1.70,-1.70,-1.52,0.09,0.10,0.06
1764,1.84,1.69,1.81,1.62,-1.62,-1.52,0.22,0.19,0.15
1782,1.88,1.65,1.80,1.52,-1.52,-1.52,0.36,0.28,0.23
1800,1.88,1.56,1.77,1.41,-1.41,-1.51,0.47,0.35,0.32
1818,1.86,1.45,1.71,1.29,-1.29,-1.51,0.57,0.42,0.41
1836,1.80,1.30,1.64,1.16,-1.16,-1.50,0.64,0.49,0.50
1854,1.68,1.12,1.56,1.02,-1.02,-1.50,0.66,0.54,0.56
1873,1.54,0.89,1.48,0.88,-0.88,-1.50,0.65,0.60,0.65
1892,1.38,0.63,1.41,0.75,-0.75,-1.49,0.63,0.66,0.75
1911,1.24,0.40,1.35,0.63,-0.63,-1.49,0.61,0.72,0.84
1930,1.15,0.23,1.30,0.52,-0.52,-1.49,0.63,0.78,0.92
1949,1.11,0.08,1.28,0.43,-0.43,-1.48,0.68,0.85,1.02
1969,1.13,0.02,1.29,0.36,-0.36,-1.47,0.77,0.93,1.10
1988,1.22,0.03,1.33,0.31,-0.31,-1.47,0.91,1.02,1.19
2008,1.34,0.05,1.39,0.28,-0.28,-1.46,1.06,1.11,1.28
2028,1.49,0.11,1.49,0.27,-0.27,-1.46,1.21,1.22,1.38
2048,1.66,0.15,1.62,0.28,-0.28,-1.45,1.38,1.34,1.50
2069,1.83,0.22,1.76,0.30,-0.30,-1.44,1.53,1.46,1.61
2090,2.00,0.26,1.91,0.32,-0.32,-1.43,1.68,1.59,1.73
2111,2.15,0.32,2.07,0.35,-0.35,-1.42,1.79,1.71,1.83
2132,2.28,0.34,2.22,0.39,-0.39,-1.41,1.89,1.83,1.94
2153,2.42,0.39,2.38,0.43,-0.43,-1.40,1.99,1.95,2.03
2175,2.54,0.41,2.52,0.47,-0.47,-1.39,2.06,2.05,2.12
2196,2.65,0.44,2.66,0.52,-0.52,-1.38,2.13,2.14,2.21
2218,2.78,0.47,2.79,0.56,-0.56,-1.37,2.22,2.23,2.30
2240,2.89,0.51,2.92,0.61,-0.61,-1.36,2.28,2.31,2.37
2263,3.03,0.56,3.04,0.65,-0.65,-1.35,2.37,2.39,2.46
2285,3.17,0.60,3.16,0.70,-0.70,-1.34,2.47,2.46,2.56
2308,3.31,0.66,3.28,0.75,-0.75,-1.33,2.55,2.53,2.65
2331,3.44,0.70,3.40,0.81,-0.81,-1.32,2.63,2.59,2.73
2355,3.56,0.77,3.53,0.87,-0.87,-1.31,2.69,2.66,2.79
2378,3.68,0.83,3.67,0.94,-0.94,-1.30,2.74,2.73,2.85
2402,3.80,0.89,3.81,1.01,-1.01,-1.29,2.79,2.80,2.90
2426,3.93,0.97,3.96,1.09,-1.09,-1.28,2.84,2.88,2.96
2450,4.07,1.06,4.12,1.17,-1.17,-1.28,2.90,2.95,3.01
2475,4.24,1.15,4.29,1.26,-1.26,-1.27,2.98,3.03,3.08
2500,4.42,1.26,4.46,1.35,-1.35,-1.26,3.07,3.11,3.16
2525,4.61,1.36,4.64,1.45,-1.45,-1.26,3.16,3.19,3.25
2550,4.81,1.47,4.81,1.55,-1.55,-1.26,3.26,3.26,3.34
2575,5.01,1.58,4.99,1.66,-1.66,-1.25,3.35,3.34,3.43
2601,5.22,1.70,5.18,1.77,-1.77,-1.25,3.45,3.41,3.51
2627,5.41,1.83,5.35,1.89,-1.89,-1.25,3.52,3.47,3.58
2653,5.58,1.95,5.53,2.01,-2.01,-1.25,3.57,3.52,3.62
2680,5.74,2.09,5.70,2.13,-2.13,-1.25,3.60,3.56,3.65
2707,5.89,2.24,5.86,2.26,-2.26,-1.25,3.62,3.60,3.65
2734,6.03,2.37,6.02,2.39,-2.39,-1.26,3.63,3.63,3.65
2761,6.16,2.51,6.18,2.53,-2.53,-1.26,3.63,3.65,3.64
2789,6.28,2.65,6.33,2.66,-2.66,-1.27,3.61,3.67,3.62
2817,6.43,2.79,6.48,2.80,-2.80,-1.27,3.63,3.68,3.63
2845,6.58,2.93,6.63,2.93,-2.93,-1.28,3.65,3.70,3.64
2873,6.73,3.06,6.77,3.06,-3.06,-1.29,3.67,3.71,3.66
2902,6.90,3.19,6.91,3.18,-3.18,-1.30,3.72,3.73,3.71
2931,7.06,3.30,7.05,3.29,-3.29,-1.31,3.76,3.76,3.75
2960,7.20,3.42,7.18,3.40,-3.40,-1.33,3.80,3.78,3.78
2990,7.33,3.51,7.30,3.49,-3.49,-1.34,3.83,3.80,3.82
3020,7.43,3.60,7.40,3.58,-3.58,-1.36,3.85,3.83,3.83
3050,7.53,3.68,7.50,3.65,-3.65,-1.37,3.88,3.85,3.85
3080,7.60,3.73,7.57,3.70,-3.70,-1.39,3.89,3.86,3.86
3111,7.65,3.77,7.62,3.75,-3.75,-1.41,3.90,3.87,3.88
3142,7.69,3.81,7.66,3.78,-3.78,-1.43,3.91,3.88,3.88
3174,7.71,3.82,7.67,3.80,-3.80,-1.45,3.91,3.87,3.89
3206,7.70,3.82,7.67,3.81,-3.81,-1.47,3.89,3.87,3.87
3238,7.67,3.83,7.66,3.80,-3.80,-1.49,3.86,3.86,3.84
3270,7.63,3.81,7.64,3.79,-3.79,-1.51,3.83,3.85,3.82
3303,7.59,3.78,7.61,3.78,-3.78,-1.54,3.81,3.83,3.81
3336,7.56,3.76,7.57,3.76,-3.76,-1.56,3.80,3.81,3.80
3369,7.51,3.73,7.53,3.74,-3.74,-1.59,3.77,3.79,3.78
3403,7.47,3.69,7.49,3.72,-3.72,-1.61,3.75,3.77,3.78
3437,7.42,3.64,7.45,3.70,-3.70,-1.64,3.72,3.75,3.78
3471,7.40,3.62,7.41,3.68,-3.68,-1.66,3.71,3.73,3.78
3506,7.37,3.58,7.38,3.66,-3.66,-1.68,3.70,3.71,3.79
3541,7.34,3.56,7.35,3.65,-3.65,-1.71,3.69,3.70,3.77
3576,7.30,3.53,7.32,3.63,-3.63,-1.73,3.67,3.69,3.77
3612,7.26,3.53,7.28,3.61,-3.61,-1.76,3.64,3.67,3.73
3648,7.22,3.50,7.24,3.59,-3.59,-1.78,3.63,3.64,3.71
3685,7.18,3.50,7.18,3.56,-3.56,-1.80,3.61,3.61,3.68
3721,7.15,3.48,7.11,3.53,-3.53,-1.82,3.61,3.58,3.67
3759,7.11,3.46,7.04,3.49,-3.49,-1.84,3.62,3.54,3.65
3796,7.04,3.39,6.95,3.44,-3.44,-1.85,3.60,3.51,3.65
3834,6.95,3.30,6.86,3.38,-3.38,-1.87,3.57,3.48,3.64
3873,6.81,3.16,6.76,3.30,-3.30,-1.88,3.50,3.46,3.65
3911,6.67,2.99,6.66,3.21,-3.21,-1.89,3.46,3.45,3.67
3950,6.51,2.81,6.57,3.11,-3.11,-1.90,3.40,3.46,3.70
3990,6.38,2.65,6.47,2.99,-2.99,-1.91,3.39,3.48,3.73
4030,6.28,2.55,6.36,2.86,-2.86,-1.91,3.41,3.50,3.73
4070,6.21,2.47,6.26,2.73,-2.73,-1.91,3.47,3.53,3.74
4111,6.17,2.40,6.16,2.60,-2.60,-1.91,3.57,3.56,3.76
4152,6.12,2.33,6.07,2.47,-2.47,-1.91,3.65,3.60,3.78
4193,6.06,2.25,5.99,2.34,-2.34,-1.91,3.72,3.66,3.81
4235,6.01,2.16,5.93,2.21,-2.21,-1.90,3.79,3.72,3.85
4278,5.95,2.06,5.90,2.10,-2.10,-1.89,3.85,3.80,3.89
4321,5.89,1.94,5.88,1.99,-1.99,-1.89,3.89,3.89,3.94
4364,5.82,1.82,5.89,1.90,-1.90,-1.88,3.92,3.99,4.00
4407,5.79,1.70,5.92,1.81,-1.81,-1.86,3.97,4.10,4.09
4451,5.80,1.59,5.96,1.74,-1.74,-1.85,4.06,4.22,4.21
4496,5.86,1.52,6.02,1.67,-1.67,-1.84,4.19,4.35,4.33
4541,5.97,1.49,6.08,1.60,-1.60,-1.82,4.36,4.48,4.47
4586,6.10,1.48,6.15,1.53,-1.53,-1.81,4.57,4.62,4.62
4632,6.25,1.48,6.21,1.45,-1.45,-1.80,4.80,4.76,4.77
4679,6.35,1.44,6.26,1.35,-1.35,-1.78,4.99,4.91,4.91
4725,6.42,1.35,6.29,1.23,-1.23,-1.77,5.19,5.06,5.07
4773,6.46,1.23,6.30,1.06,-1.06,-1.75,5.39,5.23,5.23
4820,6.40,1.04,6.27,0.86,-0.86,-1.74,5.54,5.41,5.35
4868,6.29,0.81,6.20,0.61,-0.61,-1.73,5.67,5.58,5.48
4917,6.14,0.54,6.08,0.34,-0.34,-1.72,5.80,5.74,5.60
4966,5.94,0.22,5.92,0.04,-0.04,-1.71,5.90,5.88,5.72
5016,5.70,-0.12,5.72,-0.28,0.28,-1.70,5.97,5.99,5.82
5066,5.44,-0.50,5.47,-0.60,0.60,-1.69,6.04,6.07,5.94
5117,5.15,-0.90,5.18,-0.93,0.93,-1.69,6.07,6.11,6.04
5168,4.85,-1.33,4.87,-1.25,1.25,-1.68,6.09,6.11,6.18
5220,4.52,-1.77,4.52,-1.55,1.55,-1.68,6.07,6.07,6.28
5272,4.18,-2.20,4.16,-1.83,1.83,-1.68,6.01,5.99,6.37
5325,3.80,-2.63,3.77,-2.09,2.09,-1.68,5.89,5.86,6.43
5378,3.40,-3.05,3.37,-2.32,2.32,-1.68,5.71,5.69,6.45
5432,2.98,-3.44,2.95,-2.51,2.51,-1.69,5.49,5.46,6.41
5486,2.54,-3.78,2.52,-2.67,2.67,-1.69,5.21,5.19,6.32
5541,2.08,-4.08,2.08,-2.80,2.80,-1.70,4.87,4.88,6.16
5596,1.62,-4.33,1.63,-2.90,2.90,-1.71,4.51,4.52,5.95
5652,1.17,-4.53,1.17,-2.97,2.97,-1.72,4.14,4.15,5.70
5709,0.72,-4.67,0.72,-3.03,3.03,-1.74,3.75,3.75,5.39
5766,0.27,-4.75,0.26,-3.09,3.09,-1.75,3.36,3.35,5.02
5823,-0.18,-4.78,-0.18,-3.14,3.14,-1.77,2.96,2.96,4.60
5882,-0.62,-4.76,-0.61,-3.20,3.20,-1.79,2.57,2.58,4.13
5940,-1.04,-4.71,-1.03,-3.24,3.24,-1.81,2.20,2.21,3.67
6000,-1.46,-4.62,-1.43,-3.28,3.28,-1.84,1.81,1.85,3.16
6060,-1.83,-4.50,-1.81,-3.30,3.30,-1.87,1.47,1.50,2.67
6120,-2.18,-4.35,-2.16,-3.32,3.32,-1.89,1.13,1.15,2.17
6182,-2.51,-4.17,-2.49,-3.31,3.31,-1.93,0.80,0.82,1.66
6244,-2.80,-3.99,-2.80,-3.28,3.28,-1.96,0.48,0.48,1.19
6306,-3.07,-3.79,-3.08,-3.23,3.23,-2.00,0.16,0.16,0.72
6369,-3.34,-3.58,-3.33,-3.16,3.16,-2.03,-0.18,-0.17,0.24
6433,-3.57,-3.33,-3.55,-3.06,3.06,-2.07,-0.51,-0.49,-0.24
6497,-3.78,-3.11,-3.75,-2.93,2.93,-2.11,-0.85,-0.82,-0.68
6562,-3.94,-2.87,-3.92,-2.77,2.77,-2.16,-1.17,-1.15,-1.08
6628,-4.07,-2.61,-4.07,-2.57,2.57,-2.20,-1.50,-1.50,-1.46
6694,-4.19,-2.35,-4.20,-2.35,2.35,-2.25,-1.84,-1.85,-1.84
6761,-4.29,-2.09,-4.31,-2.10,2.10,-2.30,-2.19,-2.21,-2.21
6828,-4.37,-1.83,-4.39,-1.82,1.82,-2.35,-2.55,-2.57,-2.55
6897,-4.46,-1.57,-4.46,-1.53,1.53,-2.40,-2.94,-2.94,-2.89
6966,-4.52,-1.32,-4.52,-1.21,1.21,-2.45,-3.31,-3.30,-3.20
7035,-4.56,-1.06,-4.56,-0.89,0.89,-2.50,-3.67,-3.66,-3.50
7106,-4.61,-0.80,-4.59,-0.57,0.57,-2.55,-4.04,-4.02,-3.81
7177,-4.61,-0.55,-4.62,-0.25,0.25,-2.59,-4.36,-4.37,-4.06
7249,-4.59,-0.29,-4.64,0.06,-0.06,-2.64,-4.65,-4.70,-4.30
7321,-4.58,-0.06,-4.65,0.35,-0.35,-2.69,-4.94,-5.01,-4.52
7394,-4.58,0.18,-4.66,0.63,-0.63,-2.73,-5.21,-5.28,-4.77
7468,-4.59,0.44,-4.64,0.88,-0.88,-2.77,-5.47,-5.52,-5.03
7543,-4.60,0.66,-4.62,1.11,-1.11,-2.81,-5.71,-5.73,-5.26
7618,-4.58,0.88,-4.58,1.32,-1.32,-2.84,-5.91,-5.91,-5.46
7694,-4.55,1.11,-4.53,1.52,-1.52,-2.87,-6.08,-6.05,-5.66
7771,-4.48,1.34,-4.44,1.71,-1.71,-2.89,-6.19,-6.16,-5.82
7849,-4.35,1.59,-4.33,1.90,-1.90,-2.91,-6.25,-6.23,-5.94
7928,-4.20,1.84,-4.18,2.09,-2.09,-2.92,-6.29,-6.27,-6.05
8007,-4.04,2.12,-4.01,2.29,-2.29,-2.93,-6.34,-6.30,-6.16
8087,-3.82,2.40,-3.81,2.52,-2.52,-2.93,-6.34,-6.32,-6.22
8168,-3.59,2.70,-3.57,2.77,-2.77,-2.93,-6.36,-6.34,-6.29
8250,-3.31,3.03,-3.30,3.07,-3.07,-2.91,-6.38,-6.37,-6.34
8332,-2.95,3.37,-3.01,3.41,-3.41,-2.90,-6.36,-6.42,-6.32
8415,-2.54,3.71,-2.66,3.81,-3.81,-2.88,-6.35,-6.47,-6.25
8499,-2.10,4.07,-2.26,4.26,-4.26,-2.85,-6.37,-6.52,-6.18
8584,-1.67,4.49,-1.77,4.77,-4.77,-2.82,-6.45,-6.54,-6.16
8670,-1.24,4.91,-1.19,5.32,-5.32,-2.78,-6.57,-6.52,-6.16
8757,-0.81,5.38,-0.53,5.90,-5.90,-2.74,-6.72,-6.43,-6.19
8845,-0.27,5.91,0.22,6.48,-6.48,-2.70,-6.75,-6.26,-6.18
8933,0.51,6.49,1.04,7.00,-7.00,-2.65,-6.49,-5.96,-5.98
9022,1.23,7.09,1.89,7.40,-7.40,-2.61,-6.17,-5.50,-5.86
9113,2.24,7.73,2.75,7.69,-7.69,-2.56,-5.46,-4.94,-5.50
9204,3.39,8.34,3.57,7.89,-7.89,-2.51,-4.50,-4.32,-4.95
9296,4.46,8.90,4.31,7.99,-7.99,-2.46,-3.53,-3.68,-4.44
9389,5.43,9.34,4.93,8.01,-8.01,-2.41,-2.58,-3.08,-3.91
9483,6.11,9.43,5.41,7.96,-7.96,-2.37,-1.85,-2.54,-3.33
9577,6.51,9.21,5.72,7.84,-7.84,-2.32,-1.33,-2.12,-2.70
9673,6.69,8.72,5.82,7.68,-7.68,-2.28,-0.99,-1.86,-2.03
9770,6.43,7.66,5.72,7.49,-7.49,-2.24,-1.06,-1.78,-1.23
9868,5.92,6.35,5.41,7.29,-7.29,-2.20,-1.37,-1.88,-0.43
9966,5.23,4.88,4.94,7.10,-7.10,-2.17,-1.87,-2.15,0.35
10066,4.31,3.29,4.32,6.92,-6.92,-2.13,-2.61,-2.60,1.02
10167,3.38,1.89,3.59,6.78,-6.78,-2.10,-3.40,-3.19,1.49
10268,2.48,0.68,2.82,6.65,-6.65,-2.08,-4.18,-3.83,1.79
10371,1.60,-0.19,2.02,6.49,-6.49,-2.05,-4.89,-4.47,1.78
10475,0.85,-0.55,1.30,6.34,-6.34,-2.03,-5.49,-5.04,1.40
10579,0.26,-0.62,0.69,6.22,-6.22,-2.02,-5.97,-5.53,0.88
10685,-0.14,-0.33,0.18,6.17,-6.17,-2.01,-6.31,-5.99,0.19
10792,-0.38,0.35,-0.19,6.17,-6.17,-2.00,-6.55,-6.35,-0.73
10900,-0.55,1.17,-0.40,6.20,-6.20,-1.99,-6.76,-6.60,-1.72
11009,-0.66,2.09,-0.46,6.30,-6.30,-1.99,-6.96,-6.76,-2.75
11119,-0.66,3.08,-0.36,6.48,-6.48,-2.00,-7.14,-6.84,-3.74
11230,-0.58,4.14,-0.13,6.75,-6.75,-2.01,-7.34,-6.89,-4.72
11343,-0.32,5.21,0.16,7.11,-7.11,-2.02,-7.43,-6.95,-5.54
11456,0.39,6.39,0.46,7.52,-7.52,-2.04,-7.13,-7.05,-6.01
11571,0.62,7.63,0.70,7.96,-7.96,-2.06,-7.34,-7.26,-7.02
11686,0.51,8.88,0.83,8.40,-8.40,-2.09,-7.90,-7.57,-8.37
11803,1.18,10.05,0.80,8.81,-8.81,-2.12,-7.63,-8.01,-8.87
11921,1.36,10.87,0.59,9.14,-9.14,-2.16,-7.78,-8.55,-9.52
12040,1.28,11.38,0.20,9.35,-9.35,-2.21,-8.08,-9.15,-10.11
12161,1.06,11.39,-0.37,9.42,-9.42,-2.26,-8.37,-9.80,-10.33
12282,-0.08,10.77,-1.12,9.32,-9.32,-2.32,-9.41,-10.45,-10.85
12405,-1.47,9.85,-2.03,9.02,-9.02,-2.38,-10.50,-11.05,-11.32
12529,-3.02,8.66,-3.06,8.46,-8.46,-2.45,-11.48,-11.52,-11.68
12655,-4.62,7.33,-4.18,7.66,-7.66,-2.54,-12.29,-11.85,-11.95
12781,-6.02,6.10,-5.32,6.77,-6.77,-2.63,-12.80,-12.09,-12.13
12909,-7.30,4.98,-6.44,5.83,-5.83,-2.73,-13.14,-12.28,-12.28
13038,-8.25,4.08,-7.55,4.89,-4.89,-2.84,-13.14,-12.44,-12.33
13168,-9.08,3.27,-8.52,3.99,-3.99,-2.96,-13.07,-12.51,-12.35
13300,-9.77,2.53,-9.35,3.16,-3.16,-3.10,-12.93,-12.51,-12.30
13433,-10.21,1.83,-10.01,2.42,-2.42,-3.24,-12.63,-12.43,-12.05
13567,-10.58,1.14,-10.49,1.80,-1.80,-3.41,-12.38,-12.29,-11.72
13703,-10.90,0.46,-10.86,1.31,-1.31,-3.59,-12.21,-12.16,-11.36
13840,-11.18,-0.20,-11.14,0.94,-0.94,-3.78,-12.12,-12.08,-10.98
13978,-11.31,-0.87,-11.38,0.69,-0.69,-4.00,-12.01,-12.07,-10.44
14118,-11.42,-1.64,-11.61,0.56,-0.56,-4.24,-11.98,-12.18,-9.79
14259,-11.50,-2.53,-11.86,0.53,-0.53,-4.50,-12.03,-12.39,-8.97
14402,-11.71,-3.75,-12.14,0.57,-0.57,-4.78,-12.29,-12.71,-7.96
14546,-12.01,-5.18,-12.45,0.68,-0.68,-5.08,-12.70,-13.13,-6.83
14692,-12.42,-6.79,-12.79,0.84,-0.84,-5.41,-13.26,-13.63,-5.63
14838,-12.93,-8.39,-13.16,1.03,-1.03,-5.76,-13.96,-14.19,-4.54
14987,-13.44,-9.71,-13.55,1.23,-1.23,-6.13,-14.67,-14.78,-3.73
15137,-13.93,-10.71,-13.93,1.42,-1.42,-6.51,-15.36,-15.35,-3.23
15288,-14.33,-10.85,-14.28,1.49,-1.49,-6.88,-15.82,-15.77,-3.48
15441,-14.66,-10.36,-14.58,1.53,-1.53,-7.24,-16.19,-16.11,-4.31
15595,-14.92,-9.40,-14.78,1.61,-1.61,-7.55,-16.53,-16.39,-5.52
15751,-15.05,-7.90,-14.86,1.77,-1.77,-7.79,-16.82,-16.63,-7.15
15909,-15.03,-6.16,-14.78,2.04,-2.04,-7.93,-17.08,-16.82,-8.87
16068,-14.88,-4.35,-14.52,2.46,-2.46,-7.93,-17.35,-16.98,-10.54
16229,-14.54,-2.45,-14.06,3.03,-3.03,-7.79,-17.58,-17.10,-12.09
16391,-13.94,-0.53,-13.42,3.76,-3.76,-7.50,-17.70,-17.17,-13.42
16555,-13.17,1.45,-12.61,4.61,-4.61,-7.10,-17.78,-17.22,-14.62
16720,-12.24,3.43,-11.69,5.57,-5.57,-6.62,-17.81,-17.25,-15.67
16888,-11.12,5.43,-10.70,6.61,-6.61,-6.08,-17.74,-17.31,-16.55
17056,-9.96,7.37,-9.71,7.72,-7.72,-5.52,-17.68,-17.43,-17.33
17227,-8.76,9.30,-8.80,8.84,-8.84,-4.96,-17.60,-17.64,-18.06
17399,-7.62,11.03,-8.03,9.94,-9.94,-4.43,-17.56,-17.97,-18.65
17573,-6.65,12.52,-7.44,10.98,-10.98,-3.93,-17.63,-18.42,-19.18
17749,-5.88,13.77,-7.06,11.80,-11.80,-3.46,-17.68,-18.86,-19.65
17926,-5.61,14.43,-6.90,12.40,-12.40,-3.04,-18.01,-19.30,-20.04
18106,-5.81,14.55,-6.96,12.78,-12.78,-2.65,-18.59,-19.74,-20.36
18287,-6.36,14.24,-7.02,13.04,-13.04,-2.30,-19.41,-20.07,-20.60
18470,-7.34,13.40,-7.22,13.16,-13.16,-1.98,-20.50,-20.38,-20.74
18654,-8.44,12.33,-7.56,13.12,-13.12,-1.71,-21.57,-20.69,-20.77
18841,-9.49,11.21,-8.05,12.94,-12.94,-1.46,-22.43,-20.99,-20.70
19029,-10.40,10.14,-8.67,12.61,-12.61,-1.24,-23.01,-21.27,-20.54
19220,-11.00,9.24,-9.43,12.12,-12.12,-1.04,-23.12,-21.55,-20.25
19412,-11.41,8.44,-10.33,11.49,-11.49,-0.87,-22.90,-21.82,-19.86
19606,-11.65,7.71,-11.37,10.70,-10.70,-0.72,-22.36,-22.08,-19.36
19802,-11.70,7.06,-12.56,9.77,-9.77,-0.59,-21.47,-22.33,-18.76
20000,-11.66,6.44,-13.88,8.68,-8.68,-0.48,-20.35,-22.57,-18.11
