frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
1390,2.51,-2.47,2.50,-2.46,2.46,1.73,4.97,4.96,4.98
1404,2.58,-2.49,2.58,-2.47,2.47,1.74,5.04,5.05,5.07
1418,2.68,-2.47,2.67,-2.47,2.47,1.75,5.15,5.14,5.15
1432,2.74,-2.49,2.75,-2.47,2.47,1.75,5.20,5.22,5.23
1446,2.84,-2.48,2.84,-2.46,2.46,1.76,5.30,5.30,5.31
1461,2.93,-2.45,2.92,-2.46,2.46,1.78,5.38,5.38,5.37
1475,3.01,-2.45,3.01,-2.45,2.45,1.79,5.45,5.46,5.46
1490,3.11,-2.44,3.10,-2.43,2.43,1.80,5.54,5.53,5.55
1505,3.19,-2.43,3.19,-2.42,2.42,1.82,5.61,5.61,5.62
1520,3.28,-2.42,3.28,-2.40,2.40,1.84,5.68,5.68,5.70
1535,3.38,-2.38,3.37,-2.38,2.38,1.86,5.76,5.76,5.76
1550,3.47,-2.36,3.47,-2.36,2.36,1.88,5.83,5.83,5.83
1566,3.56,-2.35,3.56,-2.34,2.34,1.90,5.90,5.90,5.91
1582,3.67,-2.31,3.66,-2.32,2.32,1.93,5.99,5.98,5.98
1597,3.75,-2.30,3.75,-2.30,2.30,1.95,6.04,6.05,6.05
1613,3.85,-2.26,3.85,-2.27,2.27,1.98,6.12,6.12,6.11
1629,3.95,-2.24,3.95,-2.25,2.25,2.00,6.20,6.20,6.19
1646,4.06,-2.21,4.05,-2.22,2.22,2.03,6.28,6.27,6.26
1662,4.16,-2.19,4.15,-2.20,2.20,2.06,6.36,6.35,6.35
1679,4.25,-2.19,4.26,-2.18,2.18,2.09,6.42,6.43,6.44
1696,4.34,-2.17,4.36,-2.15,2.15,2.12,6.49,6.51,6.50
1713,4.47,-2.14,4.46,-2.13,2.13,2.15,6.60,6.59,6.61
1730,4.59,-2.10,4.57,-2.10,2.10,2.18,6.69,6.68,6.68
1747,4.69,-2.09,4.68,-2.08,2.08,2.21,6.77,6.76,6.78
1764,4.80,-2.04,4.79,-2.06,2.06,2.23,6.85,6.85,6.83
1782,4.90,-2.05,4.90,-2.03,2.03,2.26,6.93,6.93,6.94
1800,5.01,-2.00,5.01,-2.01,2.01,2.29,7.02,7.02,7.01
1818,5.13,-1.99,5.13,-1.99,1.99,2.31,7.11,7.11,7.12
1836,5.25,-1.97,5.24,-1.96,1.96,2.34,7.21,7.21,7.21
1854,5.35,-1.95,5.36,-1.94,1.94,2.36,7.29,7.30,7.30
1873,5.48,-1.92,5.48,-1.92,1.92,2.37,7.40,7.40,7.40
1892,5.61,-1.90,5.60,-1.90,1.90,2.39,7.51,7.50,7.51
1911,5.72,-1.88,5.71,-1.88,1.88,2.40,7.60,7.59,7.60
1930,5.84,-1.87,5.83,-1.86,1.86,2.41,7.70,7.70,7.71
1949,5.96,-1.85,5.96,-1.85,1.85,2.42,7.81,7.81,7.81
1969,6.09,-1.84,6.08,-1.84,1.84,2.42,7.92,7.91,7.93
1988,6.20,-1.83,6.20,-1.82,1.82,2.43,8.02,8.03,8.02
2008,6.33,-1.81,6.33,-1.81,1.81,2.42,8.14,8.14,8.13
2028,6.45,-1.80,6.45,-1.80,1.80,2.42,8.24,8.25,8.25
2048,6.58,-1.78,6.58,-1.79,1.79,2.41,8.36,8.37,8.36
2069,6.70,-1.80,6.71,-1.77,1.77,2.39,8.47,8.48,8.50
2090,6.83,-1.80,6.84,-1.76,1.76,2.38,8.59,8.60,8.62
2111,6.98,-1.76,6.96,-1.75,1.75,2.36,8.72,8.71,8.74
2132,7.10,-1.74,7.09,-1.73,1.73,2.34,8.83,8.83,8.84
2153,7.23,-1.72,7.22,-1.72,1.72,2.31,8.94,8.94,8.95
2175,7.38,-1.68,7.36,-1.70,1.70,2.29,9.08,9.06,9.06
2196,7.48,-1.69,7.49,-1.68,1.68,2.26,9.16,9.17,9.17
2218,7.62,-1.66,7.62,-1.67,1.67,2.23,9.29,9.29,9.28
2240,7.74,-1.67,7.75,-1.65,1.65,2.20,9.39,9.40,9.41
2263,7.87,-1.67,7.88,-1.64,1.64,2.16,9.51,9.52,9.54
2285,8.02,-1.63,8.01,-1.63,1.63,2.13,9.65,9.64,9.65
2308,8.13,-1.64,8.14,-1.63,1.63,2.10,9.75,9.77,9.76
2331,8.27,-1.62,8.27,-1.63,1.63,2.06,9.89,9.89,9.89
2355,8.40,-1.63,8.39,-1.63,1.63,2.02,10.03,10.03,10.03
2378,8.52,-1.64,8.52,-1.65,1.65,1.99,10.17,10.17,10.16
2402,8.64,-1.66,8.64,-1.68,1.68,1.95,10.31,10.32,10.29
2426,8.77,-1.67,8.76,-1.71,1.71,1.92,10.48,10.47,10.44
2450,8.89,-1.71,8.88,-1.76,1.76,1.88,10.65,10.64,10.60
2475,9.00,-1.76,8.99,-1.82,1.82,1.85,10.81,10.81,10.76
2500,9.10,-1.84,9.10,-1.88,1.88,1.81,10.97,10.98,10.94
2525,9.21,-1.89,9.21,-1.95,1.95,1.78,11.15,11.15,11.10
2550,9.31,-2.00,9.31,-2.02,2.02,1.75,11.32,11.33,11.30
2575,9.41,-2.08,9.40,-2.09,2.09,1.72,11.49,11.49,11.49
2601,9.51,-2.17,9.49,-2.16,2.16,1.69,11.67,11.65,11.68
2627,9.59,-2.31,9.58,-2.23,2.23,1.67,11.81,11.81,11.89
2653,9.70,-2.37,9.66,-2.29,2.29,1.64,11.99,11.95,12.07
2680,9.76,-2.50,9.74,-2.34,2.34,1.62,12.10,12.09,12.25
2707,9.83,-2.60,9.82,-2.39,2.39,1.60,12.22,12.21,12.43
2734,9.90,-2.69,9.90,-2.43,2.43,1.58,12.33,12.33,12.59
2761,9.97,-2.75,9.99,-2.46,2.46,1.56,12.42,12.44,12.72
2789,10.04,-2.82,10.07,-2.47,2.47,1.54,12.51,12.54,12.86
2817,10.12,-2.85,10.16,-2.48,2.48,1.52,12.60,12.64,12.97
2845,10.23,-2.85,10.25,-2.48,2.48,1.51,12.71,12.73,13.07
2873,10.33,-2.83,10.35,-2.47,2.47,1.50,12.80,12.82,13.16
2902,10.43,-2.83,10.44,-2.46,2.46,1.49,12.89,12.90,13.25
2931,10.53,-2.78,10.54,-2.45,2.45,1.48,12.98,12.98,13.31
2960,10.64,-2.72,10.63,-2.43,2.43,1.47,13.07,13.06,13.36
2990,10.76,-2.65,10.73,-2.41,2.41,1.47,13.17,13.14,13.41
3020,10.83,-2.61,10.81,-2.39,2.39,1.46,13.22,13.21,13.44
3050,10.92,-2.55,10.89,-2.37,2.37,1.46,13.29,13.27,13.47
3080,10.99,-2.51,10.97,-2.35,2.35,1.46,13.33,13.31,13.50
3111,11.06,-2.44,11.03,-2.32,2.32,1.46,13.37,13.35,13.50
3142,11.10,-2.40,11.09,-2.28,2.28,1.46,13.38,13.37,13.50
3174,11.13,-2.37,11.14,-2.25,2.25,1.47,13.37,13.38,13.50
3206,11.18,-2.29,11.18,-2.20,2.20,1.47,13.38,13.38,13.47
3238,11.21,-2.22,11.21,-2.16,2.16,1.48,13.36,13.36,13.43
3270,11.22,-2.17,11.23,-2.10,2.10,1.48,13.32,13.33,13.38
3303,11.23,-2.08,11.25,-2.04,2.04,1.49,13.27,13.29,13.31
3336,11.26,-1.97,11.25,-1.98,1.98,1.49,13.24,13.24,13.23
3369,11.26,-1.92,11.26,-1.91,1.91,1.50,13.17,13.17,13.18
3403,11.26,-1.81,11.25,-1.84,1.84,1.51,13.10,13.10,13.07
3437,11.25,-1.75,11.24,-1.77,1.77,1.51,13.02,13.01,13.00
3471,11.22,-1.68,11.22,-1.70,1.70,1.52,12.91,12.92,12.90
3506,11.21,-1.59,11.20,-1.62,1.62,1.52,12.83,12.82,12.80
3541,11.18,-1.53,11.16,-1.55,1.55,1.53,12.73,12.71,12.70
3576,11.13,-1.47,11.12,-1.48,1.48,1.53,12.61,12.61,12.60
3612,11.08,-1.42,11.08,-1.42,1.42,1.53,12.50,12.50,12.49
3648,11.02,-1.36,11.03,-1.37,1.37,1.53,12.38,12.39,12.37
3685,10.97,-1.30,10.97,-1.32,1.32,1.53,12.28,12.28,12.26
3721,10.90,-1.27,10.90,-1.27,1.27,1.52,12.16,12.17,12.16
3759,10.83,-1.20,10.83,-1.22,1.22,1.51,12.04,12.05,12.03
3796,10.76,-1.14,10.76,-1.16,1.16,1.50,11.92,11.92,11.90
3834,10.68,-1.11,10.68,-1.11,1.11,1.48,11.79,11.79,11.78
3873,10.60,-1.06,10.59,-1.05,1.05,1.46,11.65,11.64,11.65
3911,10.50,-1.02,10.50,-0.98,0.98,1.44,11.48,11.49,11.51
3950,10.42,-0.98,10.41,-0.91,0.91,1.41,11.33,11.32,11.39
3990,10.31,-0.97,10.30,-0.83,0.83,1.37,11.14,11.13,11.27
4030,10.21,-0.92,10.19,-0.75,0.75,1.33,10.95,10.94,11.13
4070,10.11,-0.89,10.08,-0.65,0.65,1.29,10.76,10.73,11.00
4111,10.00,-0.86,9.96,-0.56,0.56,1.25,10.55,10.51,10.86
4152,9.88,-0.83,9.84,-0.45,0.45,1.19,10.33,10.29,10.70
4193,9.75,-0.84,9.72,-0.34,0.34,1.14,10.09,10.07,10.58
4235,9.63,-0.81,9.61,-0.23,0.23,1.08,9.86,9.85,10.44
4278,9.48,-0.81,9.51,-0.12,0.12,1.01,9.60,9.63,10.29
4321,9.38,-0.76,9.42,-0.01,0.01,0.94,9.39,9.43,10.14
4364,9.29,-0.72,9.34,0.09,-0.09,0.87,9.19,9.24,10.00
4407,9.24,-0.61,9.27,0.19,-0.19,0.80,9.05,9.08,9.84
4451,9.19,-0.50,9.22,0.28,-0.28,0.72,8.91,8.95,9.68
4496,9.18,-0.38,9.19,0.35,-0.35,0.64,8.83,8.84,9.55
4541,9.16,-0.27,9.17,0.42,-0.42,0.55,8.73,8.75,9.42
4586,9.18,-0.13,9.18,0.49,-0.49,0.47,8.68,8.68,9.31
4632,9.20,0.01,9.20,0.57,-0.57,0.38,8.63,8.63,9.19
4679,9.24,0.19,9.24,0.64,-0.64,0.28,8.59,8.59,9.04
4725,9.29,0.32,9.29,0.73,-0.73,0.19,8.55,8.56,8.96
4773,9.35,0.50,9.36,0.83,-0.83,0.09,8.52,8.53,8.85
4820,9.43,0.68,9.44,0.94,-0.94,-0.00,8.48,8.50,8.75
4868,9.49,0.83,9.53,1.07,-1.07,-0.10,8.42,8.46,8.66
4917,9.59,1.04,9.62,1.20,-1.20,-0.20,8.38,8.42,8.54
4966,9.68,1.24,9.72,1.35,-1.35,-0.30,8.33,8.37,8.44
5016,9.78,1.45,9.81,1.50,-1.50,-0.41,8.28,8.31,8.33
5066,9.87,1.64,9.89,1.65,-1.65,-0.51,8.21,8.24,8.22
5117,9.96,1.84,9.95,1.80,-1.80,-0.62,8.15,8.15,8.12
5168,10.03,2.02,10.00,1.94,-1.94,-0.72,8.08,8.06,8.01
5220,10.07,2.17,10.02,2.07,-2.07,-0.83,8.00,7.95,7.89
5272,10.09,2.29,10.01,2.16,-2.16,-0.94,7.92,7.84,7.79
5325,10.02,2.33,9.96,2.23,-2.23,-1.05,7.79,7.73,7.68
5378,9.95,2.37,9.87,2.25,-2.25,-1.17,7.69,7.62,7.57
5432,9.80,2.34,9.74,2.23,-2.23,-1.28,7.56,7.51,7.46
5486,9.63,2.28,9.58,2.18,-2.18,-1.40,7.45,7.40,7.35
5541,9.42,2.18,9.37,2.08,-2.08,-1.51,7.34,7.30,7.24
5596,9.17,2.01,9.13,1.93,-1.93,-1.63,7.24,7.20,7.16
5652,8.89,1.84,8.86,1.74,-1.74,-1.75,7.14,7.11,7.05
5709,8.56,1.58,8.56,1.54,-1.54,-1.88,7.02,7.03,6.98
5766,8.23,1.35,8.25,1.31,-1.31,-2.00,6.91,6.93,6.88
5823,7.90,1.13,7.92,1.08,-1.08,-2.13,6.81,6.83,6.77
5882,7.57,0.85,7.58,0.86,-0.86,-2.26,6.71,6.72,6.71
5940,7.22,0.60,7.24,0.65,-0.65,-2.40,6.57,6.59,6.62
6000,6.88,0.33,6.91,0.46,-0.46,-2.53,6.42,6.45,6.55
6060,6.56,0.06,6.57,0.29,-0.29,-2.67,6.27,6.29,6.49
6120,6.25,-0.19,6.25,0.15,-0.15,-2.81,6.10,6.10,6.44
6182,5.95,-0.43,5.94,0.03,-0.03,-2.96,5.91,5.91,6.38
6244,5.66,-0.70,5.64,-0.05,0.05,-3.11,5.71,5.69,6.35
6306,5.40,-0.92,5.36,-0.10,0.10,-3.26,5.50,5.46,6.32
6369,5.13,-1.19,5.11,-0.13,0.13,-3.41,5.26,5.23,6.32
6433,4.91,-1.41,4.88,-0.13,0.13,-3.57,5.04,5.01,6.32
6497,4.69,-1.63,4.68,-0.11,0.11,-3.73,4.80,4.79,6.32
6562,4.52,-1.80,4.51,-0.08,0.08,-3.89,4.59,4.59,6.31
6628,4.38,-1.97,4.39,-0.03,0.03,-4.06,4.41,4.42,6.34
6694,4.28,-2.11,4.31,0.02,-0.02,-4.22,4.25,4.29,6.39
6761,4.24,-2.21,4.28,0.07,-0.07,-4.39,4.16,4.21,6.44
6828,4.26,-2.24,4.31,0.13,-0.13,-4.56,4.13,4.18,6.49
6897,4.38,-2.22,4.39,0.19,-0.19,-4.73,4.19,4.20,6.60
6966,4.52,-2.15,4.54,0.25,-0.25,-4.91,4.27,4.29,6.67
7035,4.73,-2.05,4.76,0.31,-0.31,-5.07,4.41,4.45,6.78
7106,5.01,-1.89,5.05,0.39,-0.39,-5.24,4.61,4.66,6.89
7177,5.37,-1.65,5.43,0.51,-0.51,-5.41,4.86,4.92,7.02
7249,5.77,-1.36,5.88,0.66,-0.66,-5.57,5.11,5.22,7.13
7321,6.26,-0.95,6.41,0.86,-0.86,-5.73,5.39,5.54,7.21
7394,6.80,-0.52,7.01,1.12,-1.12,-5.88,5.67,5.89,7.32
7468,7.43,0.02,7.68,1.44,-1.44,-6.02,5.99,6.24,7.40
7543,8.12,0.64,8.37,1.81,-1.81,-6.15,6.31,6.56,7.47
7618,8.84,1.33,9.07,2.22,-2.22,-6.27,6.61,6.84,7.51
7694,9.61,2.14,9.74,2.68,-2.68,-6.38,6.93,7.06,7.47
7771,10.36,2.97,10.35,3.15,-3.15,-6.47,7.21,7.20,7.39
7849,11.06,3.81,10.87,3.62,-3.62,-6.55,7.44,7.25,7.25
7928,11.63,4.59,11.27,4.07,-4.07,-6.62,7.56,7.20,7.04
8007,12.05,5.25,11.54,4.50,-4.50,-6.66,7.55,7.04,6.79
8087,12.30,5.83,11.66,4.91,-4.91,-6.69,7.38,6.74,6.46
8168,12.19,6.11,11.63,5.30,-5.30,-6.70,6.88,6.32,6.08
8250,11.83,6.25,11.45,5.67,-5.67,-6.69,6.16,5.78,5.58
8332,11.34,6.31,11.14,6.00,-6.00,-6.67,5.34,5.14,5.03
8415,10.76,6.31,10.71,6.30,-6.30,-6.63,4.46,4.41,4.45
8499,10.07,6.23,10.20,6.57,-6.57,-6.58,3.50,3.63,3.84
8584,9.40,6.19,9.62,6.81,-6.81,-6.52,2.58,2.81,3.20
8670,8.73,6.20,9.02,7.06,-7.06,-6.44,1.67,1.96,2.53
8757,8.14,6.27,8.42,7.31,-7.31,-6.36,0.83,1.11,1.87
8845,7.61,6.40,7.85,7.55,-7.55,-6.27,0.06,0.30,1.21
8933,7.17,6.61,7.34,7.79,-7.79,-6.17,-0.63,-0.45,0.56
9022,6.78,6.84,6.91,8.05,-8.05,-6.07,-1.27,-1.14,-0.06
9113,6.48,7.17,6.55,8.32,-8.32,-5.96,-1.85,-1.77,-0.69
9204,6.23,7.52,6.28,8.62,-8.62,-5.86,-2.39,-2.34,-1.29
9296,6.06,7.95,6.08,8.94,-8.94,-5.75,-2.88,-2.86,-1.89
9389,5.91,8.36,5.95,9.28,-9.28,-5.65,-3.37,-3.33,-2.45
9483,5.84,8.82,5.88,9.62,-9.62,-5.55,-3.79,-3.75,-2.98
9577,5.80,9.31,5.87,9.97,-9.97,-5.45,-4.18,-4.11,-3.51
9673,5.84,9.82,5.90,10.34,-10.34,-5.36,-4.50,-4.44,-3.98
9770,5.92,10.37,5.97,10.73,-10.73,-5.27,-4.81,-4.76,-4.45
9868,6.02,10.90,6.07,11.13,-11.13,-5.19,-5.11,-5.06,-4.88
9966,6.13,11.42,6.18,11.54,-11.54,-5.11,-5.41,-5.35,-5.29
10066,6.29,11.98,6.30,11.94,-11.94,-5.04,-5.66,-5.65,-5.70
10167,6.42,12.48,6.40,12.33,-12.33,-4.97,-5.92,-5.93,-6.06
10268,6.53,12.90,6.48,12.70,-12.70,-4.92,-6.17,-6.21,-6.37
10371,6.62,13.27,6.53,13.02,-13.02,-4.87,-6.40,-6.49,-6.65
10475,6.67,13.54,6.53,13.27,-13.27,-4.83,-6.61,-6.74,-6.87
10579,6.63,13.71,6.47,13.45,-13.45,-4.79,-6.82,-6.98,-7.08
10685,6.51,13.77,6.36,13.53,-13.53,-4.76,-7.02,-7.17,-7.26
10792,6.33,13.73,6.17,13.49,-13.49,-4.74,-7.16,-7.31,-7.40
10900,6.06,13.56,5.93,13.32,-13.32,-4.73,-7.26,-7.39,-7.51
11009,5.73,13.32,5.63,13.05,-13.05,-4.73,-7.32,-7.41,-7.59
11119,5.36,12.98,5.28,12.68,-12.68,-4.74,-7.33,-7.40,-7.62
11230,4.92,12.52,4.89,12.26,-12.26,-4.75,-7.35,-7.37,-7.61
11343,4.47,12.02,4.48,11.80,-11.80,-4.77,-7.33,-7.33,-7.56
11456,4.00,11.46,4.04,11.33,-11.33,-4.81,-7.33,-7.29,-7.47
11571,3.55,10.90,3.60,10.86,-10.86,-4.85,-7.31,-7.26,-7.35
11686,3.11,10.23,3.17,10.42,-10.42,-4.90,-7.31,-7.26,-7.12
11803,2.70,9.58,2.75,10.02,-10.02,-4.96,-7.33,-7.27,-6.88
11921,2.34,8.91,2.37,9.68,-9.68,-5.03,-7.34,-7.31,-6.58
12040,2.00,8.21,2.03,9.40,-9.40,-5.12,-7.41,-7.38,-6.22
12161,1.71,7.55,1.73,9.19,-9.19,-5.21,-7.48,-7.46,-5.85
12282,1.48,6.90,1.48,9.05,-9.05,-5.32,-7.57,-7.57,-5.42
12405,1.29,6.30,1.29,8.96,-8.96,-5.44,-7.68,-7.67,-5.01
12529,1.16,5.68,1.17,8.93,-8.93,-5.57,-7.78,-7.77,-4.52
12655,1.09,5.13,1.11,8.95,-8.95,-5.71,-7.86,-7.84,-4.04
12781,1.10,4.67,1.12,8.99,-8.99,-5.87,-7.89,-7.87,-3.57
12909,1.20,4.32,1.21,9.04,-9.04,-6.05,-7.84,-7.83,-3.12
13038,1.35,3.97,1.40,9.08,-9.08,-6.25,-7.74,-7.68,-2.63
13168,1.60,3.76,1.68,9.10,-9.10,-6.46,-7.50,-7.41,-2.16
13300,1.91,3.61,2.07,9.04,-9.04,-6.69,-7.14,-6.97,-1.71
13433,2.34,3.64,2.57,8.95,-8.95,-6.94,-6.62,-6.38,-1.30
13567,2.84,3.76,3.18,8.85,-8.85,-7.22,-6.01,-5.67,-0.92
13703,3.46,4.06,3.86,8.74,-8.74,-7.53,-5.29,-4.89,-0.60
13840,4.16,4.50,4.57,8.66,-8.66,-7.86,-4.50,-4.09,-0.34
13978,4.96,5.10,5.27,8.60,-8.60,-8.22,-3.64,-3.32,-0.15
14118,5.79,5.80,5.93,8.57,-8.57,-8.62,-2.78,-2.64,-0.01
14259,6.61,6.64,6.49,8.57,-8.57,-9.06,-1.96,-2.08,-0.03
14402,7.36,7.55,6.93,8.60,-8.60,-9.54,-1.25,-1.67,-0.20
14546,7.94,8.40,7.22,8.67,-8.67,-10.06,-0.73,-1.45,-0.46
14692,8.31,9.16,7.34,8.76,-8.76,-10.64,-0.45,-1.41,-0.86
14838,8.20,9.56,7.29,8.87,-8.87,-11.27,-0.67,-1.58,-1.36
14987,7.71,9.70,7.07,9.00,-9.00,-11.96,-1.29,-1.93,-1.99
15137,7.07,9.74,6.69,9.16,-9.16,-12.70,-2.09,-2.47,-2.68
15288,6.26,9.68,6.18,9.34,-9.34,-13.48,-3.08,-3.16,-3.43
15441,5.37,9.55,5.58,9.55,-9.55,-14.29,-4.18,-3.96,-4.19
15595,4.54,9.51,4.94,9.77,-9.77,-15.05,-5.23,-4.83,-4.98
15751,3.79,9.46,4.30,10.00,-10.00,-15.70,-6.22,-5.70,-5.67
15909,3.15,9.50,3.73,10.23,-10.23,-16.08,-7.08,-6.50,-6.35
16068,2.67,9.64,3.25,10.43,-10.43,-16.10,-7.76,-7.18,-6.97
16229,2.31,9.81,2.89,10.57,-10.57,-15.69,-8.26,-7.68,-7.50
16391,2.09,10.04,2.65,10.65,-10.65,-14.94,-8.57,-8.00,-7.95
16555,1.97,10.26,2.51,10.66,-10.66,-13.97,-8.69,-8.16,-8.29
16720,2.06,10.61,2.40,10.59,-10.59,-12.91,-8.53,-8.19,-8.55
16888,2.18,10.87,2.28,10.39,-10.39,-11.82,-8.22,-8.11,-8.69
17056,2.31,11.08,2.10,10.08,-10.08,-10.78,-7.78,-7.98,-8.77
17227,2.40,11.10,1.82,9.66,-9.66,-9.79,-7.27,-7.84,-8.70
17399,2.18,10.70,1.40,9.15,-9.15,-8.86,-6.97,-7.75,-8.53
17573,1.72,10.04,0.82,8.55,-8.55,-7.99,-6.84,-7.73,-8.33
17749,0.95,9.02,0.08,7.90,-7.90,-7.19,-6.95,-7.82,-8.07
17926,-0.13,7.68,-0.83,7.21,-7.21,-6.45,-7.34,-8.04,-7.82
18106,-1.47,6.12,-1.88,6.50,-6.50,-5.76,-7.97,-8.38,-7.59
18287,-2.95,4.46,-2.78,5.99,-5.99,-5.12,-8.94,-8.77,-7.42
18470,-4.49,2.95,-3.75,5.49,-5.49,-4.54,-9.98,-9.24,-7.44
18654,-5.99,1.68,-4.80,4.99,-4.99,-4.00,-10.98,-9.80,-7.68
18841,-7.34,0.72,-5.93,4.50,-4.50,-3.50,-11.84,-10.43,-8.06
19029,-8.58,-0.02,-7.13,4.01,-4.01,-3.04,-12.60,-11.14,-8.56
19220,-9.65,-0.50,-8.41,3.53,-3.53,-2.62,-13.19,-11.94,-9.15
19412,-10.55,-0.80,-9.76,3.06,-3.06,-2.24,-13.61,-12.82,-9.75
19606,-11.24,-1.00,-11.19,2.59,-2.59,-1.89,-13.84,-13.78,-10.24
19802,-11.78,-1.15,-12.69,2.13,-2.13,-1.58,-13.91,-14.82,-10.63
20000,-12.16,-1.26,-14.27,1.68,-1.68,-1.29,-13.84,-15.94,-10.91
