frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
1271,0.07,0.22,0.07,0.23,-0.23,-0.21,-0.16,-0.16,-0.15
1283,0.07,0.23,0.08,0.23,-0.23,-0.21,-0.16,-0.15,-0.16
1296,0.07,0.22,0.09,0.23,-0.23,-0.21,-0.16,-0.14,-0.15
1309,0.11,0.23,0.09,0.23,-0.23,-0.21,-0.12,-0.13,-0.12
1322,0.11,0.23,0.10,0.23,-0.23,-0.20,-0.12,-0.13,-0.12
1335,0.11,0.23,0.11,0.23,-0.23,-0.20,-0.12,-0.12,-0.11
1349,0.11,0.23,0.11,0.23,-0.23,-0.20,-0.12,-0.12,-0.12
1362,0.11,0.23,0.12,0.23,-0.23,-0.20,-0.12,-0.11,-0.12
1376,0.11,0.23,0.12,0.23,-0.23,-0.20,-0.12,-0.11,-0.12
1390,0.11,0.22,0.12,0.23,-0.23,-0.20,-0.12,-0.11,-0.11
1404,0.12,0.23,0.13,0.23,-0.23,-0.20,-0.11,-0.10,-0.11
1418,0.13,0.23,0.13,0.23,-0.23,-0.20,-0.10,-0.10,-0.10
1432,0.13,0.23,0.13,0.23,-0.23,-0.20,-0.10,-0.09,-0.10
1446,0.13,0.22,0.14,0.23,-0.23,-0.20,-0.10,-0.09,-0.09
1461,0.15,0.23,0.14,0.23,-0.23,-0.20,-0.08,-0.09,-0.07
1475,0.15,0.23,0.14,0.23,-0.23,-0.20,-0.08,-0.09,-0.08
1490,0.15,0.23,0.14,0.23,-0.23,-0.20,-0.08,-0.08,-0.08
1505,0.15,0.23,0.15,0.23,-0.23,-0.20,-0.08,-0.08,-0.08
1520,0.15,0.23,0.15,0.23,-0.23,-0.21,-0.08,-0.08,-0.08
1535,0.15,0.23,0.15,0.23,-0.23,-0.21,-0.08,-0.08,-0.08
1550,0.15,0.23,0.15,0.23,-0.23,-0.21,-0.08,-0.07,-0.08
1566,0.15,0.23,0.16,0.23,-0.23,-0.21,-0.08,-0.07,-0.08
1582,0.15,0.23,0.16,0.23,-0.23,-0.21,-0.08,-0.06,-0.08
1597,0.15,0.23,0.17,0.23,-0.23,-0.21,-0.08,-0.06,-0.08
1613,0.17,0.22,0.17,0.23,-0.23,-0.22,-0.06,-0.05,-0.05
1629,0.20,0.22,0.18,0.23,-0.23,-0.22,-0.03,-0.04,-0.02
1646,0.20,0.22,0.19,0.23,-0.23,-0.22,-0.02,-0.04,-0.02
1662,0.20,0.22,0.20,0.23,-0.23,-0.22,-0.02,-0.02,-0.02
1679,0.20,0.23,0.21,0.23,-0.23,-0.22,-0.02,-0.01,-0.03
1696,0.24,0.23,0.23,0.23,-0.23,-0.23,0.02,0.00,0.02
1713,0.24,0.23,0.24,0.23,-0.23,-0.23,0.02,0.02,0.01
1730,0.25,0.23,0.26,0.23,-0.23,-0.23,0.03,0.03,0.02
1747,0.28,0.22,0.28,0.23,-0.23,-0.23,0.06,0.05,0.06
1764,0.28,0.23,0.30,0.23,-0.23,-0.24,0.06,0.07,0.06
1782,0.33,0.23,0.32,0.22,-0.22,-0.24,0.11,0.09,0.11
1800,0.33,0.22,0.34,0.22,-0.22,-0.24,0.11,0.11,0.11
1818,0.37,0.23,0.36,0.22,-0.22,-0.24,0.15,0.14,0.14
1836,0.39,0.22,0.39,0.22,-0.22,-0.25,0.17,0.17,0.17
1854,0.41,0.23,0.42,0.22,-0.22,-0.25,0.19,0.19,0.18
1873,0.46,0.22,0.45,0.22,-0.22,-0.25,0.24,0.23,0.24
1892,0.48,0.22,0.48,0.22,-0.22,-0.25,0.26,0.26,0.26
1911,0.53,0.22,0.52,0.23,-0.23,-0.25,0.31,0.30,0.31
1930,0.56,0.23,0.56,0.23,-0.23,-0.25,0.34,0.34,0.33
1949,0.61,0.22,0.61,0.23,-0.23,-0.25,0.39,0.38,0.39
1969,0.65,0.23,0.65,0.23,-0.23,-0.25,0.43,0.43,0.42
1988,0.69,0.22,0.70,0.23,-0.23,-0.26,0.46,0.48,0.47
2008,0.75,0.22,0.76,0.23,-0.23,-0.26,0.52,0.53,0.53
2028,0.81,0.23,0.82,0.23,-0.23,-0.25,0.58,0.59,0.58
2048,0.89,0.23,0.88,0.23,-0.23,-0.25,0.66,0.66,0.66
2069,0.95,0.23,0.95,0.23,-0.23,-0.25,0.72,0.72,0.72
2090,1.03,0.22,1.03,0.23,-0.23,-0.25,0.80,0.80,0.81
2111,1.11,0.23,1.10,0.23,-0.23,-0.25,0.88,0.87,0.88
2132,1.17,0.23,1.18,0.23,-0.23,-0.25,0.94,0.96,0.94
2153,1.27,0.23,1.27,0.23,-0.23,-0.25,1.04,1.04,1.04
2175,1.36,0.22,1.36,0.23,-0.23,-0.25,1.13,1.13,1.14
2196,1.46,0.23,1.46,0.23,-0.23,-0.24,1.23,1.23,1.23
2218,1.56,0.22,1.56,0.23,-0.23,-0.24,1.33,1.33,1.34
2240,1.66,0.23,1.66,0.23,-0.23,-0.24,1.43,1.43,1.43
2263,1.77,0.23,1.77,0.23,-0.23,-0.24,1.54,1.54,1.54
2285,1.87,0.23,1.88,0.23,-0.23,-0.23,1.64,1.66,1.64
2308,1.99,0.23,2.00,0.23,-0.23,-0.23,1.76,1.78,1.76
2331,2.14,0.23,2.13,0.23,-0.23,-0.23,1.92,1.90,1.91
2355,2.25,0.22,2.26,0.23,-0.23,-0.23,2.03,2.03,2.03
2378,2.39,0.22,2.39,0.23,-0.23,-0.22,2.17,2.16,2.17
2402,2.52,0.22,2.53,0.23,-0.23,-0.22,2.30,2.30,2.30
2426,2.67,0.23,2.68,0.23,-0.23,-0.22,2.45,2.45,2.44
2450,2.81,0.23,2.83,0.23,-0.23,-0.22,2.59,2.60,2.58
2475,2.97,0.22,2.98,0.23,-0.23,-0.21,2.75,2.75,2.75
2500,3.14,0.22,3.14,0.23,-0.23,-0.21,2.92,2.91,2.92
2525,3.29,0.23,3.30,0.23,-0.23,-0.21,3.07,3.07,3.06
2550,3.45,0.23,3.46,0.23,-0.23,-0.21,3.23,3.23,3.22
2575,3.62,0.22,3.62,0.23,-0.23,-0.21,3.40,3.40,3.40
2601,3.78,0.23,3.79,0.23,-0.23,-0.20,3.56,3.56,3.55
2627,3.95,0.23,3.95,0.23,-0.23,-0.20,3.73,3.72,3.72
2653,4.11,0.23,4.11,0.23,-0.23,-0.20,3.89,3.88,3.88
2680,4.26,0.22,4.26,0.23,-0.23,-0.20,4.04,4.04,4.04
2707,4.41,0.23,4.41,0.23,-0.23,-0.20,4.19,4.19,4.18
2734,4.55,0.22,4.56,0.23,-0.23,-0.20,4.33,4.33,4.33
2761,4.69,0.22,4.69,0.23,-0.23,-0.20,4.47,4.47,4.47
2789,4.82,0.22,4.82,0.23,-0.23,-0.20,4.60,4.59,4.60
2817,4.95,0.23,4.93,0.23,-0.23,-0.20,4.73,4.70,4.72
2845,5.04,0.23,5.03,0.23,-0.23,-0.20,4.82,4.80,4.81
2873,5.13,0.23,5.12,0.23,-0.23,-0.20,4.91,4.89,4.90
2902,5.21,0.23,5.19,0.23,-0.23,-0.20,4.99,4.97,4.99
2931,5.27,0.23,5.25,0.23,-0.23,-0.20,5.05,5.03,5.04
2960,5.31,0.22,5.30,0.23,-0.23,-0.20,5.09,5.07,5.09
2990,5.35,0.22,5.33,0.23,-0.23,-0.20,5.13,5.11,5.13
3020,5.35,0.23,5.35,0.23,-0.23,-0.20,5.13,5.13,5.12
3050,5.35,0.22,5.36,0.23,-0.23,-0.20,5.13,5.14,5.13
3080,5.35,0.22,5.36,0.23,-0.23,-0.20,5.13,5.14,5.13
3111,5.35,0.22,5.35,0.23,-0.23,-0.21,5.13,5.13,5.13
3142,5.34,0.23,5.34,0.23,-0.23,-0.21,5.12,5.11,5.11
3174,5.31,0.23,5.31,0.23,-0.23,-0.21,5.09,5.09,5.08
3206,5.28,0.23,5.29,0.23,-0.23,-0.21,5.06,5.06,5.05
3238,5.25,0.22,5.26,0.23,-0.23,-0.21,5.03,5.03,5.03
3270,5.22,0.22,5.22,0.23,-0.23,-0.22,5.00,5.00,5.00
3303,5.18,0.23,5.19,0.23,-0.23,-0.22,4.96,4.96,4.95
3336,5.14,0.23,5.15,0.23,-0.23,-0.22,4.92,4.92,4.91
3369,5.11,0.23,5.11,0.23,-0.23,-0.22,4.89,4.89,4.88
3403,5.07,0.23,5.07,0.23,-0.23,-0.23,4.85,4.84,4.84
3437,5.03,0.22,5.03,0.23,-0.23,-0.23,4.81,4.80,4.81
3471,4.98,0.22,4.99,0.23,-0.23,-0.23,4.76,4.76,4.76
3506,4.95,0.22,4.95,0.23,-0.23,-0.23,4.73,4.72,4.73
3541,4.90,0.22,4.90,0.23,-0.23,-0.24,4.68,4.68,4.68
3576,4.87,0.23,4.86,0.23,-0.23,-0.24,4.65,4.64,4.64
3612,4.82,0.23,4.82,0.23,-0.23,-0.24,4.60,4.60,4.59
3648,4.79,0.22,4.78,0.23,-0.23,-0.24,4.57,4.56,4.57
3685,4.74,0.22,4.74,0.23,-0.23,-0.25,4.52,4.52,4.52
3721,4.71,0.23,4.71,0.23,-0.23,-0.25,4.49,4.48,4.48
3759,4.68,0.22,4.68,0.23,-0.23,-0.25,4.46,4.45,4.46
3796,4.66,0.23,4.65,0.23,-0.23,-0.25,4.44,4.43,4.43
3834,4.62,0.23,4.63,0.23,-0.23,-0.25,4.40,4.40,4.39
3873,4.61,0.23,4.62,0.23,-0.23,-0.25,4.39,4.39,4.39
3911,4.61,0.22,4.61,0.23,-0.23,-0.25,4.39,4.39,4.39
3950,4.61,0.23,4.62,0.23,-0.23,-0.25,4.39,4.40,4.39
3990,4.61,0.23,4.65,0.23,-0.23,-0.25,4.39,4.42,4.38
4030,4.63,0.23,4.67,0.23,-0.23,-0.25,4.41,4.45,4.40
4070,4.66,0.23,4.70,0.23,-0.23,-0.25,4.44,4.47,4.43
4111,4.71,0.22,4.72,0.23,-0.23,-0.25,4.49,4.50,4.49
4152,4.77,0.22,4.75,0.23,-0.23,-0.25,4.55,4.52,4.55
4193,4.82,0.23,4.77,0.23,-0.23,-0.25,4.60,4.55,4.60
4235,4.91,0.23,4.81,0.23,-0.23,-0.25,4.69,4.58,4.68
4278,4.96,0.22,4.85,0.23,-0.23,-0.25,4.74,4.62,4.74
4321,5.00,0.22,4.90,0.23,-0.23,-0.25,4.78,4.68,4.78
4364,5.00,0.23,4.97,0.23,-0.23,-0.24,4.78,4.75,4.78
4407,4.96,0.23,5.06,0.23,-0.23,-0.24,4.74,4.83,4.73
4451,4.99,0.23,5.16,0.23,-0.23,-0.24,4.77,4.93,4.76
4496,5.11,0.23,5.28,0.23,-0.23,-0.24,4.89,5.05,4.89
4541,5.28,0.22,5.42,0.23,-0.23,-0.23,5.06,5.19,5.06
4586,5.48,0.22,5.57,0.23,-0.23,-0.23,5.26,5.34,5.26
4632,5.71,0.23,5.74,0.23,-0.23,-0.23,5.49,5.51,5.48
4679,5.95,0.22,5.92,0.23,-0.23,-0.22,5.72,5.69,5.73
4725,6.15,0.23,6.11,0.23,-0.23,-0.22,5.92,5.88,5.93
4773,6.35,0.22,6.30,0.23,-0.23,-0.22,6.12,6.07,6.13
4820,6.52,0.23,6.49,0.23,-0.23,-0.22,6.29,6.26,6.29
4868,6.67,0.23,6.65,0.23,-0.23,-0.21,6.44,6.43,6.44
4917,6.81,0.22,6.79,0.23,-0.23,-0.21,6.58,6.56,6.59
4966,6.90,0.23,6.89,0.23,-0.23,-0.21,6.67,6.66,6.67
5016,6.98,0.23,6.94,0.23,-0.23,-0.21,6.75,6.72,6.75
5066,7.00,0.22,6.96,0.23,-0.23,-0.20,6.77,6.73,6.78
5117,6.98,0.23,6.92,0.23,-0.23,-0.20,6.75,6.70,6.75
5168,6.89,0.23,6.84,0.23,-0.23,-0.20,6.66,6.62,6.66
5220,6.78,0.22,6.72,0.23,-0.23,-0.20,6.55,6.49,6.56
5272,6.60,0.23,6.55,0.23,-0.23,-0.20,6.38,6.33,6.37
5325,6.38,0.23,6.34,0.23,-0.23,-0.20,6.16,6.11,6.15
5378,6.15,0.23,6.09,0.23,-0.23,-0.19,5.93,5.86,5.93
5432,5.84,0.22,5.81,0.23,-0.23,-0.19,5.62,5.58,5.62
5486,5.50,0.23,5.49,0.23,-0.23,-0.19,5.28,5.27,5.27
5541,5.14,0.22,5.16,0.23,-0.23,-0.19,4.92,4.93,4.92
5596,4.79,0.23,4.80,0.23,-0.23,-0.19,4.57,4.58,4.56
5652,4.42,0.22,4.44,0.23,-0.23,-0.19,4.20,4.22,4.20
5709,4.05,0.23,4.08,0.23,-0.23,-0.19,3.83,3.86,3.82
5766,3.68,0.23,3.72,0.23,-0.23,-0.19,3.46,3.50,3.45
5823,3.35,0.22,3.37,0.23,-0.23,-0.19,3.13,3.15,3.13
5882,3.02,0.23,3.04,0.23,-0.23,-0.20,2.80,2.81,2.79
5940,2.69,0.22,2.71,0.23,-0.23,-0.20,2.47,2.49,2.47
6000,2.40,0.22,2.42,0.23,-0.23,-0.20,2.18,2.19,2.18
6060,2.12,0.23,2.14,0.23,-0.23,-0.20,1.90,1.91,1.90
6120,1.89,0.23,1.88,0.23,-0.23,-0.20,1.67,1.66,1.66
6182,1.65,0.22,1.66,0.23,-0.23,-0.20,1.43,1.43,1.43
6244,1.46,0.22,1.46,0.23,-0.23,-0.21,1.24,1.23,1.24
6306,1.30,0.22,1.29,0.23,-0.23,-0.21,1.08,1.06,1.08
6369,1.16,0.22,1.15,0.23,-0.23,-0.21,0.94,0.93,0.94
6433,1.04,0.22,1.05,0.23,-0.23,-0.22,0.82,0.82,0.82
6497,0.95,0.23,0.98,0.23,-0.23,-0.22,0.73,0.75,0.72
6562,0.93,0.22,0.95,0.23,-0.23,-0.22,0.71,0.72,0.71
6628,0.93,0.23,0.95,0.23,-0.23,-0.23,0.71,0.73,0.71
6694,0.98,0.23,1.00,0.23,-0.23,-0.23,0.76,0.78,0.75
6761,1.07,0.22,1.09,0.23,-0.23,-0.23,0.85,0.87,0.85
6828,1.19,0.22,1.23,0.23,-0.23,-0.24,0.97,1.00,0.97
6897,1.35,0.23,1.41,0.23,-0.23,-0.24,1.13,1.18,1.12
6966,1.57,0.22,1.64,0.23,-0.23,-0.25,1.35,1.41,1.35
7035,1.81,0.23,1.90,0.23,-0.23,-0.25,1.59,1.67,1.58
7106,2.10,0.23,2.19,0.23,-0.23,-0.26,1.88,1.96,1.88
7177,2.43,0.22,2.50,0.23,-0.23,-0.26,2.21,2.27,2.21
7249,2.79,0.22,2.82,0.23,-0.23,-0.26,2.57,2.59,2.57
7321,3.16,0.23,3.15,0.23,-0.23,-0.27,2.94,2.92,2.93
7394,3.53,0.23,3.49,0.23,-0.23,-0.27,3.31,3.26,3.30
7468,3.91,0.22,3.82,0.23,-0.23,-0.27,3.69,3.60,3.69
7543,4.20,0.23,4.15,0.23,-0.23,-0.28,3.98,3.92,3.97
7618,4.46,0.22,4.45,0.23,-0.23,-0.28,4.24,4.23,4.24
7694,4.65,0.23,4.72,0.23,-0.23,-0.28,4.43,4.49,4.42
7771,4.84,0.23,4.93,0.23,-0.23,-0.28,4.62,4.71,4.61
7849,5.00,0.23,5.09,0.23,-0.23,-0.28,4.78,4.86,4.77
7928,5.14,0.22,5.17,0.23,-0.23,-0.28,4.92,4.94,4.92
8007,5.27,0.22,5.17,0.23,-0.23,-0.28,5.05,4.94,5.05
8087,5.27,0.22,5.08,0.23,-0.23,-0.28,5.05,4.85,5.05
8168,5.11,0.23,4.90,0.23,-0.23,-0.28,4.89,4.67,4.88
8250,4.84,0.23,4.63,0.23,-0.23,-0.28,4.62,4.40,4.61
8332,4.46,0.22,4.27,0.23,-0.23,-0.28,4.24,4.05,4.24
8415,3.98,0.22,3.83,0.23,-0.23,-0.27,3.76,3.61,3.76
8499,3.41,0.23,3.31,0.23,-0.23,-0.27,3.19,3.08,3.18
8584,2.74,0.23,2.72,0.23,-0.23,-0.26,2.52,2.49,2.52
8670,2.04,0.22,2.06,0.23,-0.23,-0.26,1.82,1.84,1.82
8757,1.31,0.22,1.36,0.23,-0.23,-0.25,1.09,1.14,1.09
8845,0.57,0.23,0.64,0.23,-0.23,-0.25,0.35,0.42,0.34
8933,-0.16,0.22,-0.08,0.23,-0.23,-0.24,-0.38,-0.31,-0.38
9022,-0.88,0.22,-0.80,0.23,-0.23,-0.24,-1.10,-1.02,-1.10
9113,-1.58,0.23,-1.49,0.23,-0.23,-0.23,-1.80,-1.72,-1.81
9204,-2.23,0.22,-2.15,0.23,-0.23,-0.22,-2.45,-2.38,-2.45
9296,-2.82,0.22,-2.77,0.23,-0.23,-0.22,-3.04,-3.00,-3.04
9389,-3.39,0.22,-3.34,0.23,-0.23,-0.21,-3.61,-3.57,-3.61
9483,-3.91,0.23,-3.86,0.23,-0.23,-0.21,-4.13,-4.09,-4.14
9577,-4.37,0.23,-4.34,0.23,-0.23,-0.20,-4.59,-4.56,-4.60
9673,-4.76,0.23,-4.76,0.23,-0.23,-0.19,-4.98,-4.98,-4.99
9770,-5.12,0.22,-5.12,0.23,-0.23,-0.19,-5.34,-5.35,-5.34
9868,-5.42,0.23,-5.43,0.23,-0.23,-0.18,-5.64,-5.66,-5.65
9966,-5.68,0.23,-5.69,0.23,-0.23,-0.18,-5.90,-5.91,-5.91
10066,-5.87,0.22,-5.89,0.23,-0.23,-0.17,-6.09,-6.11,-6.09
10167,-6.01,0.22,-6.03,0.23,-0.23,-0.17,-6.23,-6.26,-6.23
10268,-6.10,0.23,-6.11,0.23,-0.23,-0.16,-6.32,-6.34,-6.33
10371,-6.13,0.22,-6.12,0.23,-0.23,-0.16,-6.35,-6.35,-6.35
10475,-6.10,0.22,-6.07,0.23,-0.23,-0.15,-6.32,-6.29,-6.32
10579,-5.99,0.23,-5.94,0.23,-0.23,-0.15,-6.21,-6.16,-6.22
10685,-5.82,0.23,-5.73,0.23,-0.23,-0.15,-6.05,-5.96,-6.05
10792,-5.57,0.23,-5.45,0.23,-0.23,-0.14,-5.80,-5.67,-5.80
10900,-5.23,0.23,-5.08,0.23,-0.23,-0.14,-5.46,-5.31,-5.46
11009,-4.83,0.22,-4.65,0.23,-0.23,-0.14,-5.06,-4.88,-5.05
11119,-4.35,0.23,-4.15,0.23,-0.23,-0.13,-4.58,-4.38,-4.58
11230,-3.80,0.23,-3.60,0.23,-0.23,-0.13,-4.03,-3.83,-4.02
11343,-3.20,0.22,-3.03,0.23,-0.23,-0.13,-3.43,-3.25,-3.42
11456,-2.57,0.23,-2.45,0.23,-0.23,-0.13,-2.80,-2.67,-2.80
11571,-1.94,0.23,-1.90,0.23,-0.23,-0.13,-2.17,-2.12,-2.17
11686,-1.34,0.23,-1.40,0.23,-0.23,-0.13,-1.57,-1.63,-1.57
11803,-0.85,0.23,-0.99,0.23,-0.23,-0.12,-1.08,-1.22,-1.08
11921,-0.45,0.22,-0.70,0.23,-0.23,-0.12,-0.68,-0.92,-0.67
12040,-0.20,0.22,-0.55,0.23,-0.23,-0.12,-0.43,-0.77,-0.42
12161,-0.07,0.23,-0.55,0.23,-0.23,-0.12,-0.30,-0.78,-0.30
12282,-0.28,0.23,-0.72,0.23,-0.23,-0.13,-0.50,-0.95,-0.51
12405,-0.63,0.22,-1.05,0.23,-0.23,-0.13,-0.85,-1.27,-0.85
12529,-1.16,0.23,-1.52,0.23,-0.23,-0.13,-1.38,-1.74,-1.39
12655,-1.87,0.22,-2.11,0.23,-0.23,-0.13,-2.09,-2.34,-2.09
12781,-2.69,0.23,-2.80,0.23,-0.23,-0.13,-2.91,-3.03,-2.92
12909,-3.60,0.22,-3.56,0.23,-0.23,-0.14,-3.82,-3.79,-3.82
13038,-4.51,0.23,-4.34,0.23,-0.23,-0.14,-4.73,-4.57,-4.73
13168,-5.38,0.22,-5.11,0.23,-0.23,-0.14,-5.60,-5.34,-5.60
13300,-6.13,0.23,-5.84,0.23,-0.23,-0.15,-6.35,-6.06,-6.36
13433,-6.79,0.23,-6.48,0.23,-0.23,-0.15,-7.02,-6.71,-7.02
13567,-7.29,0.22,-7.02,0.23,-0.23,-0.16,-7.52,-7.25,-7.51
13703,-7.65,0.23,-7.44,0.23,-0.23,-0.17,-7.88,-7.66,-7.88
13840,-7.88,0.23,-7.70,0.23,-0.23,-0.17,-8.11,-7.93,-8.11
13978,-8.02,0.22,-7.81,0.23,-0.23,-0.18,-8.25,-8.04,-8.24
14118,-7.96,0.23,-7.77,0.23,-0.23,-0.19,-8.19,-7.99,-8.19
14259,-7.79,0.22,-7.56,0.23,-0.23,-0.20,-8.02,-7.78,-8.01
14402,-7.53,0.23,-7.23,0.23,-0.23,-0.21,-7.76,-7.45,-7.76
14546,-7.18,0.23,-6.80,0.23,-0.23,-0.23,-7.41,-7.03,-7.41
14692,-6.71,0.23,-6.34,0.23,-0.23,-0.24,-6.94,-6.56,-6.93
14838,-6.15,0.22,-5.87,0.23,-0.23,-0.25,-6.38,-6.10,-6.37
14987,-5.53,0.23,-5.46,0.23,-0.23,-0.27,-5.76,-5.69,-5.76
15137,-4.97,0.22,-5.15,0.23,-0.23,-0.28,-5.20,-5.38,-5.19
15288,-4.50,0.23,-4.98,0.23,-0.23,-0.30,-4.73,-5.21,-4.73
15441,-4.19,0.23,-4.98,0.23,-0.23,-0.31,-4.42,-5.21,-4.42
15595,-4.21,0.22,-5.16,0.23,-0.23,-0.32,-4.44,-5.39,-4.43
15751,-4.69,0.23,-5.53,0.23,-0.23,-0.33,-4.92,-5.76,-4.92
15909,-5.39,0.23,-6.08,0.23,-0.23,-0.34,-5.62,-6.31,-5.62
16068,-6.40,0.23,-6.80,0.23,-0.23,-0.34,-6.63,-7.02,-6.63
16229,-7.57,0.22,-7.65,0.23,-0.23,-0.33,-7.80,-7.88,-7.79
16391,-8.81,0.23,-8.62,0.23,-0.23,-0.32,-9.04,-8.85,-9.04
16555,-10.01,0.23,-9.65,0.23,-0.23,-0.30,-10.24,-9.88,-10.24
16720,-11.13,0.23,-10.70,0.23,-0.23,-0.28,-11.36,-10.93,-11.36
16888,-12.11,0.22,-11.72,0.23,-0.23,-0.26,-12.33,-11.95,-12.33
17056,-12.97,0.22,-12.65,0.23,-0.23,-0.24,-13.19,-12.88,-13.19
17227,-13.66,0.22,-13.45,0.23,-0.23,-0.21,-13.88,-13.68,-13.88
17399,-14.23,0.23,-14.07,0.23,-0.23,-0.19,-14.45,-14.30,-14.45
17573,-14.61,0.22,-14.51,0.23,-0.23,-0.17,-14.83,-14.73,-14.83
17749,-14.89,0.23,-14.73,0.23,-0.23,-0.15,-15.11,-14.96,-15.12
17926,-15.05,0.23,-14.76,0.23,-0.23,-0.13,-15.27,-14.99,-15.28
18106,-15.01,0.22,-14.61,0.23,-0.23,-0.11,-15.23,-14.84,-15.23
18287,-14.76,0.23,-14.52,0.23,-0.23,-0.09,-14.98,-14.75,-14.98
18470,-14.35,0.23,-14.32,0.23,-0.23,-0.08,-14.57,-14.55,-14.58
18654,-13.75,0.22,-14.01,0.23,-0.23,-0.07,-13.97,-14.23,-13.97
18841,-12.99,0.22,-13.58,0.23,-0.23,-0.06,-13.21,-13.81,-13.21
19029,-12.19,0.23,-13.04,0.23,-0.23,-0.05,-12.41,-13.27,-12.42
19220,-11.42,0.23,-12.39,0.23,-0.23,-0.04,-11.64,-12.62,-11.65
19412,-10.80,0.23,-11.63,0.23,-0.23,-0.03,-11.03,-11.86,-11.03
19606,-10.37,0.23,-10.76,0.23,-0.23,-0.03,-10.60,-10.98,-10.60
19802,-10.20,0.22,-9.77,0.23,-0.23,-0.02,-10.43,-10.00,-10.42
20000,-10.25,0.23,-8.67,0.23,-0.23,-0.02,-10.48,-8.90,-10.47
